n_renewable,n_non_renewable,n_storage,mw_renewable,mw_non_renewable,mw_storage
141.0,184.0,22.0,37756.850000000006,54212.06499320984,2806.6465000000003
141.0,185.0,22.0,37756.850000000006,54261.06499320984,2806.6465000000003
141.0,186.0,22.0,37756.850000000006,54761.06499320984,2806.6465000000003
141.0,187.0,22.0,37756.850000000006,54810.06499320984,2806.6465000000003
141.0,188.0,22.0,37756.850000000006,55060.06499320984,2806.6465000000003
142.0,188.0,22.0,38906.850000000006,55060.06499320984,2806.6465000000003
142.0,189.0,22.0,38906.850000000006,56210.06499320984,2806.6465000000003
142.0,190.0,22.0,38906.850000000006,56259.06499320984,2806.6465000000003
142.0,191.0,22.0,38906.850000000006,56308.06499320984,2806.6465000000003
142.0,192.0,22.0,38906.850000000006,56558.06499320984,2806.6465000000003
142.0,193.0,22.0,38906.850000000006,56808.06499320984,2806.6465000000003
143.0,193.0,22.0,39606.850000000006,56808.06499320984,2806.6465000000003
143.0,194.0,22.0,39606.850000000006,56857.91499320984,2806.6465000000003
143.0,195.0,22.0,39606.850000000006,57457.91499320984,2806.6465000000003
144.0,195.0,22.0,39636.850000000006,57457.91499320984,2806.6465000000003
144.0,196.0,22.0,39636.850000000006,57907.91499320984,2806.6465000000003
144.0,197.0,22.0,39636.850000000006,58357.91499320984,2806.6465000000003
145.0,197.0,22.0,39766.850000000006,58357.91499320984,2806.6465000000003
146.0,197.0,22.0,39916.850000000006,58357.91499320984,2806.6465000000003
146.0,198.0,22.0,39916.850000000006,58407.41499320984,2806.6465000000003
146.0,199.0,22.0,39916.850000000006,58456.91499320984,2806.6465000000003
146.0,200.0,22.0,39916.850000000006,58736.91499320984,2806.6465000000003
146.0,201.0,22.0,39916.850000000006,58986.91499320984,2806.6465000000003
146.0,202.0,22.0,39916.850000000006,59266.91499320984,2806.6465000000003
146.0,203.0,22.0,39916.850000000006,59546.91499320984,2806.6465000000003
147.0,203.0,22.0,39930.850000000006,59546.91499320984,2806.6465000000003
147.0,204.0,22.0,39930.850000000006,59946.91499320984,2806.6465000000003
147.0,205.0,22.0,39930.850000000006,60134.91499320984,2806.6465000000003
147.0,206.0,22.0,39930.850000000006,60184.41499320984,2806.6465000000003
147.0,207.0,22.0,39930.850000000006,60233.91499320984,2806.6465000000003
147.0,208.0,22.0,39930.850000000006,60283.41499320984,2806.6465000000003
147.0,209.0,22.0,39930.850000000006,60533.41499320984,2806.6465000000003
147.0,210.0,22.0,39930.850000000006,60783.41499320984,2806.6465000000003
147.0,211.0,22.0,39930.850000000006,61033.41499320984,2806.6465000000003
147.0,212.0,22.0,39930.850000000006,61283.41499320984,2806.6465000000003
147.0,213.0,22.0,39930.850000000006,61563.41499320984,2806.6465000000003
147.0,214.0,22.0,39930.850000000006,61813.41499320984,2806.6465000000003
147.0,215.0,22.0,39930.850000000006,61963.41499320984,2806.6465000000003
148.0,215.0,22.0,40240.850000000006,61963.41499320984,2806.6465000000003
149.0,215.0,22.0,40516.850000000006,61963.41499320984,2806.6465000000003
150.0,215.0,22.0,40766.850000000006,61963.41499320984,2806.6465000000003
151.0,215.0,23.0,40816.350000000006,61963.41499320984,2821.6465000000003
152.0,215.0,23.0,40916.350000000006,61963.41499320984,2821.6465000000003
153.0,215.0,23.0,41041.350000000006,61963.41499320984,2821.6465000000003
154.0,215.0,23.0,41100.15000000001,61963.41499320984,2821.6465000000003
154.0,216.0,23.0,41100.15000000001,62047.41499320984,2821.6465000000003
154.0,217.0,23.0,41100.15000000001,62297.41499320984,2821.6465000000003
154.0,218.0,23.0,41100.15000000001,63027.41499320984,2821.6465000000003
155.0,218.0,23.0,41155.15000000001,63027.41499320984,2821.6465000000003
156.0,218.0,23.0,41205.15000000001,63027.41499320984,2821.6465000000003
157.0,218.0,23.0,41255.15000000001,63027.41499320984,2821.6465000000003
158.0,218.0,23.0,41295.15000000001,63027.41499320984,2821.6465000000003
158.0,219.0,24.0,41295.15000000001,63257.41499320984,3021.6465000000003
159.0,219.0,24.0,41335.15000000001,63257.41499320984,3021.6465000000003
160.0,219.0,24.0,41625.15000000001,63257.41499320984,3021.6465000000003
161.0,219.0,24.0,41683.95000000001,63257.41499320984,3021.6465000000003
162.0,219.0,24.0,41723.95000000001,63257.41499320984,3021.6465000000003
163.0,219.0,24.0,41763.95000000001,63257.41499320984,3021.6465000000003
164.0,219.0,24.0,41863.95000000001,63257.41499320984,3021.6465000000003
164.0,220.0,24.0,41863.95000000001,63398.41499320984,3021.6465000000003
164.0,221.0,24.0,41863.95000000001,64238.41499320984,3021.6465000000003
164.0,219.0,24.0,41863.95000000001,63614.11499320984,3021.6465000000003
164.0,218.0,24.0,41183.95000000001,63564.26499320984,3021.6465000000003
165.0,218.0,24.0,41203.95000000001,63564.26499320984,3021.6465000000003
163.0,220.0,24.0,41053.95000000001,63575.26499320984,3021.6465000000003
161.0,217.0,24.0,40823.95000000001,62471.26499320984,3021.6465000000003
162.0,217.0,24.0,40843.85000000001,62471.26499320984,3021.6465000000003
163.0,217.0,24.0,40863.85000000001,62471.26499320984,3021.6465000000003
161.0,217.0,24.0,40441.85000000001,61846.164993209844,3021.6465000000003
111.0,138.0,24.0,28213.950000000004,41443.86499320984,3021.6465000000003
112.0,138.0,24.0,28233.950000000004,41443.86499320984,3021.6465000000003
113.0,138.0,24.0,28253.950000000004,41443.86499320984,3021.6465000000003
114.0,138.0,24.0,28273.950000000004,41443.86499320984,3021.6465000000003
114.0,138.0,24.0,28273.950000000004,41449.66499282837,3021.6465000000003
115.0,138.0,24.0,28293.950000000004,41449.66499282837,3021.6465000000003
116.0,138.0,24.0,28303.950000000004,41449.66499282837,3021.6465000000003
116.0,135.0,24.0,28023.950000000004,41027.66499282837,3021.6465000000003
117.0,135.0,24.0,28043.950000000004,41027.66499282837,3021.6465000000003
118.0,135.0,24.0,28063.950000000004,41027.66499282837,3021.6465000000003
119.0,135.0,24.0,28813.950000000004,41027.66499282837,3021.6465000000003
120.0,135.0,24.0,29501.950000000004,41027.66499282837,3021.6465000000003
122.0,135.0,24.0,30601.950000000004,41027.66499282837,3021.6465000000003
122.0,136.0,24.0,30601.950000000004,41158.66499282837,3021.6465000000003
122.0,137.0,24.0,30601.950000000004,42118.66499282837,3021.6465000000003
122.0,138.0,24.0,30601.950000000004,42158.66499282837,3021.6465000000003
122.0,139.0,24.0,30601.950000000004,42178.66499282837,3021.6465000000003
122.0,140.0,24.0,30601.950000000004,42184.66499282837,3021.6465000000003
122.0,141.0,24.0,30601.950000000004,43144.66499282837,3021.6465000000003
123.0,141.0,24.0,30751.950000000004,43144.66499282837,3021.6465000000003
123.0,142.0,24.0,30751.950000000004,43194.564992828375,3021.6465000000003
124.0,142.0,24.0,30981.950000000004,43194.564992828375,3021.6465000000003
124.0,143.0,24.0,30981.950000000004,43242.564992828375,3021.6465000000003
125.0,143.0,24.0,31080.850000000006,43242.564992828375,3021.6465000000003
125.0,144.0,24.0,31080.850000000006,43334.564992828375,3021.6465000000003
126.0,144.0,24.0,31680.850000000006,43334.564992828375,3021.6465000000003
127.0,144.0,24.0,31810.850000000006,43334.564992828375,3021.6465000000003
127.0,145.0,24.0,31810.850000000006,43427.16499282837,3021.6465000000003
128.0,145.0,24.0,32076.290000000005,43427.16499282837,3021.6465000000003
129.0,145.0,24.0,32096.290000000005,43427.16499282837,3021.6465000000003
130.0,145.0,24.0,32251.290000000005,43427.16499282837,3021.6465000000003
131.0,145.0,25.0,32550.890000000003,43427.16499282837,3169.3465
132.0,145.0,25.0,32900.89,43427.16499282837,3169.3465
133.0,145.0,25.0,32902.89,43427.16499282837,3169.3465
134.0,145.0,25.0,32910.09,43427.16499282837,3169.3465
134.0,146.0,25.0,32910.09,43617.16499282837,3169.3465
135.0,146.0,25.0,33051.09,43617.16499282837,3169.3465
135.0,147.0,25.0,33051.09,43675.464992828376,3169.3465
136.0,147.0,25.0,33071.09,43675.464992828376,3169.3465
137.0,145.0,25.0,33091.09,43026.464992828376,3169.3465
138.0,145.0,25.0,33111.09,43026.464992828376,3169.3465
139.0,145.0,25.0,33131.09,43026.464992828376,3169.3465
140.0,145.0,25.0,33151.09,43026.464992828376,3169.3465
141.0,145.0,25.0,33171.09,43026.464992828376,3169.3465
142.0,145.0,25.0,33191.09,43026.464992828376,3169.3465
143.0,145.0,25.0,33211.09,43026.464992828376,3169.3465
144.0,145.0,25.0,33231.09,43026.464992828376,3169.3465
145.0,145.0,25.0,33250.99,43026.464992828376,3169.3465
146.0,145.0,25.0,33270.99,43026.464992828376,3169.3465
147.0,145.0,25.0,33290.99,43026.464992828376,3169.3465
148.0,145.0,25.0,33310.99,43026.464992828376,3169.3465
149.0,145.0,25.0,33330.99,43026.464992828376,3169.3465
150.0,141.0,25.0,33350.99,41497.464992828376,3169.3465
151.0,141.0,25.0,33370.99,41497.464992828376,3169.3465
151.0,142.0,25.0,33370.99,41511.964992828376,3169.3465
151.0,141.0,25.0,33370.99,41418.964992828376,3169.3465
152.0,141.0,25.0,33390.99,41418.964992828376,3169.3465
153.0,141.0,25.0,33406.99,41418.964992828376,3169.3465
154.0,141.0,25.0,33426.99,41418.964992828376,3169.3465
153.0,138.0,25.0,32408.989999999998,39728.964992828376,3169.3465
154.0,138.0,25.0,32428.989999999998,39728.964992828376,3169.3465
155.0,138.0,25.0,32448.989999999998,39728.964992828376,3169.3465
156.0,138.0,25.0,32468.489999999998,39728.964992828376,3169.3465
147.0,130.0,25.0,27238.489999999998,37555.86499282838,3169.3465
146.0,127.0,26.0,26558.489999999998,36105.86499282838,3189.3465
147.0,127.0,26.0,26578.489999999998,36105.86499282838,3189.3465
148.0,127.0,26.0,26598.489999999998,36105.86499282838,3189.3465
149.0,127.0,26.0,26618.489999999998,36105.86499282838,3189.3465
150.0,127.0,26.0,26638.489999999998,36105.86499282838,3189.3465
151.0,127.0,26.0,26658.489999999998,36105.86499282838,3189.3465
152.0,127.0,26.0,26678.489999999998,36105.86499282838,3189.3465
153.0,127.0,26.0,26693.489999999998,36105.86499282838,3189.3465
154.0,127.0,26.0,26713.489999999998,36105.86499282838,3189.3465
155.0,127.0,26.0,26733.489999999998,36105.86499282838,3189.3465
156.0,127.0,26.0,26753.489999999998,36105.86499282838,3189.3465
157.0,127.0,26.0,26773.489999999998,36105.86499282838,3189.3465
158.0,127.0,26.0,26793.489999999998,36105.86499282838,3189.3465
159.0,127.0,26.0,26813.489999999998,36105.86499282838,3189.3465
159.0,127.0,26.0,26813.489999999998,36105.86499282838,3189.3465
159.0,127.0,26.0,27217.489999999998,36105.86499282838,3189.3465
159.0,128.0,26.0,27217.489999999998,36147.86499282838,3189.3465
160.0,128.0,26.0,27367.489999999998,36147.86499282838,3189.3465
161.0,128.0,26.0,27517.489999999998,36147.86499282838,3189.3465
162.0,128.0,26.0,27574.989999999998,36147.86499282838,3189.3465
163.0,128.0,26.0,28074.989999999998,36147.86499282838,3189.3465
164.0,128.0,26.0,28244.989999999998,36147.86499282838,3189.3465
165.0,128.0,26.0,28464.989999999998,36147.86499282838,3189.3465
166.0,128.0,26.0,28534.989999999998,36147.86499282838,3189.3465
166.0,129.0,26.0,28534.989999999998,36157.464992828376,3189.3465
167.0,129.0,26.0,28584.989999999998,36157.464992828376,3189.3465
168.0,129.0,26.0,28694.989999999998,36157.464992828376,3189.3465
169.0,129.0,26.0,28894.989999999998,36157.464992828376,3189.3465
170.0,129.0,26.0,29344.989999999998,36157.464992828376,3189.3465
170.0,130.0,26.0,29344.989999999998,36757.464992828376,3189.3465
171.0,130.0,26.0,29744.989999999998,36757.464992828376,3189.3465
172.0,130.0,26.0,29882.989999999998,36757.464992828376,3189.3465
173.0,130.0,26.0,29974.989999999998,36757.464992828376,3189.3465
174.0,130.0,26.0,30100.989999999998,36757.464992828376,3189.3465
175.0,130.0,26.0,30200.989999999998,36757.464992828376,3189.3465
176.0,130.0,26.0,31600.989999999998,36757.464992828376,3189.3465
177.0,130.0,26.0,31621.989999999998,36757.464992828376,3189.3465
177.0,131.0,26.0,31621.989999999998,36857.464992828376,3189.3465
178.0,131.0,26.0,31644.989999999998,36857.464992828376,3189.3465
179.0,131.0,26.0,31666.989999999998,36857.464992828376,3189.3465
180.0,131.0,26.0,31768.989999999998,36857.464992828376,3189.3465
181.0,131.0,27.0,31828.989999999998,36857.464992828376,3249.3465
182.0,131.0,27.0,31829.989999999998,36857.464992828376,3249.3465
183.0,131.0,27.0,31830.989999999998,36857.464992828376,3249.3465
183.0,132.0,27.0,31830.989999999998,37457.464992828376,3249.3465
183.0,133.0,27.0,31830.989999999998,38057.464992828376,3249.3465
184.0,133.0,27.0,31976.989999999998,38057.464992828376,3249.3465
185.0,133.0,27.0,31986.989999999998,38057.464992828376,3249.3465
186.0,133.0,27.0,32006.989999999998,38057.464992828376,3249.3465
187.0,133.0,27.0,32026.989999999998,38057.464992828376,3249.3465
188.0,133.0,27.0,32044.739999999998,38057.464992828376,3249.3465
189.0,133.0,27.0,32059.739999999998,38057.464992828376,3249.3465
190.0,133.0,27.0,32079.739999999998,38057.464992828376,3249.3465
191.0,133.0,27.0,32099.739999999998,38057.464992828376,3249.3465
192.0,133.0,27.0,32409.739999999998,38057.464992828376,3249.3465
193.0,133.0,27.0,32659.739999999998,38057.464992828376,3249.3465
194.0,133.0,27.0,32699.739999999998,38057.464992828376,3249.3465
194.0,134.0,27.0,32699.739999999998,38164.26499282838,3249.3465
195.0,134.0,27.0,32714.739999999998,38164.26499282838,3249.3465
196.0,134.0,27.0,32734.489999999998,38164.26499282838,3249.3465
197.0,134.0,27.0,32754.239999999998,38164.26499282838,3249.3465
198.0,134.0,27.0,32814.24,38164.26499282838,3249.3465
198.0,135.0,27.0,32814.24,38189.26499282838,3249.3465
198.0,136.0,27.0,32814.24,38497.26499282838,3249.3465
199.0,136.0,27.0,32924.24,38497.26499282838,3249.3465
200.0,136.0,27.0,33024.24,38497.26499282838,3249.3465
201.0,136.0,27.0,33171.24,38497.26499282838,3249.3465
202.0,136.0,27.0,33316.68,38497.26499282838,3249.3465
203.0,136.0,28.0,33540.68,38497.26499282838,3361.3465
204.0,136.0,28.0,33600.68,38497.26499282838,3361.3465
205.0,136.0,28.0,33750.68,38497.26499282838,3361.3465
205.0,137.0,28.0,33750.68,38517.26499282838,3361.3465
206.0,137.0,28.0,33770.68,38517.26499282838,3361.3465
207.0,136.0,28.0,33790.68,38491.30499282838,3361.3465
208.0,136.0,28.0,33810.68,38491.30499282838,3361.3465
209.0,136.0,28.0,33823.68,38491.30499282838,3361.3465
210.0,136.0,28.0,33843.68,38491.30499282838,3361.3465
211.0,136.0,28.0,33863.68,38491.30499282838,3361.3465
212.0,136.0,28.0,33883.68,38491.30499282838,3361.3465
211.0,136.0,28.0,33863.68,38491.30499282838,3361.3465
212.0,136.0,28.0,33883.68,38491.30499282838,3361.3465
213.0,136.0,28.0,33903.68,38491.30499282838,3361.3465
214.0,135.0,28.0,33923.68,38384.50499282838,3361.3465
213.0,135.0,28.0,33898.68,38384.50499282838,3361.3465
214.0,135.0,28.0,33918.673,38384.50499282838,3361.3465
215.0,135.0,28.0,33938.373,38384.50499282838,3361.3465
215.0,135.0,28.0,33888.373,38384.50499282838,3361.3465
214.0,135.0,28.0,33602.373,38384.50499282838,3361.3465
215.0,135.0,28.0,33622.373,38384.50499282838,3361.3465
211.0,135.0,28.0,33405.373,38384.50499282838,3361.3465
212.0,135.0,28.0,33425.373,38384.50499282838,3361.3465
213.0,135.0,28.0,33445.373,38384.50499282838,3361.3465
214.0,135.0,28.0,33465.373,38384.50499282838,3361.3465
215.0,135.0,28.0,33485.373,38384.50499282838,3361.3465
216.0,135.0,28.0,33505.373,38384.50499282838,3361.3465
217.0,135.0,28.0,33515.373,38384.50499282838,3361.3465
218.0,135.0,28.0,33535.373,38384.50499282838,3361.3465
219.0,135.0,28.0,33545.773,38384.50499282838,3361.3465
220.0,135.0,28.0,33565.773,38384.50499282838,3361.3465
221.0,135.0,29.0,33585.773,38384.50499282838,3381.3465
222.0,135.0,29.0,33605.773,38384.50499282838,3381.3465
223.0,135.0,29.0,33625.773,38384.50499282838,3381.3465
224.0,135.0,29.0,33645.773,38384.50499282838,3381.3465
225.0,135.0,29.0,33650.673,38384.50499282838,3381.3465
226.0,134.0,29.0,33670.673,37984.50499282838,3381.3465
227.0,134.0,29.0,33689.673,37984.50499282838,3381.3465
226.0,134.0,29.0,33269.673,37984.50499282838,3381.3465
227.0,134.0,29.0,33289.673,37984.50499282838,3381.3465
228.0,134.0,29.0,33309.673,37984.50499282838,3381.3465
229.0,134.0,29.0,33327.673,37984.50499282838,3381.3465
225.0,132.0,29.0,33157.68,37075.50499282838,3381.3465
226.0,132.0,29.0,33177.68,37075.50499282838,3381.3465
227.0,132.0,29.0,33197.68,37075.50499282838,3381.3465
228.0,132.0,29.0,33217.68,37075.50499282838,3381.3465
228.0,132.0,29.0,33207.68,37075.50499282838,3381.3465
229.0,132.0,29.0,33219.68,37075.50499282838,3381.3465
226.0,131.0,29.0,32369.68,37035.50499282838,3381.3465
227.0,131.0,29.0,32389.68,37035.50499282838,3381.3465
228.0,131.0,29.0,32409.68,37035.50499282838,3381.3465
229.0,131.0,29.0,32429.68,37035.50499282838,3381.3465
229.0,132.0,29.0,32429.68,37046.704992828374,3381.3465
230.0,131.0,29.0,32449.68,36786.704992828374,3381.3465
231.0,131.0,29.0,32699.68,36786.704992828374,3381.3465
232.0,131.0,29.0,32899.68,36786.704992828374,3381.3465
233.0,131.0,29.0,33119.68,36786.704992828374,3381.3465
234.0,131.0,29.0,33719.68,36786.704992828374,3381.3465
235.0,131.0,29.0,33919.68,36786.704992828374,3381.3465
236.0,131.0,29.0,33920.68,36786.704992828374,3381.3465
237.0,131.0,29.0,34209.68,36786.704992828374,3381.3465
238.0,131.0,29.0,34359.68,36786.704992828374,3381.3465
239.0,132.0,29.0,34599.68,36835.704992828374,3381.3465
240.0,133.0,29.0,34839.68,36884.704992828374,3381.3465
241.0,134.0,29.0,34959.68,36933.704992828374,3381.3465
242.0,134.0,29.0,34979.68,36933.704992828374,3381.3465
243.0,134.0,29.0,35459.68,36933.704992828374,3381.3465
244.0,134.0,29.0,35539.68,36933.704992828374,3381.3465
245.0,134.0,29.0,35859.68,36933.704992828374,3381.3465
246.0,134.0,29.0,36359.68,36933.704992828374,3381.3465
247.0,134.0,29.0,36509.68,36933.704992828374,3381.3465
248.0,134.0,29.0,37049.68,36933.704992828374,3381.3465
249.0,134.0,29.0,37219.68,36933.704992828374,3381.3465
250.0,134.0,29.0,37419.68,36933.704992828374,3381.3465
251.0,134.0,29.0,37569.18,36933.704992828374,3381.3465
252.0,134.0,29.0,37869.18,36933.704992828374,3381.3465
253.0,134.0,29.0,38069.28,36933.704992828374,3381.3465
253.0,135.0,29.0,38069.28,37193.704992828374,3381.3465
253.0,136.0,29.0,38069.28,37943.704992828374,3381.3465
253.0,137.0,29.0,38069.28,38038.704992828374,3381.3465
254.0,137.0,29.0,38569.28,38038.704992828374,3381.3465
255.0,137.0,29.0,38811.28,38038.704992828374,3381.3465
256.0,137.0,29.0,38861.28,38038.704992828374,3381.3465
256.0,138.0,29.0,38861.28,38044.30499282837,3381.3465
256.0,139.0,29.0,38861.28,39044.30499282837,3381.3465
258.0,139.0,29.0,38947.28,39044.30499282837,3381.3465
259.0,139.0,29.0,39147.28,39044.30499282837,3381.3465
260.0,139.0,29.0,39163.38,39044.30499282837,3381.3465
261.0,139.0,29.0,39401.38,39044.30499282837,3381.3465
261.0,140.0,29.0,39401.38,39408.50499282837,3381.3465
262.0,140.0,29.0,39701.38,39408.50499282837,3381.3465
263.0,140.0,29.0,39781.38,39408.50499282837,3381.3465
264.0,140.0,29.0,40081.38,39408.50499282837,3381.3465
265.0,140.0,30.0,40231.38,39408.50499282837,3416.3465
266.0,140.0,30.0,40331.38,39408.50499282837,3416.3465
267.0,140.0,30.0,40376.38,39408.50499282837,3416.3465
267.0,142.0,30.0,40376.38,39462.80499282837,3416.3465
268.0,142.0,31.0,40529.38,39462.80499282837,3516.3465
269.0,142.0,31.0,40694.38,39462.80499282837,3516.3465
270.0,142.0,32.0,40794.38,39462.80499282837,3591.3465
271.0,142.0,33.0,40994.38,39462.80499282837,3663.3465
272.0,140.0,33.0,41014.38,38642.80499282837,3663.3465
273.0,140.0,33.0,41034.38,38642.80499282837,3663.3465
274.0,140.0,33.0,41054.38,38642.80499282837,3663.3465
275.0,140.0,33.0,41074.38,38642.80499282837,3663.3465
276.0,140.0,33.0,41082.38,38642.80499282837,3663.3465
277.0,140.0,33.0,41102.38,38642.80499282837,3663.3465
278.0,140.0,33.0,41114.13,38642.80499282837,3663.3465
279.0,140.0,33.0,41134.13,38642.80499282837,3663.3465
279.0,140.0,33.0,41134.13,38642.80499282837,3663.3465
280.0,140.0,33.0,41154.13,38642.80499282837,3663.3465
281.0,140.0,33.0,41174.13,38642.80499282837,3663.3465
282.0,140.0,33.0,41194.13,38642.80499282837,3663.3465
281.0,138.0,33.0,40544.13,38631.80499282837,3663.3465
282.0,138.0,33.0,40559.13,38631.80499282837,3663.3465
283.0,138.0,33.0,40579.13,38631.80499282837,3663.3465
284.0,137.0,33.0,40599.13,37933.80499282837,3663.3465
284.0,137.0,34.0,40517.13,37933.80499282837,3683.3465
285.0,137.0,34.0,40537.13,37933.80499282837,3683.3465
286.0,137.0,34.0,40557.13,37933.80499282837,3683.3465
287.0,137.0,34.0,40577.13,37933.80499282837,3683.3465
288.0,136.0,34.0,40597.13,37787.40499893189,3683.3465
289.0,136.0,34.0,40617.13,37787.40499893189,3683.3465
290.0,136.0,34.0,40637.13,37787.40499893189,3683.3465
291.0,136.0,34.0,40657.13,37787.40499893189,3683.3465
292.0,136.0,34.0,40677.13,37787.40499893189,3683.3465
293.0,136.0,34.0,40697.13,37787.40499893189,3683.3465
294.0,136.0,34.0,40717.13,37787.40499893189,3683.3465
294.0,135.0,34.0,39987.13,36827.40499893189,3683.3465
294.0,134.0,35.0,39979.13,36257.40499893189,3695.4465
295.0,134.0,35.0,39999.13,36257.40499893189,3695.4465
296.0,134.0,35.0,40019.13,36257.40499893189,3695.4465
296.0,133.0,35.0,39439.13,36199.104998931885,3695.4465
297.0,133.0,35.0,39449.13,36199.104998931885,3695.4465
298.0,133.0,35.0,39463.13,36199.104998931885,3695.4465
299.0,133.0,35.0,39483.13,36199.104998931885,3695.4465
299.0,132.0,35.0,38963.13,36149.204998931884,3695.4465
300.0,132.0,35.0,38973.13,36149.204998931884,3695.4465
301.0,132.0,35.0,38993.13,36149.204998931884,3695.4465
302.0,132.0,35.0,39013.13,36149.204998931884,3695.4465
300.0,132.0,35.0,38431.13,36149.204998931884,3695.4465
284.0,123.0,35.0,36582.979999999996,33063.604998931885,3695.4465
285.0,123.0,35.0,36602.979999999996,33063.604998931885,3695.4465
286.0,123.0,35.0,36622.979999999996,33063.604998931885,3695.4465
287.0,123.0,35.0,36642.979999999996,33063.604998931885,3695.4465
288.0,123.0,35.0,36662.979999999996,33063.604998931885,3695.4465
255.0,104.0,35.0,32691.479999999996,27721.60499893188,3695.4465
256.0,104.0,35.0,32696.479999999996,27721.60499893188,3695.4465
257.0,104.0,35.0,32716.479999999996,27721.60499893188,3695.4465
258.0,104.0,35.0,32736.479999999996,27721.60499893188,3695.4465
259.0,104.0,35.0,32756.479999999996,27721.60499893188,3695.4465
260.0,104.0,35.0,32856.479999999996,27721.60499893188,3695.4465
261.0,104.0,35.0,32876.479999999996,27721.60499893188,3695.4465
261.0,105.0,35.0,32876.479999999996,27991.60499893188,3695.4465
261.0,106.0,35.0,32876.479999999996,28011.60499893188,3695.4465
262.0,106.0,35.0,33026.479999999996,28011.60499893188,3695.4465
263.0,106.0,35.0,33226.479999999996,28011.60499893188,3695.4465
264.0,106.0,35.0,33476.479999999996,28011.60499893188,3695.4465
265.0,106.0,35.0,33626.479999999996,28011.60499893188,3695.4465
266.0,106.0,35.0,33826.479999999996,28011.60499893188,3695.4465
267.0,106.0,35.0,33901.479999999996,28011.60499893188,3695.4465
268.0,106.0,35.0,34401.479999999996,28011.60499893188,3695.4465
269.0,106.0,35.0,34476.479999999996,28011.60499893188,3695.4465
270.0,106.0,35.0,34496.479999999996,28011.60499893188,3695.4465
271.0,106.0,35.0,37496.479999999996,28011.60499893188,3695.4465
271.0,107.0,35.0,37496.479999999996,28016.304998931882,3695.4465
272.0,107.0,35.0,37516.479999999996,28016.304998931882,3695.4465
273.0,107.0,35.0,37716.479999999996,28016.304998931882,3695.4465
274.0,107.0,35.0,37776.479999999996,28016.304998931882,3695.4465
275.0,107.0,35.0,37796.479999999996,28016.304998931882,3695.4465
276.0,107.0,35.0,37816.46,28016.304998931882,3695.4465
277.0,107.0,35.0,37836.46,28016.304998931882,3695.4465
278.0,107.0,35.0,37856.46,28016.304998931882,3695.4465
279.0,107.0,35.0,37876.46,28016.304998931882,3695.4465
280.0,107.0,35.0,37946.46,28016.304998931882,3695.4465
281.0,107.0,35.0,37949.46,28016.304998931882,3695.4465
282.0,107.0,35.0,38457.46,28016.304998931882,3695.4465
283.0,107.0,35.0,38487.46,28016.304998931882,3695.4465
284.0,107.0,35.0,38637.46,28016.304998931882,3695.4465
285.0,107.0,35.0,38937.46,28016.304998931882,3695.4465
286.0,107.0,35.0,39337.46,28016.304998931882,3695.4465
287.0,107.0,35.0,39351.46,28016.304998931882,3695.4465
288.0,107.0,35.0,39451.46,28016.304998931882,3695.4465
289.0,107.0,35.0,39469.46,28016.304998931882,3695.4465
289.0,108.0,35.0,39469.46,28054.304998931882,3695.4465
290.0,108.0,35.0,39494.46,28054.304998931882,3695.4465
290.0,109.0,35.0,39494.46,28454.304998931882,3695.4465
291.0,109.0,35.0,39524.46,28454.304998931882,3695.4465
292.0,109.0,35.0,39524.56,28454.304998931882,3695.4465
293.0,109.0,35.0,39529.56,28454.304998931882,3695.4465
294.0,109.0,35.0,39549.56,28454.304998931882,3695.4465
295.0,109.0,35.0,39649.56,28454.304998931882,3695.4465
295.0,110.0,35.0,39649.56,29534.304998931882,3695.4465
296.0,110.0,35.0,39669.56,29534.304998931882,3695.4465
297.0,110.0,35.0,39741.439999999995,29534.304998931882,3695.4465
298.0,110.0,35.0,39757.439999999995,29534.304998931882,3695.4465
298.0,111.0,35.0,39757.439999999995,30074.304998931882,3695.4465
298.0,112.0,35.0,39757.439999999995,30324.304998931882,3695.4465
299.0,112.0,35.0,40057.439999999995,30324.304998931882,3695.4465
300.0,112.0,35.0,40157.439999999995,30324.304998931882,3695.4465
301.0,112.0,35.0,40177.439999999995,30324.304998931882,3695.4465
301.0,113.0,35.0,40177.439999999995,30474.304998931882,3695.4465
302.0,113.0,35.0,40977.439999999995,30474.304998931882,3695.4465
302.0,114.0,35.0,40977.439999999995,30523.304998931882,3695.4465
303.0,114.0,35.0,40997.439999999995,30523.304998931882,3695.4465
304.0,114.0,35.0,41072.439999999995,30523.304998931882,3695.4465
304.0,115.0,35.0,41072.439999999995,30793.304998931882,3695.4465
305.0,115.0,35.0,41152.439999999995,30793.304998931882,3695.4465
306.0,115.0,35.0,41202.439999999995,30793.304998931882,3695.4465
307.0,115.0,35.0,41302.439999999995,30793.304998931882,3695.4465
308.0,115.0,35.0,41322.439999999995,30793.304998931882,3695.4465
309.0,115.0,35.0,41357.74,30793.304998931882,3695.4465
310.0,115.0,35.0,41377.74,30793.304998931882,3695.4465
311.0,115.0,35.0,41397.74,30793.304998931882,3695.4465
312.0,115.0,35.0,41907.74,30793.304998931882,3695.4465
313.0,115.0,35.0,41921.14,30793.304998931882,3695.4465
314.0,115.0,35.0,41941.04,30793.304998931882,3695.4465
315.0,115.0,35.0,41948.840000000004,30793.304998931882,3695.4465
