n_type_0,n_type_1,n_type_2,n_type_3,n_type_4,n_type_5,n_type_6,n_type_7,n_type_8,n_type_9,n_type_10,n_type_11,n_type_12,n_type_13,mw_type_0,mw_type_1,mw_type_2,mw_type_3,mw_type_4,mw_type_5,mw_type_6,mw_type_7,mw_type_8,mw_type_9,mw_type_10,mw_type_11,mw_type_12
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,10.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,10.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,8.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,9.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,9.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,9.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,8.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,7.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,7.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.0,7.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.0,6.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.0,6.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,15.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.0,6.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,15.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,6.0,43.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,15.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,6.0,44.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,15.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,6.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,15.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,6.0,44.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,15.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,6.0,44.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,469.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,6.0,44.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,469.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,6.0,45.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,469.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,6.0,45.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,0.0,0.0,469.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,6.0,45.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,0.0,0.0,469.0,4.9,0.0,126.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,6.0,46.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,0.0,0.0,469.0,4.9,0.0,126.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,5.0,46.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,0.0,0.0,469.0,4.9,906.0,126.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,4.0,46.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,0.0,0.0,469.0,4.9,1548.0,126.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,4.0,46.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,0.0,0.0,469.0,4.9,2813.0,126.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,4.0,46.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0,0.0,0.0,469.0,4.9,2813.0,126.0,0.0,0.0,0.0,0.0,0.0
0.0,4.0,4.0,47.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0,0.0,0.0,469.0,4.9,2813.0,126.0,0.0,0.0,0.0,0.0,0.0
0.0,5.0,4.0,47.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,0.0,0.0,469.0,4.9,2813.0,126.0,0.0,0.0,0.0,0.0,0.0
0.0,5.0,4.0,48.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,0.0,0.0,469.0,4.9,2813.0,126.0,0.0,0.0,0.0,0.0,0.0
0.0,5.0,4.0,48.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,0.0,0.0,469.0,4.9,2813.0,126.0,4.2,0.0,0.0,0.0,0.0
0.0,5.0,5.0,48.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,19.0,0.0,469.0,4.9,2813.0,126.0,4.2,0.0,0.0,0.0,0.0
0.0,5.0,5.0,48.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,19.0,0.0,498.0,4.9,2813.0,126.0,4.2,0.0,0.0,0.0,0.0
0.0,5.0,4.0,47.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,0.0,0.0,498.0,4.9,2813.0,0.0,4.2,0.0,0.0,0.0,0.0
0.0,5.0,5.0,47.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,25.0,0.0,498.0,4.9,2813.0,0.0,4.2,0.0,0.0,0.0,0.0
0.0,5.0,5.0,47.0,4.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,25.0,0.0,498.0,4.9,2813.0,25.0,4.2,0.0,0.0,0.0,0.0
0.0,6.0,5.0,47.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,25.0,0.0,498.0,4.9,2813.0,25.0,4.2,0.0,0.0,0.0,0.0
0.0,6.0,5.0,48.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,25.0,0.0,498.0,4.9,2813.0,25.0,4.2,0.0,0.0,0.0,0.0
0.0,6.0,5.0,48.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.0,25.0,0.0,498.0,4.9,2813.0,25.0,4.2,0.0,0.0,0.0,0.0
0.0,7.0,5.0,48.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.0,25.0,0.0,498.0,4.9,2813.0,25.0,4.2,0.0,0.0,0.0,0.0
0.0,7.0,5.0,48.0,5.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.0,25.0,0.0,498.0,4.9,2813.0,25.0,4.2,0.0,0.0,0.0,0.0
0.0,7.0,5.0,49.0,5.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.0,25.0,0.0,498.0,4.9,2813.0,25.0,4.2,0.0,0.0,0.0,0.0
0.0,7.0,5.0,50.0,5.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.0,25.0,0.0,498.0,4.9,2813.0,25.0,4.2,0.0,0.0,0.0,0.0
0.0,7.0,5.0,51.0,5.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.0,25.0,0.0,498.0,4.9,2813.0,25.0,4.2,0.0,0.0,0.0,0.0
0.0,7.0,5.0,52.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.0,25.0,0.0,498.0,4.9,1907.0,25.0,0.0,0.0,0.0,0.0,0.0
0.0,7.0,5.0,52.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,25.0,0.0,498.0,4.9,1907.0,25.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,5.0,52.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,25.0,0.0,498.0,4.9,1907.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,5.0,53.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,25.0,0.0,498.0,4.9,1907.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,5.0,54.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,25.0,0.0,498.0,4.9,1907.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.0,5.0,54.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.0,25.0,0.0,498.0,4.9,1907.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.0,5.0,54.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1064.0,25.0,0.0,498.0,4.9,1907.0,0.0,0.0,40.0,0.0,0.0,0.0
0.0,9.0,5.0,54.0,6.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1064.0,25.0,0.0,522.0,4.9,1907.0,0.0,0.0,40.0,0.0,0.0,0.0
0.0,8.0,5.0,54.0,6.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1049.0,25.0,0.0,522.0,4.9,1907.0,0.0,0.0,82.0,0.0,0.0,0.0
0.0,8.0,5.0,54.0,6.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1049.0,25.0,0.0,522.0,4.9,1907.0,0.0,0.0,98.0,0.0,0.0,0.0
0.0,7.0,5.0,54.0,7.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1043.0,25.0,0.0,575.0,4.9,1907.0,0.0,0.0,82.0,0.0,0.0,0.0
0.0,7.0,5.0,54.0,8.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1043.0,25.0,0.0,665.0,4.9,1907.0,0.0,0.0,82.0,0.0,0.0,0.0
0.0,7.0,5.0,54.0,9.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1043.0,25.0,0.0,674.0,4.9,1907.0,0.0,0.0,82.0,0.0,0.0,0.0
0.0,8.0,5.0,54.0,9.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1167.0,25.0,0.0,674.0,4.9,1907.0,0.0,0.0,82.0,0.0,0.0,0.0
0.0,8.0,5.0,54.0,10.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1167.0,25.0,0.0,719.0,4.9,1907.0,0.0,0.0,82.0,0.0,0.0,0.0
0.0,8.0,5.0,54.0,10.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1167.0,25.0,0.0,719.0,4.9,1907.0,0.0,0.0,122.0,0.0,0.0,0.0
0.0,8.0,5.0,54.0,10.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1167.0,25.0,0.0,719.0,4.9,1907.0,0.0,0.0,177.0,0.0,0.0,0.0
0.0,8.0,5.0,54.0,10.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1167.0,25.0,0.0,719.0,4.9,1907.0,0.0,0.0,177.0,0.0,0.0,0.0
0.0,8.0,5.0,54.0,11.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1167.0,25.0,0.0,784.0,4.9,1907.0,0.0,0.0,177.0,0.0,0.0,0.0
0.0,8.0,6.0,54.0,11.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1167.0,124.0,0.0,784.0,4.9,1907.0,0.0,0.0,177.0,0.0,0.0,0.0
0.0,9.0,6.0,54.0,11.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1267.0,124.0,0.0,784.0,4.9,1907.0,0.0,0.0,177.0,0.0,0.0,0.0
0.0,10.0,6.0,54.0,11.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1467.0,124.0,0.0,784.0,4.9,1907.0,0.0,0.0,177.0,0.0,0.0,0.0
0.0,10.0,6.0,54.0,12.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1467.0,124.0,0.0,832.0,4.9,1907.0,0.0,0.0,177.0,0.0,0.0,0.0
0.0,10.0,6.0,54.0,12.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1467.0,124.0,0.0,832.0,4.9,1907.0,0.0,25.0,177.0,0.0,0.0,0.0
0.0,10.0,6.0,54.0,12.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1467.0,124.0,0.0,832.0,4.9,1907.0,0.0,25.0,205.0,0.0,0.0,0.0
0.0,10.0,6.0,54.0,13.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1467.0,124.0,0.0,883.0,4.9,1907.0,0.0,25.0,205.0,0.0,0.0,0.0
0.0,11.0,6.0,54.0,13.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1487.0,124.0,0.0,883.0,4.9,1907.0,0.0,25.0,205.0,0.0,0.0,0.0
0.0,12.0,6.0,54.0,13.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1655.0,124.0,0.0,883.0,4.9,1907.0,0.0,25.0,205.0,0.0,0.0,0.0
0.0,12.0,6.0,54.0,13.0,1.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1655.0,124.0,0.0,883.0,4.9,1907.0,25.0,25.0,205.0,0.0,0.0,0.0
0.0,12.0,6.0,54.0,13.0,1.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1655.0,124.0,0.0,883.0,4.9,1265.0,25.0,25.0,244.0,0.0,0.0,0.0
0.0,12.0,7.0,54.0,13.0,1.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1655.0,132.0,0.0,883.0,4.9,1265.0,25.0,25.0,244.0,0.0,0.0,0.0
0.0,12.0,7.0,54.0,13.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1655.0,132.0,0.0,883.0,4.9,1265.0,25.0,32.2,244.0,0.0,0.0,0.0
0.0,13.0,7.0,54.0,13.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1697.0,132.0,0.0,883.0,4.9,1265.0,25.0,32.2,244.0,0.0,0.0,0.0
0.0,14.0,7.0,54.0,13.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1726.0,132.0,0.0,883.0,4.9,1265.0,25.0,32.2,244.0,0.0,0.0,0.0
0.0,15.0,7.0,54.0,13.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1856.0,132.0,0.0,883.0,4.9,1265.0,25.0,32.2,244.0,0.0,0.0,0.0
0.0,15.0,7.0,54.0,13.0,1.0,1.0,2.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,1856.0,132.0,0.0,883.0,4.9,1265.0,25.0,32.2,244.0,0.0,0.0,0.0
