n_type_0,n_type_1,n_type_2,n_type_3,n_type_4,n_type_5,n_type_6,n_type_7,n_type_8,n_type_9,mw_type_0,mw_type_1,mw_type_2,mw_type_3,mw_type_4,mw_type_5,mw_type_6,mw_type_7,mw_type_8
0.0,387.0,114.0,4.0,29.0,3.0,4.0,111.0,3.0,0.0,0.0,83058.0,44290.0,2897.0,17671.0,775.0,12300.0,11241.4,40.0
0.0,387.0,114.0,4.0,29.0,3.0,4.0,112.0,3.0,0.0,0.0,83058.0,44290.0,2897.0,17671.0,775.0,12300.0,11391.4,40.0
0.0,387.0,114.0,4.0,29.0,3.0,4.0,112.0,3.0,0.0,0.0,82961.0,44290.0,2897.0,17671.0,775.0,12300.0,11391.4,40.0
0.0,387.0,115.0,4.0,29.0,3.0,4.0,112.0,3.0,0.0,0.0,82961.0,44516.0,2897.0,17671.0,775.0,12300.0,11391.4,40.0
0.0,384.0,114.0,4.0,29.0,3.0,4.0,112.0,4.0,0.0,0.0,82339.0,44175.0,2897.0,17671.0,775.0,12300.0,11391.4,60.0
0.0,385.0,114.0,4.0,29.0,3.0,4.0,112.0,4.0,0.0,0.0,82393.0,44175.0,2897.0,17671.0,775.0,12300.0,11391.4,60.0
0.0,386.0,114.0,4.0,29.0,3.0,4.0,112.0,4.0,0.0,0.0,82600.0,44175.0,2897.0,17671.0,775.0,12300.0,11391.4,60.0
0.0,387.0,114.0,4.0,29.0,3.0,4.0,112.0,4.0,0.0,0.0,82600.0,44175.0,2897.0,17671.0,775.0,12300.0,11391.4,60.0
0.0,388.0,114.0,4.0,29.0,3.0,4.0,112.0,4.0,0.0,0.0,82780.0,44175.0,2897.0,17671.0,775.0,12300.0,11391.4,60.0
0.0,388.0,115.0,4.0,29.0,3.0,4.0,112.0,4.0,0.0,0.0,82780.0,44287.0,2897.0,17671.0,775.0,12300.0,11391.4,60.0
0.0,388.0,115.0,4.0,29.0,3.0,4.0,113.0,4.0,0.0,0.0,82780.0,44287.0,2897.0,17671.0,775.0,12300.0,11645.4,60.0
0.0,389.0,115.0,4.0,29.0,3.0,4.0,113.0,4.0,0.0,0.0,82931.0,44287.0,2897.0,17671.0,775.0,12300.0,11645.4,60.0
0.0,390.0,115.0,4.0,29.0,3.0,4.0,113.0,4.0,0.0,0.0,83331.0,44287.0,2897.0,17671.0,775.0,12300.0,11645.4,60.0
0.0,389.0,115.0,4.0,29.0,3.0,4.0,114.0,4.0,0.0,0.0,83166.0,44287.0,2897.0,17671.0,775.0,12300.0,11795.4,60.0
0.0,389.0,115.0,4.0,29.0,3.0,4.0,114.0,5.0,0.0,0.0,83166.0,44287.0,2897.0,17671.0,775.0,12300.0,11795.4,90.0
0.0,390.0,115.0,4.0,29.0,3.0,4.0,114.0,5.0,0.0,0.0,83620.0,44287.0,2897.0,17671.0,775.0,12300.0,11795.4,90.0
0.0,391.0,115.0,4.0,29.0,3.0,4.0,114.0,5.0,0.0,0.0,83958.0,44287.0,2897.0,17671.0,775.0,12300.0,11795.4,90.0
0.0,392.0,115.0,4.0,29.0,3.0,4.0,114.0,5.0,0.0,0.0,84258.0,44287.0,2897.0,17671.0,775.0,12300.0,11795.4,90.0
0.0,393.0,115.0,4.0,29.0,3.0,4.0,114.0,5.0,0.0,0.0,84403.0,44287.0,2897.0,17671.0,775.0,12300.0,11795.4,90.0
0.0,393.0,116.0,4.0,29.0,3.0,4.0,114.0,5.0,0.0,0.0,84403.0,44387.0,2897.0,17671.0,775.0,12300.0,11795.4,90.0
0.0,393.0,116.0,4.0,29.0,3.0,4.0,115.0,5.0,0.0,0.0,84403.0,44387.0,2897.0,17671.0,775.0,12300.0,11975.4,90.0
0.0,393.0,117.0,4.0,29.0,3.0,4.0,115.0,5.0,0.0,0.0,84403.0,44487.0,2897.0,17671.0,775.0,12300.0,11975.4,90.0
0.0,394.0,117.0,4.0,29.0,3.0,4.0,115.0,5.0,0.0,0.0,84712.0,44487.0,2897.0,17671.0,775.0,12300.0,11975.4,90.0
0.0,395.0,117.0,4.0,29.0,3.0,4.0,115.0,5.0,0.0,0.0,84965.0,44487.0,2897.0,17671.0,775.0,12300.0,11975.4,90.0
0.0,395.0,117.0,4.0,29.0,3.0,4.0,115.0,5.0,0.0,0.0,84964.0,44487.0,2897.0,17671.0,775.0,12300.0,11975.4,90.0
0.0,395.0,118.0,4.0,29.0,3.0,4.0,115.0,5.0,0.0,0.0,84964.0,44636.0,2897.0,17671.0,775.0,12300.0,11975.4,90.0
0.0,395.0,118.0,4.0,29.0,3.0,4.0,116.0,6.0,0.0,0.0,84964.0,44636.0,2897.0,17671.0,775.0,12300.0,12153.4,296.0
0.0,396.0,118.0,4.0,29.0,3.0,4.0,116.0,6.0,0.0,0.0,84964.0,44636.0,2897.0,17671.0,775.0,12300.0,12153.4,296.0
0.0,397.0,118.0,4.0,29.0,3.0,4.0,116.0,6.0,0.0,0.0,85165.0,44636.0,2897.0,17671.0,775.0,12300.0,12153.4,296.0
0.0,395.0,115.0,4.0,29.0,3.0,4.0,117.0,6.0,0.0,0.0,84864.0,43863.0,2897.0,17671.0,775.0,12300.0,12553.4,296.0
0.0,395.0,115.0,4.0,29.0,3.0,4.0,118.0,6.0,0.0,0.0,84864.0,43863.0,2897.0,17671.0,775.0,12300.0,12753.4,296.0
0.0,395.0,115.0,4.0,29.0,3.0,4.0,118.0,6.0,0.0,0.0,84962.0,43863.0,2897.0,17671.0,775.0,12300.0,12753.4,296.0
0.0,395.0,115.0,4.0,29.0,3.0,4.0,119.0,6.0,0.0,0.0,84962.0,43863.0,2897.0,17671.0,775.0,12300.0,12814.4,296.0
0.0,396.0,115.0,4.0,29.0,3.0,4.0,119.0,6.0,0.0,0.0,85213.0,43863.0,2897.0,17671.0,775.0,12300.0,12814.4,296.0
0.0,396.0,115.0,4.0,29.0,3.0,4.0,119.0,7.0,0.0,0.0,85213.0,43863.0,2897.0,17671.0,775.0,12300.0,12814.4,346.0
0.0,396.0,115.0,4.0,29.0,3.0,4.0,120.0,7.0,0.0,0.0,85213.0,43863.0,2897.0,17671.0,775.0,12300.0,13014.4,346.0
0.0,396.0,115.0,4.0,29.0,3.0,4.0,121.0,7.0,0.0,0.0,85213.0,43863.0,2897.0,17671.0,775.0,12300.0,13218.4,346.0
0.0,396.0,115.0,4.0,29.0,3.0,4.0,122.0,7.0,0.0,0.0,85213.0,43863.0,2897.0,17671.0,775.0,12300.0,13268.4,346.0
0.0,396.0,115.0,4.0,29.0,3.0,4.0,123.0,7.0,0.0,0.0,85213.0,43863.0,2897.0,17671.0,775.0,12300.0,13318.4,346.0
0.0,396.0,115.0,4.0,29.0,3.0,4.0,124.0,7.0,0.0,0.0,85213.0,43863.0,2897.0,17671.0,775.0,12300.0,13368.4,346.0
0.0,396.0,115.0,4.0,29.0,3.0,4.0,124.0,7.0,0.0,0.0,85213.0,43912.0,2897.0,17671.0,775.0,12300.0,13368.4,346.0
0.0,396.0,115.0,4.0,29.0,3.0,4.0,125.0,7.0,0.0,0.0,85213.0,43912.0,2897.0,17671.0,775.0,12300.0,13768.4,346.0
0.0,396.0,115.0,4.0,29.0,3.0,4.0,126.0,7.0,0.0,0.0,85213.0,43912.0,2897.0,17671.0,775.0,12300.0,13918.4,346.0
0.0,395.0,116.0,4.0,29.0,3.0,4.0,126.0,7.0,0.0,0.0,85103.0,44152.0,2897.0,17671.0,775.0,12300.0,13918.4,346.0
0.0,395.0,116.0,4.0,29.0,3.0,4.0,125.0,7.0,0.0,0.0,85143.0,44152.0,2897.0,17671.0,775.0,12300.0,13812.4,346.0
0.0,395.0,116.0,4.0,29.0,3.0,4.0,126.0,7.0,0.0,0.0,85143.0,44152.0,2897.0,17671.0,775.0,12300.0,14015.4,346.0
0.0,395.0,116.0,4.0,29.0,3.0,4.0,127.0,7.0,0.0,0.0,85143.0,44152.0,2897.0,17671.0,775.0,12300.0,14168.4,346.0
0.0,396.0,116.0,4.0,29.0,3.0,4.0,127.0,7.0,0.0,0.0,85245.0,44152.0,2897.0,17671.0,775.0,12300.0,14168.4,346.0
0.0,397.0,116.0,4.0,29.0,3.0,4.0,127.0,7.0,0.0,0.0,85345.0,44152.0,2897.0,17671.0,775.0,12300.0,14168.4,346.0
0.0,398.0,116.0,4.0,29.0,3.0,4.0,127.0,7.0,0.0,0.0,85695.0,44152.0,2897.0,17671.0,775.0,12300.0,14168.4,346.0
0.0,398.0,116.0,4.0,29.0,3.0,4.0,128.0,7.0,0.0,0.0,85695.0,44152.0,2897.0,17671.0,775.0,12300.0,14409.4,346.0
0.0,398.0,117.0,4.0,29.0,3.0,4.0,128.0,7.0,0.0,0.0,85695.0,44252.0,2897.0,17671.0,775.0,12300.0,14409.4,346.0
0.0,398.0,117.0,4.0,29.0,3.0,4.0,129.0,7.0,0.0,0.0,85695.0,44252.0,2897.0,17671.0,775.0,12300.0,14609.4,346.0
0.0,398.0,117.0,4.0,29.0,3.0,4.0,130.0,7.0,0.0,0.0,85695.0,44252.0,2897.0,17671.0,775.0,12300.0,14789.4,346.0
0.0,398.0,117.0,4.0,29.0,3.0,4.0,131.0,7.0,0.0,0.0,85695.0,44252.0,2897.0,17671.0,775.0,12300.0,14989.4,346.0
0.0,399.0,117.0,4.0,29.0,3.0,4.0,131.0,7.0,0.0,0.0,85996.0,44252.0,2897.0,17671.0,775.0,12300.0,14989.4,346.0
0.0,399.0,117.0,4.0,29.0,3.0,4.0,132.0,7.0,0.0,0.0,85996.0,44252.0,2897.0,17671.0,775.0,12300.0,15169.4,346.0
0.0,399.0,117.0,4.0,29.0,3.0,4.0,133.0,7.0,0.0,0.0,85996.0,44252.0,2897.0,17671.0,775.0,12300.0,15194.4,346.0
0.0,400.0,117.0,4.0,29.0,3.0,4.0,133.0,7.0,0.0,0.0,86185.0,44252.0,2897.0,17671.0,775.0,12300.0,15194.4,346.0
0.0,401.0,117.0,4.0,29.0,3.0,4.0,133.0,7.0,0.0,0.0,86458.0,44252.0,2897.0,17671.0,775.0,12300.0,15194.4,346.0
0.0,401.0,117.0,4.0,29.0,3.0,4.0,134.0,7.0,0.0,0.0,86458.0,44252.0,2897.0,17671.0,775.0,12300.0,15594.4,346.0
0.0,401.0,117.0,4.0,29.0,3.0,4.0,135.0,7.0,0.0,0.0,86458.0,44252.0,2897.0,17671.0,775.0,12300.0,15745.4,346.0
0.0,402.0,117.0,4.0,29.0,3.0,4.0,135.0,7.0,0.0,0.0,86858.0,44252.0,2897.0,17671.0,775.0,12300.0,15745.4,346.0
0.0,403.0,117.0,4.0,29.0,3.0,4.0,135.0,7.0,0.0,0.0,87258.0,44252.0,2897.0,17671.0,775.0,12300.0,15745.4,346.0
0.0,403.0,117.0,4.0,29.0,3.0,4.0,136.0,7.0,0.0,0.0,87258.0,44252.0,2897.0,17671.0,775.0,12300.0,15770.4,346.0
0.0,404.0,117.0,4.0,29.0,3.0,4.0,136.0,7.0,0.0,0.0,87458.0,44252.0,2897.0,17671.0,775.0,12300.0,15770.4,346.0
0.0,404.0,117.0,4.0,29.0,3.0,4.0,137.0,7.0,0.0,0.0,87458.0,44252.0,2897.0,17671.0,775.0,12300.0,15845.4,346.0
0.0,403.0,117.0,4.0,29.0,3.0,4.0,138.0,7.0,0.0,0.0,87258.0,44252.0,2897.0,17671.0,775.0,12300.0,16045.4,346.0
0.0,403.0,117.0,4.0,29.0,3.0,4.0,139.0,7.0,0.0,0.0,87258.0,44252.0,2897.0,17671.0,775.0,12300.0,16088.4,346.0
0.0,403.0,117.0,4.0,29.0,3.0,4.0,140.0,7.0,0.0,0.0,87258.0,44252.0,2897.0,17671.0,775.0,12300.0,16315.4,346.0
0.0,403.0,117.0,4.0,29.0,3.0,4.0,141.0,7.0,0.0,0.0,87258.0,44252.0,2897.0,17671.0,775.0,12300.0,16459.4,346.0
0.0,404.0,117.0,4.0,29.0,3.0,4.0,141.0,7.0,0.0,0.0,87396.0,44252.0,2897.0,17671.0,775.0,12300.0,16459.4,346.0
0.0,404.0,117.0,4.0,29.0,3.0,4.0,142.0,8.0,0.0,0.0,87396.0,44252.0,2897.0,17671.0,775.0,12300.0,16561.4,448.0
0.0,404.0,117.0,4.0,29.0,3.0,4.0,143.0,8.0,0.0,0.0,87396.0,44252.0,2897.0,17671.0,775.0,12300.0,16713.4,448.0
0.0,404.0,117.0,4.0,29.0,3.0,4.0,144.0,8.0,0.0,0.0,87396.0,44252.0,2897.0,17671.0,775.0,12300.0,16913.4,448.0
0.0,405.0,117.0,4.0,29.0,3.0,4.0,144.0,8.0,0.0,0.0,87596.0,44252.0,2897.0,17671.0,775.0,12300.0,16913.4,448.0
0.0,404.0,117.0,4.0,29.0,3.0,4.0,145.0,8.0,0.0,0.0,87366.0,44252.0,2897.0,17671.0,775.0,12300.0,17163.4,448.0
0.0,405.0,117.0,4.0,29.0,3.0,4.0,145.0,8.0,0.0,0.0,87568.0,44252.0,2897.0,17671.0,775.0,12300.0,17163.4,448.0
0.0,405.0,117.0,4.0,29.0,3.0,4.0,146.0,8.0,0.0,0.0,87568.0,44252.0,2897.0,17671.0,775.0,12300.0,17523.4,448.0
0.0,403.0,117.0,4.0,29.0,3.0,4.0,147.0,8.0,0.0,0.0,87138.0,44252.0,2897.0,17671.0,775.0,12300.0,17643.4,448.0
0.0,404.0,117.0,4.0,29.0,3.0,4.0,147.0,8.0,0.0,0.0,87638.0,44252.0,2897.0,17671.0,775.0,12300.0,17643.4,448.0
0.0,404.0,117.0,4.0,29.0,3.0,4.0,148.0,8.0,0.0,0.0,87638.0,44252.0,2897.0,17671.0,775.0,12300.0,17693.4,448.0
0.0,403.0,117.0,4.0,29.0,3.0,4.0,149.0,8.0,0.0,0.0,87544.0,44252.0,2897.0,17671.0,775.0,12300.0,17735.4,448.0
0.0,403.0,117.0,4.0,29.0,3.0,4.0,150.0,8.0,0.0,0.0,87544.0,44252.0,2897.0,17671.0,775.0,12300.0,17855.4,448.0
0.0,403.0,117.0,4.0,29.0,3.0,4.0,151.0,8.0,0.0,0.0,87544.0,44252.0,2897.0,17671.0,775.0,12300.0,18110.4,448.0
0.0,403.0,117.0,4.0,29.0,3.0,4.0,152.0,8.0,0.0,0.0,87544.0,44252.0,2897.0,17671.0,775.0,12300.0,18335.4,448.0
0.0,403.0,117.0,4.0,29.0,3.0,4.0,153.0,8.0,0.0,0.0,87544.0,44252.0,2897.0,17671.0,775.0,12300.0,18460.4,448.0
0.0,403.0,117.0,4.0,29.0,3.0,4.0,153.0,8.0,0.0,0.0,87764.0,44252.0,2897.0,17671.0,775.0,12300.0,18460.4,448.0
0.0,403.0,117.0,4.0,29.0,3.0,4.0,154.0,8.0,0.0,0.0,87764.0,44252.0,2897.0,17671.0,775.0,12300.0,18781.4,448.0
0.0,403.0,117.0,4.0,29.0,3.0,4.0,155.0,9.0,0.0,0.0,87764.0,44252.0,2897.0,17671.0,775.0,12300.0,18882.4,448.0
0.0,403.0,117.0,4.0,29.0,3.0,4.0,155.0,9.0,0.0,0.0,87764.0,44252.0,2897.0,17671.0,775.0,12300.0,18920.4,448.0
0.0,403.0,117.0,4.0,29.0,3.0,4.0,156.0,9.0,0.0,0.0,87764.0,44252.0,2897.0,17671.0,775.0,12300.0,19057.4,448.0
0.0,404.0,117.0,4.0,29.0,3.0,4.0,156.0,9.0,0.0,0.0,87987.0,44252.0,2897.0,17671.0,775.0,12300.0,19057.4,448.0
0.0,405.0,117.0,4.0,29.0,3.0,4.0,156.0,9.0,0.0,0.0,88224.0,44252.0,2897.0,17671.0,775.0,12300.0,19057.4,448.0
0.0,406.0,117.0,4.0,29.0,3.0,4.0,156.0,9.0,0.0,0.0,88425.0,44252.0,2897.0,17671.0,775.0,12300.0,19057.4,448.0
0.0,407.0,117.0,4.0,29.0,3.0,4.0,156.0,9.0,0.0,0.0,88634.0,44252.0,2897.0,17671.0,775.0,12300.0,19057.4,448.0
0.0,408.0,117.0,4.0,29.0,3.0,4.0,156.0,9.0,0.0,0.0,88970.0,44252.0,2897.0,17671.0,775.0,12300.0,19057.4,448.0
0.0,409.0,117.0,4.0,29.0,3.0,4.0,156.0,9.0,0.0,0.0,89021.0,44252.0,2897.0,17671.0,775.0,12300.0,19057.4,448.0
0.0,410.0,117.0,4.0,29.0,3.0,4.0,155.0,9.0,0.0,0.0,89258.0,44252.0,2897.0,17671.0,775.0,12300.0,18937.4,448.0
0.0,411.0,117.0,4.0,29.0,3.0,4.0,155.0,9.0,0.0,0.0,89495.0,44252.0,2897.0,17671.0,775.0,12300.0,18937.4,448.0
0.0,410.0,118.0,4.0,29.0,3.0,4.0,155.0,9.0,0.0,0.0,89369.0,44352.0,2897.0,17671.0,775.0,12300.0,18937.4,448.0
0.0,410.0,118.0,4.0,29.0,3.0,4.0,156.0,9.0,0.0,0.0,89369.0,44352.0,2897.0,17671.0,775.0,12300.0,19153.4,448.0
0.0,408.0,119.0,4.0,29.0,3.0,4.0,156.0,9.0,0.0,0.0,89169.0,44452.0,2897.0,17671.0,775.0,12300.0,19153.4,448.0
0.0,408.0,118.0,4.0,29.0,3.0,4.0,157.0,9.0,0.0,0.0,89169.0,43334.0,2897.0,17671.0,775.0,12300.0,19159.4,448.0
0.0,408.0,118.0,4.0,29.0,3.0,4.0,158.0,9.0,0.0,0.0,89169.0,43334.0,2897.0,17671.0,775.0,12300.0,19259.4,448.0
0.0,409.0,118.0,4.0,29.0,3.0,4.0,158.0,9.0,0.0,0.0,89270.0,43334.0,2897.0,17671.0,775.0,12300.0,19259.4,448.0
0.0,408.0,118.0,4.0,29.0,3.0,4.0,159.0,9.0,0.0,0.0,89107.0,43334.0,2897.0,17671.0,775.0,12300.0,19446.4,448.0
0.0,408.0,118.0,4.0,29.0,3.0,4.0,160.0,9.0,0.0,0.0,89107.0,43334.0,2897.0,17671.0,775.0,12300.0,19377.4,448.0
0.0,408.0,118.0,4.0,29.0,3.0,4.0,161.0,9.0,0.0,0.0,89107.0,43334.0,2897.0,17671.0,775.0,12300.0,19557.4,448.0
0.0,408.0,118.0,4.0,29.0,3.0,4.0,161.0,9.0,0.0,0.0,88933.0,43334.0,2897.0,17671.0,775.0,12300.0,19557.4,448.0
0.0,408.0,118.0,4.0,29.0,3.0,4.0,162.0,9.0,0.0,0.0,88933.0,43334.0,2897.0,17671.0,775.0,12300.0,19639.4,448.0
0.0,409.0,118.0,4.0,29.0,3.0,4.0,162.0,9.0,0.0,0.0,89352.0,43334.0,2897.0,17671.0,775.0,12300.0,19639.4,448.0
0.0,409.0,118.0,4.0,29.0,3.0,4.0,163.0,10.0,0.0,0.0,89352.0,43334.0,2897.0,17671.0,775.0,12300.0,19840.4,605.0
0.0,409.0,118.0,4.0,29.0,3.0,4.0,164.0,10.0,0.0,0.0,89352.0,43334.0,2897.0,17671.0,775.0,12300.0,20141.4,605.0
0.0,410.0,118.0,4.0,29.0,3.0,4.0,164.0,10.0,0.0,0.0,89652.0,43334.0,2897.0,17671.0,775.0,12300.0,20141.4,605.0
0.0,410.0,118.0,4.0,29.0,3.0,4.0,165.0,10.0,0.0,0.0,89652.0,43334.0,2897.0,17671.0,775.0,12300.0,20343.4,605.0
0.0,410.0,118.0,4.0,29.0,3.0,4.0,166.0,10.0,0.0,0.0,89652.0,43334.0,2897.0,17671.0,775.0,12300.0,20943.4,605.0
0.0,410.0,118.0,4.0,29.0,3.0,4.0,167.0,10.0,0.0,0.0,89652.0,43334.0,2897.0,17671.0,775.0,12300.0,21143.4,605.0
0.0,410.0,118.0,4.0,29.0,3.0,4.0,168.0,10.0,0.0,0.0,89652.0,43334.0,2897.0,17671.0,775.0,12300.0,21224.4,605.0
0.0,410.0,118.0,4.0,29.0,3.0,4.0,169.0,11.0,0.0,0.0,89652.0,43334.0,2897.0,17671.0,775.0,12300.0,21424.4,605.0
0.0,410.0,118.0,4.0,29.0,3.0,4.0,170.0,11.0,0.0,0.0,89652.0,43334.0,2897.0,17671.0,775.0,12300.0,21724.4,605.0
0.0,410.0,118.0,4.0,29.0,3.0,4.0,171.0,11.0,0.0,0.0,89652.0,43334.0,2897.0,17671.0,775.0,12300.0,21774.4,605.0
0.0,410.0,117.0,4.0,29.0,3.0,4.0,172.0,11.0,0.0,0.0,89652.0,42186.0,2897.0,17671.0,775.0,12300.0,21974.4,605.0
0.0,410.0,117.0,4.0,29.0,3.0,4.0,173.0,11.0,0.0,0.0,89652.0,42186.0,2897.0,17671.0,775.0,12300.0,22019.4,605.0
0.0,410.0,117.0,4.0,29.0,3.0,4.0,174.0,11.0,0.0,0.0,89652.0,42186.0,2897.0,17671.0,775.0,12300.0,22064.4,605.0
0.0,410.0,117.0,4.0,29.0,3.0,4.0,175.0,11.0,0.0,0.0,89652.0,42186.0,2897.0,17671.0,775.0,12300.0,22104.4,605.0
0.0,411.0,117.0,4.0,29.0,3.0,4.0,175.0,11.0,0.0,0.0,89953.0,42186.0,2897.0,17671.0,775.0,12300.0,22104.4,605.0
0.0,412.0,117.0,4.0,29.0,3.0,4.0,175.0,11.0,0.0,0.0,90111.0,42186.0,2897.0,17671.0,775.0,12300.0,22104.4,605.0
0.0,412.0,117.0,4.0,29.0,3.0,4.0,176.0,11.0,0.0,0.0,90111.0,42186.0,2897.0,17671.0,775.0,12300.0,22304.4,605.0
0.0,412.0,117.0,4.0,29.0,3.0,4.0,177.0,11.0,0.0,0.0,90111.0,42186.0,2897.0,17671.0,775.0,12300.0,22364.4,605.0
0.0,412.0,117.0,4.0,29.0,3.0,4.0,178.0,11.0,0.0,0.0,90111.0,42186.0,2897.0,17671.0,775.0,12300.0,22514.4,605.0
0.0,412.0,117.0,4.0,29.0,3.0,4.0,179.0,11.0,0.0,0.0,90111.0,42186.0,2897.0,17671.0,775.0,12300.0,22695.4,605.0
0.0,412.0,117.0,4.0,29.0,3.0,4.0,180.0,11.0,0.0,0.0,90111.0,42186.0,2897.0,17671.0,775.0,12300.0,22845.4,605.0
0.0,413.0,117.0,4.0,29.0,3.0,4.0,180.0,11.0,0.0,0.0,90313.0,42186.0,2897.0,17671.0,775.0,12300.0,22845.4,605.0
0.0,414.0,117.0,4.0,29.0,3.0,4.0,180.0,11.0,0.0,0.0,90515.0,42186.0,2897.0,17671.0,775.0,12300.0,22845.4,605.0
0.0,414.0,117.0,4.0,29.0,3.0,4.0,181.0,11.0,0.0,0.0,90515.0,42186.0,2897.0,17671.0,775.0,12300.0,22997.4,605.0
0.0,413.0,117.0,4.0,29.0,3.0,4.0,182.0,11.0,0.0,0.0,90265.0,42186.0,2897.0,17671.0,775.0,12300.0,23197.4,605.0
0.0,414.0,117.0,4.0,29.0,3.0,4.0,182.0,11.0,0.0,0.0,90426.0,42186.0,2897.0,17671.0,775.0,12300.0,23197.4,605.0
0.0,414.0,117.0,4.0,29.0,3.0,4.0,183.0,11.0,0.0,0.0,90426.0,42186.0,2897.0,17671.0,775.0,12300.0,23217.4,605.0
0.0,414.0,117.0,4.0,29.0,3.0,4.0,184.0,11.0,0.0,0.0,90426.0,42186.0,2897.0,17671.0,775.0,12300.0,23247.4,605.0
0.0,415.0,117.0,4.0,29.0,3.0,4.0,184.0,10.0,0.0,0.0,90526.0,42186.0,2897.0,17671.0,775.0,12300.0,23247.4,575.0
0.0,415.0,117.0,4.0,29.0,3.0,4.0,185.0,10.0,0.0,0.0,90526.0,42186.0,2897.0,17671.0,775.0,12300.0,23497.4,575.0
0.0,415.0,117.0,4.0,29.0,3.0,4.0,186.0,11.0,0.0,0.0,90526.0,42186.0,2897.0,17671.0,775.0,12300.0,23497.4,756.0
0.0,415.0,117.0,4.0,29.0,3.0,4.0,186.0,12.0,0.0,0.0,90526.0,42186.0,2897.0,17671.0,775.0,12300.0,23497.4,791.0
0.0,415.0,117.0,4.0,29.0,3.0,4.0,187.0,12.0,0.0,0.0,90526.0,42186.0,2897.0,17671.0,775.0,12300.0,23747.4,791.0
0.0,416.0,117.0,4.0,29.0,3.0,4.0,186.0,12.0,0.0,0.0,90862.0,42186.0,2897.0,17671.0,775.0,12300.0,23589.4,791.0
0.0,416.0,117.0,4.0,29.0,3.0,4.0,187.0,12.0,0.0,0.0,90862.0,42186.0,2897.0,17671.0,775.0,12300.0,23629.4,791.0
0.0,417.0,117.0,4.0,29.0,3.0,4.0,187.0,12.0,0.0,0.0,91102.0,42186.0,2897.0,17671.0,775.0,12300.0,23629.4,791.0
0.0,418.0,117.0,4.0,29.0,3.0,4.0,187.0,12.0,0.0,0.0,91160.0,42186.0,2897.0,17671.0,775.0,12300.0,23629.4,791.0
0.0,419.0,117.0,4.0,29.0,3.0,4.0,187.0,13.0,0.0,0.0,91288.0,42186.0,2897.0,17671.0,775.0,12300.0,23629.4,831.0
0.0,420.0,117.0,4.0,29.0,3.0,4.0,187.0,13.0,0.0,0.0,91440.0,42186.0,2897.0,17671.0,775.0,12300.0,23629.4,831.0
0.0,421.0,117.0,4.0,29.0,3.0,4.0,187.0,13.0,0.0,0.0,91660.0,42186.0,2897.0,17671.0,775.0,12300.0,23629.4,831.0
0.0,421.0,117.0,4.0,29.0,3.0,4.0,188.0,13.0,0.0,0.0,91660.0,42186.0,2897.0,17671.0,775.0,12300.0,23758.4,831.0
0.0,422.0,117.0,4.0,29.0,3.0,4.0,188.0,13.0,0.0,0.0,91902.0,42186.0,2897.0,17671.0,775.0,12300.0,23758.4,831.0
0.0,422.0,117.0,4.0,29.0,3.0,4.0,189.0,13.0,0.0,0.0,91902.0,42186.0,2897.0,17671.0,775.0,12300.0,23871.4,831.0
0.0,422.0,117.0,4.0,29.0,3.0,4.0,190.0,13.0,0.0,0.0,91902.0,42186.0,2897.0,17671.0,775.0,12300.0,23973.4,831.0
0.0,423.0,117.0,4.0,29.0,3.0,4.0,190.0,13.0,0.0,0.0,92139.0,42186.0,2897.0,17671.0,775.0,12300.0,23973.4,831.0
0.0,423.0,117.0,4.0,29.0,3.0,4.0,191.0,13.0,0.0,0.0,92139.0,42186.0,2897.0,17671.0,775.0,12300.0,24053.4,831.0
0.0,423.0,117.0,4.0,29.0,3.0,4.0,192.0,13.0,0.0,0.0,92139.0,42186.0,2897.0,17671.0,775.0,12300.0,24103.4,831.0
0.0,423.0,117.0,4.0,29.0,3.0,4.0,193.0,14.0,0.0,0.0,92139.0,42186.0,2897.0,17671.0,775.0,12300.0,24454.4,982.0
0.0,424.0,117.0,4.0,29.0,3.0,4.0,193.0,14.0,0.0,0.0,92376.0,42186.0,2897.0,17671.0,775.0,12300.0,24454.4,982.0
0.0,424.0,117.0,4.0,29.0,3.0,4.0,194.0,14.0,0.0,0.0,92376.0,42186.0,2897.0,17671.0,775.0,12300.0,24514.4,982.0
0.0,424.0,117.0,4.0,29.0,3.0,4.0,195.0,14.0,0.0,0.0,92376.0,42186.0,2897.0,17671.0,775.0,12300.0,24564.4,982.0
0.0,425.0,116.0,4.0,29.0,3.0,4.0,194.0,14.0,0.0,0.0,92551.0,42086.0,2897.0,17671.0,775.0,12300.0,24514.4,982.0
0.0,425.0,116.0,4.0,29.0,3.0,4.0,195.0,14.0,0.0,0.0,92551.0,42086.0,2897.0,17671.0,775.0,12300.0,24614.4,982.0
0.0,425.0,116.0,4.0,29.0,3.0,4.0,196.0,14.0,0.0,0.0,92551.0,42086.0,2897.0,17671.0,775.0,12300.0,24794.4,982.0
0.0,425.0,116.0,4.0,29.0,3.0,4.0,197.0,14.0,0.0,0.0,92551.0,42086.0,2897.0,17671.0,775.0,12300.0,25064.4,982.0
0.0,426.0,116.0,4.0,29.0,3.0,4.0,197.0,14.0,0.0,0.0,92731.0,42086.0,2897.0,17671.0,775.0,12300.0,25064.4,982.0
0.0,427.0,116.0,4.0,29.0,3.0,4.0,197.0,14.0,0.0,0.0,93031.0,42086.0,2897.0,17671.0,775.0,12300.0,25064.4,982.0
