n_renewable,n_non_renewable,n_storage,mw_renewable,mw_non_renewable,mw_storage
158.0,184.0,15.0,34113.0,54754.29999999999,2032.0
159.0,184.0,15.0,34212.0,54754.29999999999,2032.0
160.0,184.0,15.0,34362.0,54754.29999999999,2032.0
160.0,185.0,15.0,34362.0,54774.29999999999,2032.0
161.0,185.0,15.0,35050.0,54774.29999999999,2032.0
162.0,185.0,15.0,35280.0,54774.29999999999,2032.0
163.0,185.0,15.0,36030.0,54774.29999999999,2032.0
163.0,186.0,15.0,36030.0,55734.29999999999,2032.0
164.0,186.0,15.0,36630.0,55734.29999999999,2032.0
165.0,186.0,15.0,36637.2,55734.29999999999,2032.0
165.0,187.0,15.0,36637.2,55826.29999999999,2032.0
166.0,187.0,15.0,36902.2,55826.29999999999,2032.0
167.0,187.0,15.0,37057.2,55826.29999999999,2032.0
167.0,188.0,15.0,37057.2,55884.29999999999,2032.0
167.0,189.0,15.0,37057.2,56015.29999999999,2032.0
168.0,189.0,15.0,37187.2,56015.29999999999,2032.0
168.0,190.0,15.0,37187.2,56065.29999999999,2032.0
168.0,191.0,15.0,37187.2,56071.29999999999,2032.0
169.0,191.0,15.0,37537.2,56071.29999999999,2032.0
170.0,191.0,15.0,37557.2,56071.29999999999,2032.0
170.0,192.0,15.0,37557.2,56111.29999999999,2032.0
171.0,192.0,15.0,37698.2,56111.29999999999,2032.0
172.0,192.0,15.0,37700.2,56111.29999999999,2032.0
172.0,193.0,15.0,37700.2,56204.29999999999,2032.0
172.0,194.0,15.0,37700.2,57164.29999999999,2032.0
173.0,193.0,15.0,37720.2,57115.29999999999,2032.0
174.0,193.0,15.0,37740.2,57115.29999999999,2032.0
175.0,193.0,15.0,37760.2,57115.29999999999,2032.0
176.0,193.0,15.0,37780.2,57115.29999999999,2032.0
177.0,193.0,15.0,37800.2,57115.29999999999,2032.0
178.0,193.0,15.0,37820.2,57115.29999999999,2032.0
179.0,193.0,15.0,37840.2,57115.29999999999,2032.0
180.0,193.0,15.0,37860.2,57115.29999999999,2032.0
181.0,193.0,15.0,37880.2,57115.29999999999,2032.0
182.0,193.0,15.0,37900.2,57115.29999999999,2032.0
183.0,193.0,15.0,37920.2,57115.29999999999,2032.0
184.0,193.0,15.0,37940.2,57115.29999999999,2032.0
185.0,193.0,15.0,37960.2,57115.29999999999,2032.0
186.0,191.0,15.0,37980.2,56500.29999999999,2032.0
187.0,191.0,15.0,38000.2,56500.29999999999,2032.0
187.0,192.0,15.0,38000.2,56515.29999999999,2032.0
187.0,191.0,15.0,38000.2,56422.29999999999,2032.0
188.0,191.0,15.0,38020.2,56422.29999999999,2032.0
189.0,191.0,15.0,38036.2,56422.29999999999,2032.0
190.0,191.0,15.0,38056.2,56422.29999999999,2032.0
191.0,191.0,15.0,38076.2,56422.29999999999,2032.0
192.0,191.0,15.0,38096.2,56422.29999999999,2032.0
193.0,191.0,15.0,38116.2,56422.29999999999,2032.0
194.0,191.0,15.0,38136.2,56422.29999999999,2032.0
194.0,189.0,15.0,38056.2,56279.29999999999,2032.0
193.0,186.0,16.0,37376.2,54829.29999999999,2052.0
194.0,186.0,16.0,37396.2,54829.29999999999,2052.0
195.0,186.0,16.0,37416.2,54829.29999999999,2052.0
196.0,186.0,16.0,37436.2,54829.29999999999,2052.0
197.0,186.0,16.0,37456.2,54829.29999999999,2052.0
198.0,186.0,16.0,37471.2,54829.29999999999,2052.0
199.0,186.0,16.0,37491.2,54829.29999999999,2052.0
200.0,186.0,16.0,37511.2,54829.29999999999,2052.0
201.0,186.0,16.0,37531.2,54829.29999999999,2052.0
202.0,186.0,16.0,37551.2,54829.29999999999,2052.0
203.0,186.0,16.0,37571.2,54829.29999999999,2052.0
204.0,186.0,16.0,37591.2,54829.29999999999,2052.0
205.0,186.0,16.0,37611.2,54829.29999999999,2052.0
206.0,186.0,16.0,37631.2,54829.29999999999,2052.0
207.0,186.0,16.0,37651.2,54829.29999999999,2052.0
208.0,186.0,16.0,37761.2,54829.29999999999,2052.0
209.0,186.0,16.0,37887.2,54829.29999999999,2052.0
210.0,186.0,16.0,37888.2,54829.29999999999,2052.0
211.0,186.0,16.0,37908.2,54829.29999999999,2052.0
212.0,186.0,16.0,38058.2,54829.29999999999,2052.0
212.0,187.0,16.0,38058.2,55429.29999999999,2052.0
213.0,187.0,16.0,38204.2,55429.29999999999,2052.0
214.0,187.0,16.0,38224.2,55429.29999999999,2052.0
215.0,187.0,16.0,38624.2,55429.29999999999,2052.0
216.0,187.0,16.0,38726.2,55429.29999999999,2052.0
217.0,187.0,16.0,38744.2,55429.29999999999,2052.0
218.0,187.0,16.0,38764.2,55429.29999999999,2052.0
219.0,187.0,16.0,39014.2,55429.29999999999,2052.0
219.0,188.0,16.0,39014.2,55529.29999999999,2052.0
220.0,188.0,16.0,39074.2,55529.29999999999,2052.0
221.0,188.0,16.0,39219.2,55529.29999999999,2052.0
222.0,188.0,16.0,39234.2,55529.29999999999,2052.0
223.0,188.0,16.0,39654.2,55529.29999999999,2052.0
223.0,189.0,16.0,39654.2,55554.29999999999,2052.0
224.0,189.0,16.0,39655.2,55554.29999999999,2052.0
225.0,189.0,16.0,39747.2,55554.29999999999,2052.0
226.0,189.0,16.0,39767.2,55554.29999999999,2052.0
226.0,190.0,16.0,39767.2,55862.29999999999,2052.0
227.0,190.0,17.0,39991.2,55862.29999999999,2164.0
228.0,190.0,17.0,40011.2,55862.29999999999,2164.0
229.0,190.0,17.0,40231.2,55862.29999999999,2164.0
230.0,190.0,17.0,40681.2,55862.29999999999,2164.0
231.0,190.0,17.0,40696.2,55862.29999999999,2164.0
232.0,190.0,17.0,40736.2,55862.29999999999,2164.0
233.0,190.0,17.0,40758.2,55862.29999999999,2164.0
234.0,190.0,17.0,40858.2,55862.29999999999,2164.0
234.0,191.0,17.0,40858.2,56462.29999999999,2164.0
235.0,191.0,17.0,41028.2,56462.29999999999,2164.0
236.0,191.0,17.0,42428.2,56462.29999999999,2164.0
237.0,191.0,17.0,42566.2,56462.29999999999,2164.0
238.0,191.0,17.0,42716.2,56462.29999999999,2164.0
239.0,191.0,17.0,42826.2,56462.29999999999,2164.0
239.0,192.0,17.0,42826.2,56569.29999999999,2164.0
239.0,193.0,17.0,42826.2,57169.29999999999,2164.0
240.0,193.0,17.0,42876.2,57169.29999999999,2164.0
241.0,193.0,17.0,43076.2,57169.29999999999,2164.0
241.0,194.0,17.0,43076.2,57189.29999999999,2164.0
242.0,194.0,17.0,43097.2,57189.29999999999,2164.0
242.0,195.0,17.0,43097.2,57231.29999999999,2164.0
243.0,195.0,17.0,43244.2,57231.29999999999,2164.0
244.0,195.0,17.0,43344.2,57231.29999999999,2164.0
244.0,196.0,17.0,43344.2,57240.89999999999,2164.0
245.0,196.0,17.0,43494.2,57240.89999999999,2164.0
246.0,196.0,17.0,43504.2,57240.89999999999,2164.0
247.0,196.0,18.0,43564.2,57240.89999999999,2224.0
248.0,196.0,18.0,43634.2,57240.89999999999,2224.0
249.0,196.0,18.0,43657.2,57240.89999999999,2224.0
250.0,196.0,18.0,43715.2,57240.89999999999,2224.0
251.0,196.0,18.0,43775.2,57240.89999999999,2224.0
252.0,196.0,18.0,44275.2,57240.89999999999,2224.0
253.0,196.0,18.0,44295.2,57240.89999999999,2224.0
254.0,196.0,18.0,44605.2,57240.89999999999,2224.0
255.0,196.0,18.0,44625.2,57240.89999999999,2224.0
256.0,195.0,18.0,44645.2,57214.89999999999,2224.0
257.0,195.0,18.0,44658.2,57214.89999999999,2224.0
258.0,195.0,18.0,44678.2,57214.89999999999,2224.0
259.0,195.0,18.0,44698.2,57214.89999999999,2224.0
260.0,195.0,18.0,44718.2,57214.89999999999,2224.0
261.0,195.0,18.0,44738.2,57214.89999999999,2224.0
262.0,195.0,18.0,44758.2,57214.89999999999,2224.0
263.0,195.0,18.0,44778.2,57214.89999999999,2224.0
264.0,195.0,18.0,44798.2,57214.89999999999,2224.0
265.0,195.0,18.0,44818.2,57214.89999999999,2224.0
266.0,195.0,18.0,44838.2,57214.89999999999,2224.0
267.0,195.0,18.0,44858.2,57214.89999999999,2224.0
268.0,195.0,18.0,44878.2,57214.89999999999,2224.0
269.0,195.0,18.0,44898.2,57214.89999999999,2224.0
270.0,195.0,18.0,44918.2,57214.89999999999,2224.0
271.0,195.0,18.0,44928.2,57214.89999999999,2224.0
271.0,195.0,18.0,44937.2,57214.89999999999,2224.0
272.0,195.0,18.0,44957.2,57214.89999999999,2224.0
273.0,195.0,18.0,44977.2,57214.89999999999,2224.0
274.0,195.0,18.0,44997.2,57214.89999999999,2224.0
275.0,195.0,18.0,45017.2,57214.89999999999,2224.0
276.0,195.0,18.0,45037.2,57214.89999999999,2224.0
277.0,195.0,18.0,45047.2,57214.89999999999,2224.0
278.0,195.0,18.0,45067.2,57214.89999999999,2224.0
279.0,195.0,18.0,45077.2,57214.89999999999,2224.0
280.0,195.0,19.0,45097.2,57214.89999999999,2244.0
281.0,195.0,19.0,45117.2,57214.89999999999,2244.0
282.0,195.0,19.0,45137.2,57214.89999999999,2244.0
283.0,195.0,19.0,45157.2,57214.89999999999,2244.0
284.0,195.0,19.0,45162.1,57214.89999999999,2244.0
285.0,195.0,19.0,45182.1,57214.89999999999,2244.0
286.0,195.0,19.0,45202.1,57214.89999999999,2244.0
287.0,195.0,19.0,45221.1,57214.89999999999,2244.0
288.0,195.0,19.0,45241.1,57214.89999999999,2244.0
289.0,195.0,19.0,45261.1,57214.89999999999,2244.0
290.0,195.0,19.0,45281.1,57214.89999999999,2244.0
291.0,195.0,19.0,45299.1,57214.89999999999,2244.0
292.0,193.0,19.0,45319.1,56305.89999999999,2244.0
293.0,193.0,19.0,45339.1,56305.89999999999,2244.0
294.0,193.0,19.0,45359.1,56305.89999999999,2244.0
295.0,193.0,19.0,45379.1,56305.89999999999,2244.0
296.0,193.0,19.0,45389.1,56305.89999999999,2244.0
297.0,193.0,19.0,45401.1,56305.89999999999,2244.0
298.0,193.0,19.0,45421.1,56305.89999999999,2244.0
299.0,193.0,19.0,45441.1,56305.89999999999,2244.0
300.0,193.0,19.0,45461.1,56305.89999999999,2244.0
301.0,193.0,19.0,45481.1,56305.89999999999,2244.0
301.0,194.0,19.0,45481.1,56316.89999999999,2244.0
302.0,194.0,19.0,45501.1,56316.89999999999,2244.0
303.0,194.0,19.0,46001.1,56316.89999999999,2244.0
304.0,194.0,19.0,46201.1,56316.89999999999,2244.0
305.0,194.0,19.0,46366.1,56316.89999999999,2244.0
306.0,195.0,19.0,46486.1,56365.89999999999,2244.0
307.0,195.0,19.0,46639.1,56365.89999999999,2244.0
308.0,195.0,19.0,46659.1,56365.89999999999,2244.0
309.0,195.0,19.0,46809.1,56365.89999999999,2244.0
310.0,195.0,20.0,46959.1,56365.89999999999,2279.0
310.0,196.0,20.0,46959.1,56460.89999999999,2279.0
311.0,196.0,20.0,47439.1,56460.89999999999,2279.0
312.0,196.0,21.0,47639.1,56460.89999999999,2351.0
313.0,196.0,21.0,47684.1,56460.89999999999,2351.0
314.0,196.0,21.0,47834.1,56460.89999999999,2351.0
315.0,196.0,21.0,47850.1,56460.89999999999,2351.0
316.0,196.0,21.0,48088.1,56460.89999999999,2351.0
317.0,196.0,21.0,48168.1,56460.89999999999,2351.0
318.0,196.0,21.0,48248.1,56460.89999999999,2351.0
318.0,197.0,21.0,48248.1,57210.89999999999,2351.0
319.0,197.0,22.0,48348.1,57210.89999999999,2426.0
320.0,197.0,22.0,48518.1,57210.89999999999,2426.0
320.0,198.0,22.0,48518.1,58210.89999999999,2426.0
320.0,199.0,22.0,48518.1,58470.89999999999,2426.0
321.0,199.0,22.0,48818.1,58470.89999999999,2426.0
321.0,200.0,22.0,48818.1,58834.89999999999,2426.0
322.0,200.0,22.0,49318.1,58834.89999999999,2426.0
323.0,200.0,22.0,49607.1,58834.89999999999,2426.0
323.0,201.0,22.0,49607.1,58861.89999999999,2426.0
324.0,201.0,22.0,50147.1,58861.89999999999,2426.0
325.0,201.0,22.0,50347.1,58861.89999999999,2426.0
326.0,201.0,22.0,50597.1,58861.89999999999,2426.0
327.0,201.0,22.0,50797.1,58861.89999999999,2426.0
328.0,201.0,22.0,51397.1,58861.89999999999,2426.0
329.0,201.0,22.0,51447.1,58861.89999999999,2426.0
330.0,201.0,22.0,51547.1,58861.89999999999,2426.0
331.0,201.0,22.0,51847.1,58861.89999999999,2426.0
332.0,202.0,22.0,52087.1,58910.89999999999,2426.0
333.0,202.0,22.0,52307.1,58910.89999999999,2426.0
334.0,202.0,22.0,52549.1,58910.89999999999,2426.0
335.0,202.0,22.0,52550.1,58910.89999999999,2426.0
337.0,202.0,22.0,52636.1,58910.89999999999,2426.0
338.0,202.0,22.0,52786.1,58910.89999999999,2426.0
339.0,202.0,22.0,52986.1,58910.89999999999,2426.0
340.0,202.0,22.0,53186.1,58910.89999999999,2426.0
341.0,203.0,22.0,53426.1,58959.89999999999,2426.0
341.0,204.0,22.0,53426.1,58965.499999999985,2426.0
342.0,204.0,22.0,53726.1,58965.499999999985,2426.0
343.0,204.0,22.0,54046.1,58965.499999999985,2426.0
344.0,203.0,22.0,54066.1,58445.499999999985,2426.0
345.0,203.0,22.0,54086.1,58445.499999999985,2426.0
346.0,203.0,22.0,54106.1,58445.499999999985,2426.0
347.0,203.0,22.0,54126.1,58445.499999999985,2426.0
348.0,203.0,22.0,54134.1,58445.499999999985,2426.0
349.0,203.0,22.0,54154.1,58445.499999999985,2426.0
350.0,203.0,22.0,54174.1,58445.499999999985,2426.0
351.0,203.0,22.0,54186.1,58445.499999999985,2426.0
352.0,203.0,22.0,54206.1,58445.499999999985,2426.0
353.0,203.0,22.0,54226.1,58445.499999999985,2426.0
354.0,203.0,22.0,54246.1,58445.499999999985,2426.0
355.0,203.0,22.0,54266.1,58445.499999999985,2426.0
356.0,202.0,22.0,54286.1,58434.499999999985,2426.0
357.0,202.0,22.0,54301.1,58434.499999999985,2426.0
358.0,202.0,22.0,54321.1,58434.499999999985,2426.0
359.0,202.0,22.0,54341.1,58434.499999999985,2426.0
360.0,202.0,22.0,54361.1,58434.499999999985,2426.0
361.0,202.0,22.0,54381.1,58434.499999999985,2426.0
362.0,202.0,22.0,54401.1,58434.499999999985,2426.0
363.0,202.0,22.0,54421.1,58434.499999999985,2426.0
364.0,201.0,22.0,54441.1,58288.499999999985,2426.0
365.0,201.0,22.0,54461.1,58288.499999999985,2426.0
366.0,201.0,22.0,54481.1,58288.499999999985,2426.0
367.0,201.0,22.0,54501.1,58288.499999999985,2426.0
368.0,201.0,22.0,54521.1,58288.499999999985,2426.0
369.0,201.0,22.0,54541.1,58288.499999999985,2426.0
370.0,201.0,22.0,54561.1,58288.499999999985,2426.0
371.0,201.0,22.0,54581.1,58288.499999999985,2426.0
371.0,201.0,22.0,54581.1,58288.499999999985,2426.0
372.0,201.0,23.0,54593.1,58288.499999999985,2438.0
373.0,201.0,23.0,54613.1,58288.499999999985,2438.0
373.0,200.0,23.0,54023.1,58230.499999999985,2438.0
374.0,200.0,23.0,54043.1,58230.499999999985,2438.0
375.0,200.0,23.0,54057.1,58230.499999999985,2438.0
376.0,200.0,23.0,54077.1,58230.499999999985,2438.0
377.0,200.0,23.0,54087.1,58230.499999999985,2438.0
378.0,200.0,23.0,54107.1,58230.499999999985,2438.0
379.0,200.0,23.0,54127.1,58230.499999999985,2438.0
380.0,200.0,23.0,54147.1,58230.499999999985,2438.0
379.0,200.0,23.0,53667.1,58230.499999999985,2438.0
369.0,194.0,23.0,52089.1,56966.89999999999,2438.0
370.0,194.0,23.0,52109.1,56966.89999999999,2438.0
371.0,194.0,23.0,52129.1,56966.89999999999,2438.0
372.0,194.0,23.0,52149.1,56966.89999999999,2438.0
373.0,194.0,23.0,52169.1,56966.89999999999,2438.0
369.0,193.0,23.0,50778.1,56955.89999999999,2438.0
370.0,193.0,23.0,50848.1,56955.89999999999,2438.0
371.0,193.0,23.0,51348.1,56955.89999999999,2438.0
372.0,193.0,23.0,51383.1,56955.89999999999,2438.0
372.0,194.0,23.0,51383.1,56993.89999999999,2438.0
373.0,194.0,23.0,51403.1,56993.89999999999,2438.0
374.0,194.0,23.0,51453.1,56993.89999999999,2438.0
375.0,194.0,23.0,51603.1,56993.89999999999,2438.0
376.0,194.0,23.0,51623.1,56993.89999999999,2438.0
377.0,194.0,23.0,51823.1,56993.89999999999,2438.0
378.0,194.0,23.0,51843.1,56993.89999999999,2438.0
379.0,194.0,23.0,51873.1,56993.89999999999,2438.0
380.0,194.0,23.0,51948.1,56993.89999999999,2438.0
381.0,194.0,23.0,51968.1,56993.89999999999,2438.0
382.0,194.0,23.0,51972.6,56993.89999999999,2438.0
383.0,194.0,23.0,51972.7,56993.89999999999,2438.0
384.0,194.0,24.0,52172.7,56993.89999999999,2518.0
385.0,194.0,24.0,52177.7,56993.89999999999,2518.0
386.0,194.0,24.0,52193.7,56993.89999999999,2518.0
387.0,194.0,24.0,52343.7,56993.89999999999,2518.0
388.0,194.0,24.0,52371.7,56993.89999999999,2518.0
389.0,194.0,24.0,52386.7,56993.89999999999,2518.0
390.0,194.0,24.0,52406.7,56993.89999999999,2518.0
391.0,194.0,24.0,52426.7,56993.89999999999,2518.0
392.0,194.0,24.0,52451.7,56993.89999999999,2518.0
393.0,194.0,24.0,52601.7,56993.89999999999,2518.0
394.0,194.0,24.0,52609.7,56993.89999999999,2518.0
395.0,194.0,24.0,52629.7,56993.89999999999,2518.0
396.0,194.0,24.0,52769.7,56993.89999999999,2518.0
397.0,194.0,24.0,52817.7,56993.89999999999,2518.0
398.0,194.0,24.0,52837.7,56993.89999999999,2518.0
399.0,194.0,24.0,53012.7,56993.89999999999,2518.0
399.0,195.0,24.0,53012.7,57031.89999999999,2518.0
400.0,195.0,24.0,53012.799999999996,57031.89999999999,2518.0
401.0,195.0,24.0,53032.799999999996,57031.89999999999,2518.0
402.0,195.0,24.0,53077.799999999996,57031.89999999999,2518.0
402.0,196.0,24.0,53077.799999999996,57571.89999999999,2518.0
403.0,196.0,24.0,53079.1,57571.89999999999,2518.0
404.0,196.0,24.0,53099.1,57571.89999999999,2518.0
405.0,196.0,24.0,56099.1,57571.89999999999,2518.0
405.0,197.0,24.0,56099.1,58651.89999999999,2518.0
406.0,197.0,25.0,56159.1,58651.89999999999,2578.0
407.0,197.0,25.0,56179.1,58651.89999999999,2578.0
407.0,198.0,25.0,56179.1,58901.89999999999,2578.0
408.0,198.0,25.0,56199.1,58901.89999999999,2578.0
409.0,198.0,25.0,56319.1,58901.89999999999,2578.0
410.0,198.0,25.0,56369.1,58901.89999999999,2578.0
411.0,198.0,25.0,56381.1,58901.89999999999,2578.0
412.0,198.0,25.0,56680.1,58901.89999999999,2578.0
413.0,198.0,25.0,56683.1,58901.89999999999,2578.0
414.0,198.0,25.0,56683.2,58901.89999999999,2578.0
415.0,198.0,25.0,56704.2,58901.89999999999,2578.0
416.0,198.0,25.0,56774.2,58901.89999999999,2578.0
417.0,198.0,25.0,56794.2,58901.89999999999,2578.0
418.0,198.0,25.0,56894.2,58901.89999999999,2578.0
419.0,198.0,25.0,56894.7,58901.89999999999,2578.0
420.0,198.0,25.0,56924.7,58901.89999999999,2578.0
421.0,198.0,25.0,56944.7,58901.89999999999,2578.0
421.0,199.0,25.0,56944.7,59171.89999999999,2578.0
421.0,200.0,25.0,56944.7,59321.89999999999,2578.0
422.0,200.0,25.0,56951.7,59321.89999999999,2578.0
423.0,200.0,25.0,56971.7,59321.89999999999,2578.0
424.0,200.0,25.0,57071.7,59321.89999999999,2578.0
425.0,200.0,25.0,57096.7,59321.89999999999,2578.0
426.0,200.0,25.0,57110.7,59321.89999999999,2578.0
427.0,200.0,25.0,57125.7,59321.89999999999,2578.0
428.0,200.0,25.0,57375.7,59321.89999999999,2578.0
428.0,201.0,25.0,57375.7,59359.89999999999,2578.0
429.0,201.0,25.0,57674.7,59359.89999999999,2578.0
430.0,201.0,25.0,57824.7,59359.89999999999,2578.0
431.0,201.0,25.0,59524.7,59359.89999999999,2578.0
432.0,201.0,25.0,59624.7,59359.89999999999,2578.0
433.0,201.0,25.0,60324.7,59359.89999999999,2578.0
434.0,201.0,25.0,60344.7,59359.89999999999,2578.0
435.0,201.0,25.0,60444.7,59359.89999999999,2578.0
436.0,201.0,25.0,60447.7,59359.89999999999,2578.0
437.0,201.0,25.0,60547.7,59359.89999999999,2578.0
438.0,201.0,25.0,60567.7,59359.89999999999,2578.0
439.0,201.0,25.0,60642.7,59359.89999999999,2578.0
440.0,201.0,25.0,60717.7,59359.89999999999,2578.0
441.0,201.0,25.0,60737.7,59359.89999999999,2578.0
442.0,201.0,25.0,60751.7,59359.89999999999,2578.0
443.0,201.0,25.0,60851.7,59359.89999999999,2578.0
444.0,201.0,25.0,60911.7,59359.89999999999,2578.0
445.0,201.0,25.0,61451.7,59359.89999999999,2578.0
446.0,201.0,25.0,61651.7,59359.89999999999,2578.0
447.0,201.0,25.0,61659.5,59359.89999999999,2578.0
448.0,201.0,25.0,61679.5,59359.89999999999,2578.0
448.0,202.0,25.0,61679.5,59659.89999999999,2578.0
449.0,202.0,25.0,61699.5,59659.89999999999,2578.0
450.0,202.0,25.0,61718.5,59659.89999999999,2578.0
451.0,202.0,25.0,61732.5,59659.89999999999,2578.0
452.0,202.0,25.0,61752.5,59659.89999999999,2578.0
453.0,202.0,25.0,61802.5,59659.89999999999,2578.0
454.0,202.0,25.0,61822.5,59659.89999999999,2578.0
454.0,203.0,25.0,61822.5,60094.89999999999,2578.0
455.0,203.0,25.0,61867.5,60094.89999999999,2578.0
456.0,203.0,25.0,61887.5,60094.89999999999,2578.0
457.0,203.0,25.0,61924.5,60094.89999999999,2578.0
458.0,203.0,25.0,62145.5,60094.89999999999,2578.0
459.0,203.0,25.0,62295.5,60094.89999999999,2578.0
460.0,203.0,25.0,62298.5,60094.89999999999,2578.0
461.0,203.0,25.0,62398.5,60094.89999999999,2578.0
462.0,203.0,25.0,62548.5,60094.89999999999,2578.0
463.0,203.0,25.0,62566.5,60094.89999999999,2578.0
464.0,203.0,25.0,62866.5,60094.89999999999,2578.0
465.0,203.0,25.0,62886.5,60094.89999999999,2578.0
466.0,203.0,25.0,62886.6,60094.89999999999,2578.0
466.0,204.0,25.0,62886.6,60143.89999999999,2578.0
467.0,204.0,25.0,62886.7,60143.89999999999,2578.0
468.0,204.0,25.0,62886.799999999996,60143.89999999999,2578.0
468.0,205.0,25.0,62886.799999999996,60148.599999999984,2578.0
469.0,205.0,25.0,62906.799999999996,60148.599999999984,2578.0
470.0,205.0,25.0,62911.799999999996,60148.599999999984,2578.0
471.0,205.0,25.0,63011.799999999996,60148.599999999984,2578.0
472.0,205.0,25.0,63031.799999999996,60148.599999999984,2578.0
472.0,206.0,25.0,63031.799999999996,60168.599999999984,2578.0
473.0,206.0,25.0,63034.799999999996,60168.599999999984,2578.0
474.0,206.0,25.0,63184.799999999996,60168.599999999984,2578.0
475.0,206.0,25.0,63584.799999999996,60168.599999999984,2578.0
476.0,206.0,25.0,63684.799999999996,60168.599999999984,2578.0
476.0,207.0,25.0,63684.799999999996,60568.599999999984,2578.0
477.0,207.0,25.0,63744.799999999996,60568.599999999984,2578.0
478.0,207.0,25.0,63894.799999999996,60568.599999999984,2578.0
479.0,207.0,25.0,63897.899999999994,60568.599999999984,2578.0
480.0,207.0,25.0,63917.899999999994,60568.599999999984,2578.0
481.0,207.0,25.0,64317.899999999994,60568.599999999984,2578.0
482.0,207.0,25.0,64330.899999999994,60568.599999999984,2578.0
483.0,207.0,25.0,64530.899999999994,60568.599999999984,2578.0
484.0,207.0,25.0,64566.899999999994,60568.599999999984,2578.0
484.0,208.0,25.0,64566.899999999994,60596.599999999984,2578.0
485.0,208.0,25.0,64591.899999999994,60596.599999999984,2578.0
485.0,209.0,25.0,64591.899999999994,60666.599999999984,2578.0
486.0,209.0,25.0,64596.899999999994,60666.599999999984,2578.0
487.0,209.0,25.0,64696.899999999994,60666.599999999984,2578.0
488.0,209.0,25.0,65696.9,60666.599999999984,2578.0
489.0,209.0,25.0,65936.9,60666.599999999984,2578.0
490.0,209.0,25.0,65937.0,60666.599999999984,2578.0
491.0,209.0,25.0,65957.0,60666.599999999984,2578.0
491.0,210.0,25.0,65957.0,61746.599999999984,2578.0
492.0,210.0,25.0,66002.0,61746.599999999984,2578.0
493.0,210.0,25.0,66020.0,61746.599999999984,2578.0
494.0,210.0,25.0,66530.0,61746.599999999984,2578.0
495.0,210.0,25.0,66610.0,61746.599999999984,2578.0
495.0,211.0,25.0,66610.0,62286.599999999984,2578.0
496.0,211.0,25.0,66610.1,62286.599999999984,2578.0
497.0,211.0,25.0,66630.1,62286.599999999984,2578.0
498.0,211.0,25.0,66705.1,62286.599999999984,2578.0
499.0,211.0,25.0,66780.1,62286.599999999984,2578.0
500.0,211.0,25.0,66780.20000000001,62286.599999999984,2578.0
501.0,211.0,26.0,67100.20000000001,62286.599999999984,2741.0
501.0,212.0,26.0,67100.20000000001,62756.599999999984,2741.0
502.0,212.0,26.0,67100.30000000002,62756.599999999984,2741.0
503.0,212.0,26.0,67401.30000000002,62756.599999999984,2741.0
504.0,212.0,26.0,67451.30000000002,62756.599999999984,2741.0
505.0,212.0,26.0,67701.30000000002,62756.599999999984,2741.0
506.0,212.0,26.0,67791.30000000002,62756.599999999984,2741.0
507.0,212.0,26.0,67836.30000000002,62756.599999999984,2741.0
508.0,212.0,26.0,67916.30000000002,62756.599999999984,2741.0
509.0,212.0,26.0,67921.30000000002,62756.599999999984,2741.0
510.0,212.0,26.0,68021.30000000002,62756.599999999984,2741.0
511.0,212.0,26.0,68529.30000000002,62756.599999999984,2741.0
512.0,212.0,26.0,68729.30000000002,62756.599999999984,2741.0
513.0,212.0,26.0,68749.30000000002,62756.599999999984,2741.0
514.0,212.0,26.0,68849.30000000002,62756.599999999984,2741.0
515.0,212.0,26.0,68959.30000000002,62756.599999999984,2741.0
516.0,212.0,26.0,69109.30000000002,62756.599999999984,2741.0
517.0,212.0,26.0,69611.30000000002,62756.599999999984,2741.0
518.0,212.0,26.0,69631.30000000002,62756.599999999984,2741.0
519.0,212.0,26.0,69723.30000000002,62756.599999999984,2741.0
520.0,212.0,26.0,69743.30000000002,62756.599999999984,2741.0
521.0,212.0,26.0,69773.30000000002,62756.599999999984,2741.0
522.0,212.0,26.0,69793.30000000002,62756.599999999984,2741.0
523.0,212.0,26.0,69813.30000000002,62756.599999999984,2741.0
524.0,212.0,26.0,70613.30000000002,62756.599999999984,2741.0
525.0,212.0,26.0,70913.30000000002,62756.599999999984,2741.0
526.0,212.0,26.0,70918.30000000002,62756.599999999984,2741.0
527.0,212.0,26.0,71418.30000000002,62756.599999999984,2741.0
528.0,212.0,27.0,71438.30000000002,62756.599999999984,2761.0
529.0,212.0,27.0,71738.30000000002,62756.599999999984,2761.0
530.0,212.0,27.0,71758.30000000002,62756.599999999984,2761.0
531.0,212.0,27.0,71758.40000000002,62756.599999999984,2761.0
532.0,212.0,27.0,71778.40000000002,62756.599999999984,2761.0
533.0,212.0,27.0,71798.40000000002,62756.599999999984,2761.0
534.0,212.0,27.0,71803.40000000002,62756.599999999984,2761.0
535.0,212.0,27.0,72053.40000000002,62756.599999999984,2761.0
536.0,212.0,27.0,72253.40000000002,62756.599999999984,2761.0
537.0,212.0,27.0,72291.40000000002,62756.599999999984,2761.0
537.0,213.0,27.0,72291.40000000002,62783.599999999984,2761.0
538.0,213.0,27.0,73691.40000000002,62783.599999999984,2761.0
539.0,213.0,27.0,73763.40000000002,62783.599999999984,2761.0
540.0,213.0,27.0,73881.40000000002,62783.599999999984,2761.0
542.0,213.0,27.0,74364.40000000002,62783.599999999984,2761.0
