n_type_0,n_type_1,n_type_2,n_type_3,n_type_4,n_type_5,n_type_6,n_type_7,n_type_8,n_type_9,n_type_10,n_type_11,n_type_12,n_type_13,n_type_14,mw_type_0,mw_type_1,mw_type_2,mw_type_3,mw_type_4,mw_type_5,mw_type_6,mw_type_7,mw_type_8,mw_type_9,mw_type_10,mw_type_11,mw_type_12,mw_type_13
0.0,127.0,12.0,21.0,42.0,31.0,161.0,10.0,1.0,23.0,2.0,12.0,2.0,1.0,0.0,0.0,31523.60000000001,731.1999999999999,6058.0,13238.0,157.1,23735.5,700.2,96.0,0.0,12.0,433.29999999999995,900.0,3.3
0.0,127.0,12.0,21.0,42.0,30.0,157.0,10.0,1.0,23.0,2.0,12.0,2.0,1.0,0.0,0.0,31523.60000000001,731.1999999999999,6058.0,13238.0,157.29999999999998,23326.5,700.2,96.0,0.0,12.0,433.29999999999995,900.0,3.3
0.0,127.0,12.0,21.0,42.0,31.0,157.0,10.0,1.0,23.0,2.0,12.0,2.0,1.0,0.0,0.0,31523.60000000001,731.1999999999999,6058.0,13238.0,167.1,23326.5,700.2,96.0,0.0,12.0,433.29999999999995,900.0,3.3
0.0,128.0,12.0,21.0,42.0,31.0,157.0,10.0,1.0,23.0,2.0,12.0,2.0,1.0,0.0,0.0,31567.60000000001,731.1999999999999,6058.0,13238.0,167.1,23326.5,700.2,96.0,0.0,12.0,433.29999999999995,900.0,3.3
0.0,127.0,12.0,21.0,42.0,31.0,157.0,10.0,1.0,23.0,2.0,12.0,3.0,1.0,0.0,0.0,31554.60000000001,731.1999999999999,6058.0,13238.0,167.1,23326.5,700.2,96.0,0.0,12.0,433.29999999999995,1250.0,3.3
0.0,127.0,12.0,21.0,42.0,31.0,157.0,10.0,1.0,23.0,2.0,12.0,4.0,1.0,0.0,0.0,31554.60000000001,731.1999999999999,6058.0,13238.0,167.1,23326.5,700.2,96.0,0.0,12.0,433.29999999999995,1600.0,3.3
0.0,127.0,12.0,21.0,42.0,31.0,157.0,10.0,1.0,23.0,2.0,12.0,5.0,1.0,0.0,0.0,31554.60000000001,731.1999999999999,6058.0,13238.0,167.1,23326.5,700.2,96.0,0.0,12.0,433.29999999999995,1950.0,3.3
0.0,127.0,12.0,21.0,42.0,31.0,157.0,10.0,1.0,23.0,2.0,12.0,6.0,1.0,0.0,0.0,31554.60000000001,731.1999999999999,6058.0,13238.0,167.1,23326.5,700.2,96.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,127.0,12.0,21.0,42.0,32.0,157.0,10.0,1.0,23.0,2.0,12.0,6.0,1.0,0.0,0.0,31554.60000000001,731.1999999999999,6058.0,13238.0,173.5,23326.5,700.2,96.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,127.0,12.0,21.0,42.0,33.0,157.0,10.0,1.0,23.0,2.0,12.0,6.0,1.0,0.0,0.0,31554.60000000001,731.1999999999999,6058.0,13238.0,175.1,23326.5,700.2,96.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,127.0,12.0,21.0,42.0,33.0,158.0,10.0,1.0,23.0,2.0,12.0,6.0,1.0,0.0,0.0,31554.60000000001,731.1999999999999,6058.0,13238.0,175.1,24826.5,700.2,96.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,127.0,12.0,21.0,42.0,33.0,159.0,10.0,1.0,23.0,2.0,12.0,6.0,1.0,0.0,0.0,31554.60000000001,731.1999999999999,6058.0,13238.0,175.1,26326.5,700.2,96.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,128.0,12.0,21.0,42.0,33.0,159.0,10.0,1.0,23.0,2.0,12.0,6.0,1.0,0.0,0.0,32589.60000000001,731.1999999999999,6058.0,13238.0,175.1,26326.5,700.2,96.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,129.0,12.0,21.0,42.0,33.0,159.0,10.0,1.0,23.0,2.0,12.0,6.0,1.0,0.0,0.0,32595.60000000001,731.1999999999999,6058.0,13238.0,175.1,26326.5,700.2,96.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,129.0,12.0,21.0,42.0,33.0,160.0,10.0,1.0,23.0,2.0,12.0,6.0,1.0,0.0,0.0,32595.60000000001,731.1999999999999,6058.0,13238.0,175.1,26426.5,700.2,96.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,128.0,12.0,21.0,42.0,31.0,159.0,10.0,1.0,23.0,2.0,12.0,6.0,1.0,0.0,0.0,31962.60000000001,731.1999999999999,6058.0,13238.0,159.1,26412.5,700.2,96.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,128.0,12.0,21.0,42.0,32.0,159.0,10.0,1.0,23.0,2.0,12.0,6.0,1.0,0.0,0.0,31962.60000000001,731.1999999999999,6058.0,13238.0,165.5,26412.5,700.2,96.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,128.0,11.0,21.0,43.0,32.0,159.0,10.0,1.0,23.0,2.0,12.0,6.0,1.0,0.0,0.0,31962.60000000001,714.1999999999999,6058.0,13248.0,165.5,26412.5,700.2,96.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,128.0,11.0,21.0,44.0,32.0,159.0,10.0,1.0,23.0,2.0,12.0,6.0,1.0,0.0,0.0,31962.60000000001,714.1999999999999,6058.0,13258.0,165.5,26412.5,700.2,96.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,127.0,11.0,21.0,44.0,32.0,159.0,10.0,2.0,23.0,2.0,12.0,6.0,1.0,0.0,0.0,31412.60000000001,714.1999999999999,6058.0,13258.0,165.5,26412.5,700.2,116.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,127.0,11.0,21.0,44.0,32.0,160.0,10.0,2.0,23.0,2.0,12.0,6.0,1.0,0.0,0.0,31412.60000000001,714.1999999999999,6058.0,13258.0,165.5,26762.5,700.2,116.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,128.0,11.0,21.0,44.0,32.0,160.0,10.0,2.0,23.0,2.0,12.0,6.0,1.0,0.0,0.0,32037.60000000001,714.1999999999999,6058.0,13258.0,165.5,26762.5,700.2,116.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,128.0,11.0,21.0,44.0,32.0,161.0,10.0,2.0,23.0,2.0,12.0,6.0,1.0,0.0,0.0,32037.60000000001,714.1999999999999,6058.0,13258.0,165.5,26902.5,700.2,116.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,128.0,11.0,21.0,44.0,32.0,161.0,10.0,2.0,23.0,2.0,12.0,6.0,1.0,0.0,0.0,32037.60000000001,714.1999999999999,6058.0,13258.0,168.7,26902.5,700.2,116.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,128.0,11.0,19.0,45.0,32.0,160.0,10.0,2.0,23.0,2.0,12.0,6.0,1.0,0.0,0.0,32037.60000000001,714.1999999999999,5937.0,13278.0,168.7,26900.5,700.2,116.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,128.0,11.0,19.0,46.0,32.0,160.0,10.0,2.0,23.0,2.0,12.0,6.0,1.0,0.0,0.0,32037.60000000001,714.1999999999999,5937.0,13298.0,168.7,26900.5,700.2,116.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,128.0,11.0,19.0,45.0,32.0,160.0,10.0,2.0,22.0,2.0,12.0,6.0,1.0,0.0,0.0,32037.60000000001,714.1999999999999,5937.0,12998.0,168.7,26900.5,700.2,116.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,128.0,11.0,19.0,45.0,33.0,160.0,10.0,2.0,22.0,2.0,12.0,6.0,1.0,0.0,0.0,32037.60000000001,714.1999999999999,5937.0,12998.0,175.1,26900.5,700.2,116.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,128.0,12.0,19.0,45.0,33.0,160.0,10.0,2.0,22.0,2.0,12.0,6.0,1.0,0.0,0.0,32037.60000000001,730.1999999999999,5937.0,12998.0,175.1,26900.5,700.2,116.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,128.0,13.0,19.0,45.0,33.0,160.0,10.0,2.0,22.0,2.0,12.0,6.0,1.0,0.0,0.0,32037.60000000001,763.1999999999999,5937.0,12998.0,175.1,26900.5,700.2,116.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,128.0,14.0,19.0,45.0,33.0,160.0,10.0,2.0,22.0,2.0,12.0,6.0,1.0,0.0,0.0,32037.60000000001,796.1999999999999,5937.0,12998.0,175.1,26900.5,700.2,116.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,129.0,14.0,19.0,45.0,33.0,159.0,10.0,2.0,22.0,2.0,12.0,6.0,1.0,0.0,0.0,32163.60000000001,796.1999999999999,5937.0,12998.0,175.1,26850.5,700.2,116.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,129.0,14.0,20.0,45.0,33.0,159.0,10.0,2.0,22.0,2.0,12.0,6.0,1.0,0.0,0.0,32163.60000000001,796.1999999999999,5955.0,12998.0,175.1,26850.5,700.2,116.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,130.0,14.0,20.0,45.0,33.0,159.0,10.0,2.0,21.0,2.0,12.0,6.0,1.0,0.0,0.0,32173.60000000001,796.1999999999999,5955.0,12998.0,175.1,26850.5,700.2,116.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,131.0,14.0,20.0,45.0,33.0,159.0,10.0,2.0,21.0,2.0,12.0,6.0,1.0,0.0,0.0,32773.600000000006,796.1999999999999,5955.0,12998.0,175.1,26850.5,700.2,116.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,131.0,14.0,20.0,45.0,33.0,160.0,10.0,2.0,21.0,2.0,12.0,6.0,1.0,0.0,0.0,32773.600000000006,796.1999999999999,5955.0,12998.0,175.1,26925.5,700.2,116.0,0.0,12.0,433.29999999999995,2300.0,3.3
0.0,131.0,14.0,20.0,45.0,33.0,160.0,10.0,2.0,21.0,2.0,12.0,7.0,1.0,0.0,0.0,32773.600000000006,796.1999999999999,5955.0,12998.0,175.1,26925.5,700.2,116.0,0.0,12.0,433.29999999999995,2900.0,3.3
0.0,131.0,14.0,20.0,45.0,33.0,161.0,10.0,2.0,21.0,2.0,12.0,7.0,1.0,0.0,0.0,32773.600000000006,796.1999999999999,5955.0,12998.0,175.1,27175.5,700.2,116.0,0.0,12.0,433.29999999999995,2900.0,3.3
0.0,129.0,14.0,20.0,45.0,33.0,159.0,10.0,2.0,21.0,1.0,12.0,7.0,1.0,0.0,0.0,32748.600000000006,796.1999999999999,5955.0,12998.0,175.1,27034.2,700.2,116.0,0.0,8.0,433.29999999999995,2900.0,3.3
0.0,129.0,14.0,20.0,45.0,33.0,160.0,10.0,2.0,21.0,1.0,12.0,7.0,1.0,0.0,0.0,32748.600000000006,796.1999999999999,5955.0,12998.0,175.1,27234.2,700.2,116.0,0.0,8.0,433.29999999999995,2900.0,3.3
0.0,129.0,14.0,20.0,45.0,33.0,161.0,10.0,2.0,21.0,1.0,12.0,7.0,1.0,0.0,0.0,32748.600000000006,796.1999999999999,5955.0,12998.0,175.1,27434.2,700.2,116.0,0.0,8.0,433.29999999999995,2900.0,3.3
0.0,129.0,14.0,20.0,45.0,33.0,162.0,10.0,2.0,21.0,1.0,12.0,7.0,1.0,0.0,0.0,32748.600000000006,796.1999999999999,5955.0,12998.0,175.1,27634.2,700.2,116.0,0.0,8.0,433.29999999999995,2900.0,3.3
0.0,130.0,14.0,20.0,45.0,33.0,162.0,10.0,2.0,21.0,1.0,12.0,7.0,1.0,0.0,0.0,33188.600000000006,796.1999999999999,5955.0,12998.0,175.1,27634.2,700.2,116.0,0.0,8.0,433.29999999999995,2900.0,3.3
0.0,130.0,14.0,20.0,46.0,32.0,162.0,10.0,2.0,21.0,1.0,12.0,7.0,1.0,0.0,0.0,33188.600000000006,796.1999999999999,5955.0,13698.0,168.7,27634.2,700.2,116.0,0.0,8.0,433.29999999999995,2900.0,3.3
0.0,131.0,14.0,20.0,46.0,32.0,162.0,10.0,2.0,21.0,1.0,12.0,7.0,1.0,0.0,0.0,33208.600000000006,796.1999999999999,5955.0,13698.0,168.7,27634.2,700.2,116.0,0.0,8.0,433.29999999999995,2900.0,3.3
0.0,131.0,14.0,20.0,46.0,32.0,163.0,10.0,2.0,21.0,1.0,12.0,7.0,1.0,0.0,0.0,33208.600000000006,796.1999999999999,5955.0,13698.0,168.7,27934.2,700.2,116.0,0.0,8.0,433.29999999999995,2900.0,3.3
0.0,131.0,14.0,20.0,46.0,32.0,164.0,10.0,2.0,21.0,1.0,12.0,7.0,1.0,0.0,0.0,33208.600000000006,796.1999999999999,5955.0,13698.0,168.7,28084.2,700.2,116.0,0.0,8.0,433.29999999999995,2900.0,3.3
0.0,131.0,14.0,20.0,46.0,32.0,164.0,10.0,2.0,22.0,1.0,12.0,7.0,1.0,0.0,0.0,33208.600000000006,796.1999999999999,5955.0,13698.0,168.7,28084.2,700.2,116.0,0.0,8.0,433.29999999999995,2900.0,3.3
0.0,132.0,14.0,20.0,46.0,32.0,164.0,10.0,2.0,22.0,1.0,12.0,7.0,1.0,0.0,0.0,33433.600000000006,796.1999999999999,5955.0,13698.0,168.7,28084.2,700.2,116.0,0.0,8.0,433.29999999999995,2900.0,3.3
0.0,133.0,14.0,20.0,46.0,32.0,164.0,10.0,2.0,22.0,1.0,12.0,7.0,1.0,0.0,0.0,33758.600000000006,796.1999999999999,5955.0,13698.0,168.7,28084.2,700.2,116.0,0.0,8.0,433.29999999999995,2900.0,3.3
0.0,133.0,14.0,20.0,47.0,32.0,164.0,10.0,2.0,22.0,1.0,12.0,7.0,1.0,0.0,0.0,33758.600000000006,796.1999999999999,5955.0,13713.0,168.7,28084.2,700.2,116.0,0.0,8.0,433.29999999999995,2900.0,3.3
0.0,133.0,14.0,20.0,47.0,32.0,165.0,10.0,2.0,22.0,1.0,12.0,7.0,1.0,0.0,0.0,33758.600000000006,796.1999999999999,5955.0,13713.0,168.7,28384.2,700.2,116.0,0.0,8.0,433.29999999999995,2900.0,3.3
0.0,133.0,14.0,20.0,47.0,32.0,166.0,10.0,2.0,22.0,1.0,12.0,7.0,1.0,0.0,0.0,33758.600000000006,796.1999999999999,5955.0,13713.0,168.7,28634.2,700.2,116.0,0.0,8.0,433.29999999999995,2900.0,3.3
0.0,133.0,14.0,20.0,47.0,32.0,166.0,10.0,2.0,21.0,1.0,12.0,7.0,1.0,0.0,0.0,33758.600000000006,796.1999999999999,5955.0,13713.0,168.7,28634.2,700.2,116.0,0.0,8.0,433.29999999999995,2900.0,3.3
0.0,133.0,14.0,20.0,47.0,32.0,166.0,10.0,2.0,21.0,1.0,13.0,7.0,1.0,0.0,0.0,33758.600000000006,796.1999999999999,5955.0,13713.0,168.7,28634.2,700.2,116.0,0.0,8.0,453.29999999999995,2900.0,3.3
0.0,133.0,14.0,20.0,47.0,32.0,166.0,10.0,2.0,21.0,1.0,13.0,8.0,1.0,0.0,0.0,33758.600000000006,796.1999999999999,5955.0,13713.0,168.7,28634.2,700.2,116.0,0.0,8.0,453.29999999999995,3246.0,3.3
0.0,134.0,14.0,20.0,47.0,32.0,166.0,10.0,2.0,21.0,1.0,13.0,8.0,1.0,0.0,0.0,33768.600000000006,796.1999999999999,5955.0,13713.0,168.7,28634.2,700.2,116.0,0.0,8.0,453.29999999999995,3246.0,3.3
0.0,134.0,14.0,20.0,47.0,32.0,167.0,10.0,2.0,21.0,1.0,13.0,8.0,1.0,0.0,0.0,33768.600000000006,796.1999999999999,5955.0,13713.0,168.7,28734.2,700.2,116.0,0.0,8.0,453.29999999999995,3246.0,3.3
0.0,134.0,14.0,20.0,48.0,31.0,167.0,10.0,2.0,21.0,1.0,13.0,8.0,1.0,0.0,0.0,33768.600000000006,796.1999999999999,5955.0,13853.0,155.7,28734.2,700.2,116.0,0.0,8.0,453.29999999999995,3246.0,3.3
0.0,134.0,14.0,20.0,48.0,31.0,167.0,11.0,2.0,21.0,1.0,13.0,8.0,1.0,0.0,0.0,33768.600000000006,796.1999999999999,5955.0,13853.0,155.7,28734.2,701.3000000000001,116.0,0.0,8.0,453.29999999999995,3246.0,3.3
0.0,135.0,14.0,20.0,48.0,31.0,167.0,11.0,2.0,21.0,1.0,13.0,8.0,1.0,0.0,0.0,34348.600000000006,796.1999999999999,5955.0,13853.0,155.7,28734.2,701.3000000000001,116.0,0.0,8.0,453.29999999999995,3246.0,3.3
0.0,135.0,14.0,20.0,48.0,32.0,167.0,11.0,2.0,21.0,1.0,13.0,8.0,1.0,0.0,0.0,34348.600000000006,796.1999999999999,5955.0,13853.0,165.7,28734.2,701.3000000000001,116.0,0.0,8.0,453.29999999999995,3246.0,3.3
0.0,135.0,14.0,20.0,48.0,32.0,167.0,12.0,2.0,21.0,1.0,13.0,8.0,1.0,0.0,0.0,34348.600000000006,796.1999999999999,5955.0,13853.0,165.7,28734.2,707.3000000000001,116.0,0.0,8.0,453.29999999999995,3246.0,3.3
0.0,135.0,14.0,20.0,49.0,32.0,167.0,12.0,2.0,21.0,1.0,13.0,8.0,1.0,0.0,0.0,34348.600000000006,796.1999999999999,5955.0,13943.0,165.7,28734.2,707.3000000000001,116.0,0.0,8.0,453.29999999999995,3246.0,3.3
0.0,135.0,14.0,20.0,49.0,32.0,167.0,12.0,2.0,21.0,1.0,14.0,8.0,1.0,0.0,0.0,34348.600000000006,796.1999999999999,5955.0,13943.0,165.7,28734.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3246.0,3.3
0.0,135.0,14.0,20.0,49.0,32.0,168.0,12.0,2.0,21.0,1.0,14.0,8.0,1.0,0.0,0.0,34348.600000000006,796.1999999999999,5955.0,13943.0,165.7,28804.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3246.0,3.3
0.0,135.0,14.0,20.0,49.0,32.0,169.0,12.0,2.0,21.0,1.0,14.0,8.0,1.0,0.0,0.0,34348.600000000006,796.1999999999999,5955.0,13943.0,165.7,28907.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3246.0,3.3
0.0,135.0,14.0,20.0,50.0,32.0,169.0,12.0,2.0,21.0,1.0,14.0,8.0,1.0,0.0,0.0,34348.600000000006,796.1999999999999,5955.0,13963.0,165.7,28907.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3246.0,3.3
0.0,136.0,14.0,20.0,50.0,32.0,169.0,12.0,2.0,21.0,1.0,14.0,8.0,1.0,0.0,0.0,34578.600000000006,796.1999999999999,5955.0,13963.0,165.7,28907.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3246.0,3.3
0.0,137.0,14.0,20.0,50.0,32.0,169.0,12.0,2.0,21.0,1.0,14.0,8.0,1.0,0.0,0.0,35508.600000000006,796.1999999999999,5955.0,13963.0,165.7,28907.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3246.0,3.3
0.0,137.0,14.0,20.0,50.0,32.0,169.0,12.0,2.0,21.0,1.0,14.0,8.0,1.0,1.0,0.0,35508.600000000006,796.1999999999999,5955.0,13963.0,165.7,28907.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3246.0,3.3
0.0,137.0,14.0,20.0,50.0,32.0,169.0,12.0,2.0,22.0,1.0,14.0,8.0,1.0,1.0,0.0,35508.600000000006,796.1999999999999,5955.0,13963.0,165.7,28907.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3246.0,3.3
0.0,138.0,14.0,20.0,50.0,32.0,169.0,12.0,2.0,22.0,1.0,14.0,8.0,1.0,1.0,0.0,36198.600000000006,796.1999999999999,5955.0,13963.0,165.7,28907.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3246.0,3.3
0.0,138.0,14.0,20.0,50.0,32.0,169.0,12.0,2.0,22.0,1.0,14.0,8.0,1.0,2.0,0.0,36198.600000000006,796.1999999999999,5955.0,13963.0,165.7,28907.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3246.0,3.3
0.0,138.0,14.0,20.0,50.0,32.0,169.0,12.0,2.0,23.0,1.0,14.0,8.0,1.0,2.0,0.0,36198.600000000006,796.1999999999999,5955.0,13963.0,165.7,28907.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3246.0,3.3
0.0,138.0,14.0,20.0,51.0,32.0,169.0,12.0,2.0,23.0,1.0,14.0,8.0,1.0,2.0,0.0,36198.600000000006,796.1999999999999,5955.0,13978.0,165.7,28907.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3246.0,3.3
0.0,138.0,14.0,20.0,51.0,32.0,169.0,12.0,2.0,24.0,1.0,14.0,8.0,1.0,2.0,0.0,36198.600000000006,796.1999999999999,5955.0,13978.0,165.7,28907.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3246.0,3.3
0.0,138.0,14.0,20.0,51.0,32.0,169.0,12.0,2.0,24.0,1.0,14.0,8.0,1.0,3.0,0.0,36198.600000000006,796.1999999999999,5955.0,13978.0,165.7,28907.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3246.0,3.3
0.0,138.0,14.0,21.0,51.0,32.0,169.0,12.0,2.0,24.0,1.0,14.0,8.0,1.0,3.0,0.0,36198.600000000006,796.1999999999999,5969.0,13978.0,165.7,28907.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3246.0,3.3
0.0,139.0,14.0,21.0,51.0,32.0,169.0,12.0,2.0,24.0,1.0,14.0,8.0,1.0,3.0,0.0,37071.600000000006,796.1999999999999,5969.0,13978.0,165.7,28907.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3246.0,3.3
0.0,139.0,14.0,21.0,51.0,32.0,169.0,12.0,2.0,24.0,1.0,14.0,9.0,1.0,3.0,0.0,37071.600000000006,796.1999999999999,5969.0,13978.0,165.7,28907.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3266.0,3.3
0.0,139.0,14.0,21.0,51.0,32.0,169.0,12.0,2.0,24.0,1.0,14.0,9.0,1.0,4.0,0.0,37071.600000000006,796.1999999999999,5969.0,13978.0,165.7,28907.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3266.0,3.3
0.0,139.0,14.0,21.0,52.0,32.0,169.0,12.0,2.0,24.0,1.0,14.0,9.0,1.0,4.0,0.0,37071.600000000006,796.1999999999999,5969.0,13998.0,165.7,28907.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3266.0,3.3
0.0,139.0,14.0,21.0,52.0,32.0,169.0,12.0,2.0,24.0,1.0,14.0,10.0,1.0,4.0,0.0,37071.600000000006,796.1999999999999,5969.0,13998.0,165.7,28907.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3286.0,3.3
0.0,139.0,14.0,21.0,53.0,32.0,169.0,12.0,2.0,24.0,1.0,14.0,10.0,1.0,4.0,0.0,37071.600000000006,796.1999999999999,5969.0,14018.0,165.7,28907.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3286.0,3.3
0.0,139.0,14.0,21.0,53.0,32.0,170.0,12.0,2.0,24.0,1.0,14.0,10.0,1.0,4.0,0.0,37071.600000000006,796.1999999999999,5969.0,14018.0,165.7,29107.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3286.0,3.3
0.0,139.0,14.0,21.0,53.0,32.0,171.0,12.0,2.0,24.0,1.0,14.0,10.0,1.0,4.0,0.0,37071.600000000006,796.1999999999999,5969.0,14018.0,165.7,29307.2,707.3000000000001,116.0,0.0,8.0,503.29999999999995,3286.0,3.3
0.0,139.0,14.0,21.0,53.0,32.0,171.0,13.0,2.0,24.0,1.0,14.0,10.0,1.0,4.0,0.0,37071.600000000006,796.1999999999999,5969.0,14018.0,165.7,29307.2,709.1,116.0,0.0,8.0,503.29999999999995,3286.0,3.3
0.0,139.0,14.0,21.0,53.0,32.0,171.0,13.0,2.0,24.0,1.0,14.0,10.0,1.0,5.0,0.0,37071.600000000006,796.1999999999999,5969.0,14018.0,165.7,29307.2,709.1,116.0,0.0,8.0,503.29999999999995,3286.0,3.3
0.0,140.0,14.0,21.0,53.0,32.0,171.0,13.0,2.0,24.0,1.0,14.0,10.0,1.0,5.0,0.0,38081.600000000006,796.1999999999999,5969.0,14018.0,165.7,29307.2,709.1,116.0,0.0,8.0,503.29999999999995,3286.0,3.3
0.0,141.0,14.0,21.0,53.0,32.0,171.0,13.0,2.0,24.0,1.0,14.0,10.0,1.0,5.0,0.0,38271.600000000006,796.1999999999999,5969.0,14018.0,165.7,29307.2,709.1,116.0,0.0,8.0,503.29999999999995,3286.0,3.3
0.0,141.0,14.0,21.0,53.0,32.0,171.0,14.0,2.0,24.0,1.0,14.0,10.0,1.0,5.0,0.0,38271.600000000006,796.1999999999999,5969.0,14018.0,165.7,29307.2,720.1,116.0,0.0,8.0,503.29999999999995,3286.0,3.3
0.0,142.0,14.0,21.0,48.0,32.0,171.0,14.0,2.0,24.0,1.0,14.0,10.0,1.0,5.0,0.0,38971.600000000006,796.1999999999999,5969.0,13953.0,165.7,29307.2,720.1,116.0,0.0,8.0,503.29999999999995,3286.0,3.3
0.0,143.0,14.0,21.0,48.0,32.0,171.0,14.0,2.0,24.0,1.0,14.0,10.0,1.0,5.0,0.0,38989.600000000006,796.1999999999999,5969.0,13953.0,165.7,29307.2,720.1,116.0,0.0,8.0,503.29999999999995,3286.0,3.3
0.0,144.0,14.0,21.0,48.0,32.0,171.0,14.0,2.0,24.0,1.0,14.0,10.0,1.0,5.0,0.0,39689.600000000006,796.1999999999999,5969.0,13953.0,165.7,29307.2,720.1,116.0,0.0,8.0,503.29999999999995,3286.0,3.3
0.0,145.0,14.0,21.0,48.0,32.0,171.0,14.0,2.0,24.0,1.0,14.0,10.0,1.0,5.0,0.0,40389.600000000006,796.1999999999999,5969.0,13953.0,165.7,29307.2,720.1,116.0,0.0,8.0,503.29999999999995,3286.0,3.3
0.0,146.0,14.0,21.0,48.0,32.0,171.0,14.0,2.0,24.0,1.0,14.0,10.0,1.0,5.0,0.0,41019.600000000006,796.1999999999999,5969.0,13953.0,165.7,29307.2,720.1,116.0,0.0,8.0,503.29999999999995,3286.0,3.3
0.0,147.0,14.0,21.0,48.0,32.0,171.0,14.0,2.0,24.0,1.0,14.0,10.0,1.0,5.0,0.0,41649.600000000006,796.1999999999999,5969.0,13953.0,165.7,29307.2,720.1,116.0,0.0,8.0,503.29999999999995,3286.0,3.3
0.0,147.0,14.0,21.0,48.0,32.0,172.0,14.0,2.0,24.0,1.0,14.0,10.0,1.0,5.0,0.0,41649.600000000006,796.1999999999999,5969.0,13953.0,165.7,29327.2,720.1,116.0,0.0,8.0,503.29999999999995,3286.0,3.3
0.0,146.0,11.0,21.0,48.0,31.0,173.0,14.0,2.0,24.0,1.0,14.0,10.0,1.0,5.0,0.0,41622.600000000006,754.9,5969.0,13953.0,155.7,29827.2,720.1,116.0,0.0,8.0,503.29999999999995,3286.0,3.3
0.0,146.0,12.0,21.0,48.0,31.0,173.0,14.0,2.0,24.0,1.0,14.0,10.0,1.0,5.0,0.0,41622.600000000006,864.9,5969.0,13953.0,155.7,29827.2,720.1,116.0,0.0,8.0,503.29999999999995,3286.0,3.3
0.0,146.0,12.0,21.0,48.0,31.0,173.0,14.0,2.0,24.0,1.0,15.0,10.0,1.0,5.0,0.0,41622.600000000006,864.9,5969.0,13953.0,155.7,29827.2,720.1,116.0,0.0,8.0,583.3,3286.0,3.3
0.0,146.0,13.0,21.0,48.0,31.0,173.0,14.0,2.0,24.0,1.0,15.0,10.0,1.0,5.0,0.0,41622.600000000006,974.9,5969.0,13953.0,155.7,29827.2,720.1,116.0,0.0,8.0,583.3,3286.0,3.3
0.0,146.0,13.0,21.0,49.0,31.0,173.0,14.0,2.0,24.0,1.0,15.0,10.0,1.0,5.0,0.0,41622.600000000006,974.9,5969.0,13973.0,155.7,29827.2,720.1,116.0,0.0,8.0,583.3,3286.0,3.3
