n_renewable,n_non_renewable,n_storage,mw_renewable,mw_non_renewable,mw_storage
435.0,229.0,16.0,30441.460000000014,60763.34999999999,199.6
435.0,230.0,16.0,30441.460000000014,61468.34999999999,199.6
417.0,223.0,16.0,26492.460000000014,59752.24999999999,199.6
414.0,223.0,16.0,26039.260000000013,59726.74999999999,199.6
410.0,224.0,16.0,25653.260000000013,59726.74999999999,199.6
393.0,219.0,14.0,24541.360000000015,58787.35,193.1
393.0,220.0,14.0,24541.360000000015,58790.549999999996,193.1
390.0,221.0,14.0,24362.360000000015,58793.74999999999,193.1
388.0,220.0,14.0,24074.360000000015,58753.74999999999,193.1
389.0,220.0,14.0,24080.360000000015,58753.74999999999,193.1
386.0,220.0,14.0,23928.960000000014,58731.149999999994,193.1
386.0,220.0,14.0,23928.960000000014,58731.149999999994,193.1
386.0,220.0,14.0,23929.960000000014,58731.149999999994,193.1
387.0,220.0,14.0,24079.960000000014,58731.149999999994,193.1
388.0,220.0,14.0,24179.960000000014,58731.149999999994,193.1
386.0,221.0,14.0,24159.960000000014,58731.149999999994,193.1
387.0,221.0,14.0,24257.960000000014,58731.149999999994,193.1
385.0,220.0,14.0,24284.160000000014,58729.549999999996,193.1
385.0,221.0,14.0,24284.160000000014,58729.549999999996,193.1
385.0,222.0,14.0,24284.160000000014,58779.549999999996,193.1
385.0,223.0,14.0,24284.160000000014,58784.549999999996,193.1
385.0,224.0,14.0,24284.160000000014,58824.549999999996,193.1
385.0,225.0,14.0,24284.160000000014,58848.549999999996,193.1
385.0,226.0,14.0,24284.160000000014,59608.549999999996,193.1
385.0,227.0,14.0,24284.160000000014,59614.549999999996,193.1
385.0,228.0,14.0,24284.160000000014,59650.549999999996,193.1
385.0,229.0,14.0,24284.160000000014,59686.549999999996,193.1
385.0,230.0,14.0,24284.160000000014,59722.549999999996,193.1
385.0,231.0,14.0,24284.160000000014,59742.549999999996,193.1
385.0,232.0,14.0,24284.160000000014,59742.549999999996,193.1
385.0,233.0,14.0,24284.160000000014,59789.549999999996,193.1
385.0,234.0,14.0,24284.160000000014,59791.549999999996,193.1
385.0,235.0,14.0,24284.160000000014,59811.549999999996,193.1
385.0,236.0,14.0,24284.160000000014,59821.549999999996,193.1
385.0,237.0,14.0,24284.160000000014,60281.549999999996,193.1
385.0,236.0,14.0,24292.160000000014,60278.35,193.1
382.0,237.0,14.0,23902.160000000014,60279.95,193.1
383.0,237.0,14.0,23917.160000000014,60279.95,193.1
384.0,237.0,14.0,23929.160000000014,60279.95,193.1
381.0,236.0,14.0,23817.160000000014,60269.95,193.1
379.0,236.0,14.0,23705.160000000014,60905.95,193.1
379.0,236.0,14.0,23705.160000000014,60905.95,193.1
376.0,236.0,14.0,23453.160000000014,61225.95,193.1
374.0,236.0,14.0,23401.860000000015,61272.75,193.1
375.0,236.0,14.0,23402.230000000014,61272.75,193.1
374.0,235.0,14.0,23390.230000000014,61078.75,193.1
374.0,236.0,14.0,23390.230000000014,61078.75,193.1
374.0,236.0,15.0,23390.230000000014,61078.75,201.1
373.0,235.0,15.0,23241.230000000014,60273.75,201.1
373.0,236.0,15.0,23241.230000000014,60293.75,201.1
373.0,237.0,15.0,23241.230000000014,60313.75,201.1
373.0,237.0,15.0,23241.230000000014,60313.75,201.1
373.0,238.0,15.0,23241.230000000014,60333.75,201.1
373.0,238.0,15.0,23241.230000000014,60333.75,201.1
374.0,238.0,15.0,23245.030000000013,60333.75,201.1
374.0,238.0,16.0,23245.030000000013,60333.75,205.1
374.0,238.0,17.0,23245.030000000013,60333.75,215.1
375.0,238.0,17.0,23247.030000000013,60333.75,215.1
375.0,238.0,18.0,23247.030000000013,60333.75,217.1
376.0,238.0,18.0,23252.730000000014,60333.75,217.1
376.0,238.0,19.0,23252.730000000014,60333.75,219.1
376.0,239.0,19.0,23252.730000000014,61068.75,219.1
377.0,239.0,18.0,23297.730000000014,61068.75,218.6
378.0,239.0,18.0,23313.730000000014,61068.75,218.6
379.0,239.0,18.0,23332.730000000014,61068.75,218.6
379.0,240.0,18.0,23332.730000000014,61088.75,218.6
380.0,240.0,18.0,23339.730000000014,61088.75,218.6
380.0,241.0,18.0,23339.730000000014,61088.75,218.6
381.0,241.0,18.0,23358.730000000014,61088.75,218.6
381.0,242.0,18.0,23358.730000000014,61293.75,218.6
381.0,242.0,18.0,23358.730000000014,61293.75,218.6
381.0,242.0,19.0,23358.730000000014,61293.75,238.6
381.0,243.0,19.0,23358.730000000014,61297.15,238.6
381.0,244.0,19.0,23358.730000000014,61463.15,238.6
381.0,245.0,19.0,23358.730000000014,61498.15,238.6
381.0,246.0,19.0,23358.730000000014,61608.15,238.6
381.0,246.0,20.0,23358.730000000014,61608.15,258.6
381.0,245.0,20.0,23358.730000000014,61608.15,258.6
376.0,245.0,20.0,22864.730000000014,61608.15,258.6
374.0,246.0,20.0,22862.730000000014,61608.15,258.6
374.0,245.0,20.0,22862.730000000014,60808.15,258.6
374.0,245.0,20.0,22862.730000000014,60808.15,258.6
373.0,245.0,20.0,22860.730000000014,61379.15,258.6
367.0,240.0,20.0,22407.730000000014,61128.15,258.6
367.0,241.0,20.0,22407.730000000014,61164.15,258.6
367.0,242.0,20.0,22407.730000000014,61169.15,258.6
366.0,239.0,20.0,22397.730000000014,60204.15,258.6
366.0,239.0,20.0,22397.730000000014,60204.15,258.6
365.0,239.0,20.0,22377.730000000014,60204.15,258.6
365.0,240.0,20.0,22377.730000000014,60421.15,258.6
366.0,239.0,20.0,22395.730000000014,59371.15,258.6
356.0,230.0,20.0,21470.030000000013,58103.15,258.6
350.0,230.0,20.0,21305.030000000013,58103.15,258.6
349.0,225.0,20.0,21285.030000000013,57098.15,258.6
346.0,226.0,20.0,21009.030000000013,57100.15,258.6
347.0,225.0,20.0,21055.030000000013,57080.15,258.6
340.0,226.0,19.0,20595.030000000013,57544.15,246.60000000000002
340.0,227.0,19.0,20595.030000000013,58008.15,246.60000000000002
340.0,228.0,19.0,20595.030000000013,58472.15,246.60000000000002
341.0,228.0,19.0,20615.030000000013,58472.15,246.60000000000002
341.0,229.0,19.0,20615.030000000013,58537.15,246.60000000000002
341.0,229.0,19.0,20615.030000000013,58537.15,246.60000000000002
342.0,227.0,19.0,20615.330000000013,58535.55,246.60000000000002
342.0,227.0,19.0,20615.330000000013,58535.55,246.60000000000002
341.0,225.0,19.0,20612.330000000013,55569.55,246.60000000000002
341.0,226.0,19.0,20612.330000000013,55579.55,246.60000000000002
330.0,226.0,19.0,20209.030000000013,54841.55,246.60000000000002
330.0,227.0,19.0,20209.030000000013,54864.55,246.60000000000002
330.0,228.0,19.0,20209.030000000013,54887.55,246.60000000000002
325.0,227.0,20.0,20155.030000000013,54152.55,250.60000000000002
325.0,227.0,21.0,20155.030000000013,54152.55,256.6
325.0,227.0,22.0,20155.030000000013,54152.55,262.6
325.0,227.0,23.0,20155.030000000013,54152.55,272.6
321.0,225.0,22.0,20038.400000000012,54140.950000000004,252.60000000000002
318.0,220.0,22.0,19888.400000000012,53669.950000000004,252.60000000000002
319.0,220.0,22.0,19888.400000000012,53669.950000000004,252.60000000000002
320.0,220.0,22.0,19888.400000000012,53669.950000000004,252.60000000000002
321.0,220.0,22.0,19908.400000000012,53669.950000000004,252.60000000000002
322.0,219.0,22.0,19925.400000000012,53664.55,252.60000000000002
322.0,219.0,22.0,19925.400000000012,53664.55,252.60000000000002
322.0,220.0,22.0,19925.400000000012,54177.55,252.60000000000002
323.0,220.0,22.0,19939.400000000012,54177.55,252.60000000000002
323.0,220.0,22.0,19939.400000000012,54177.55,252.60000000000002
323.0,221.0,22.0,19939.400000000012,55858.55,252.60000000000002
323.0,222.0,22.0,19939.400000000012,56239.55,252.60000000000002
323.0,223.0,22.0,19939.400000000012,57016.55,252.60000000000002
324.0,223.0,22.0,19939.400000000012,57016.55,252.60000000000002
324.0,223.0,23.0,19939.400000000012,57016.55,258.6
325.0,223.0,23.0,19949.400000000012,57016.55,258.6
326.0,223.0,23.0,19949.400000000012,57016.55,258.6
327.0,223.0,23.0,19955.400000000012,57016.55,258.6
327.0,223.0,23.0,19955.400000000012,57016.55,258.6
328.0,223.0,23.0,19965.400000000012,57016.55,258.6
328.0,224.0,23.0,19965.400000000012,57022.55,258.6
328.0,225.0,23.0,19965.400000000012,57024.55,258.6
328.0,226.0,23.0,19965.400000000012,57024.55,258.6
328.0,226.0,24.0,19965.400000000012,57024.55,264.6
329.0,226.0,24.0,19965.400000000012,57024.55,264.6
330.0,226.0,24.0,19965.400000000012,57024.55,264.6
330.0,226.0,25.0,19965.400000000012,57024.55,284.6
330.0,227.0,25.0,19965.400000000012,57044.55,284.6
330.0,227.0,26.0,19965.400000000012,57044.55,290.6
330.0,227.0,27.0,19965.400000000012,57044.55,291.6
330.0,227.0,28.0,19965.400000000012,57044.55,311.6
330.0,228.0,28.0,19965.400000000012,57056.55,311.6
331.0,228.0,28.0,19965.400000000012,57056.55,311.6
331.0,228.0,29.0,19965.400000000012,57056.55,331.6
332.0,228.0,29.0,19975.400000000012,57056.55,331.6
333.0,228.0,29.0,19985.400000000012,57056.55,331.6
334.0,228.0,29.0,19995.400000000012,57056.55,331.6
334.0,229.0,29.0,19995.400000000012,57076.55,331.6
334.0,230.0,29.0,19995.400000000012,57284.55,331.6
334.0,231.0,29.0,19995.400000000012,57304.55,331.6
334.0,231.0,30.0,19995.400000000012,57304.55,337.6
334.0,232.0,30.0,19995.400000000012,57979.55,337.6
335.0,232.0,30.0,20005.400000000012,57979.55,337.6
336.0,232.0,30.0,20013.20000000001,57979.55,337.6
336.0,232.0,31.0,20013.20000000001,57979.55,357.6
336.0,233.0,31.0,20013.20000000001,57986.55,357.6
336.0,233.0,32.0,20013.20000000001,57986.55,377.6
337.0,233.0,32.0,20023.20000000001,57986.55,377.6
338.0,233.0,32.0,20033.20000000001,57986.55,377.6
339.0,233.0,32.0,20043.20000000001,57986.55,377.6
339.0,234.0,32.0,20043.20000000001,58006.55,377.6
340.0,234.0,32.0,20053.20000000001,58006.55,377.6
341.0,234.0,32.0,20063.20000000001,58006.55,377.6
342.0,234.0,32.0,20063.20000000001,58006.55,377.6
342.0,235.0,32.0,20063.20000000001,58026.55,377.6
343.0,235.0,31.0,20070.30000000001,58026.55,373.6
343.0,236.0,31.0,20070.30000000001,58087.55,373.6
343.0,236.0,30.0,20070.30000000001,58087.55,353.6
338.0,232.0,30.0,20211.200000000008,55701.55,353.6
334.0,231.0,29.0,20177.200000000008,54683.55,352.6
332.0,227.0,29.0,20138.200000000008,54065.55,352.6
330.0,227.0,29.0,20124.200000000008,54085.55,352.6
329.0,227.0,29.0,20106.200000000008,54085.55,352.6
324.0,225.0,29.0,19832.200000000008,54070.55,352.6
325.0,225.0,29.0,19832.200000000008,54070.55,352.6
323.0,223.0,29.0,19721.570000000007,53860.55,352.6
322.0,223.0,29.0,19671.570000000007,53860.55,352.6
312.0,220.0,29.0,19153.570000000007,53112.05,352.6
312.0,220.0,29.0,19153.570000000007,53112.05,352.6
311.0,221.0,29.0,19053.570000000007,53112.9,352.6
311.0,222.0,29.0,19053.570000000007,53113.75,352.6
310.0,220.0,28.0,19033.570000000007,53093.75,332.6
310.0,220.0,28.0,19043.570000000007,53093.75,332.6
308.0,221.0,28.0,19020.570000000007,53893.75,332.6
308.0,222.0,28.0,19020.570000000007,53914.75,332.6
309.0,222.0,28.0,19030.570000000007,53914.75,332.6
309.0,222.0,28.0,19031.97000000001,53914.75,332.6
309.0,223.0,28.0,19031.97000000001,54369.75,332.6
310.0,223.0,28.0,19035.97000000001,54369.75,332.6
311.0,223.0,28.0,19041.17000000001,54369.75,332.6
312.0,223.0,28.0,19046.37000000001,54369.75,332.6
313.0,223.0,28.0,19046.37000000001,54369.75,332.6
314.0,223.0,28.0,19050.37000000001,54369.75,332.6
315.0,223.0,28.0,19054.37000000001,54369.75,332.6
316.0,223.0,28.0,19074.37000000001,54369.75,332.6
317.0,223.0,28.0,19074.37000000001,54369.75,332.6
318.0,223.0,28.0,19254.37000000001,54369.75,332.6
319.0,223.0,28.0,19274.37000000001,54369.75,332.6
320.0,223.0,28.0,19286.37000000001,54369.75,332.6
317.0,223.0,28.0,19276.27000000001,54369.75,332.6
317.0,224.0,28.0,19276.27000000001,55419.75,332.6
317.0,223.0,27.0,19276.27000000001,55406.75,268.6
317.0,224.0,27.0,19276.27000000001,55426.75,268.6
317.0,224.0,25.0,19276.27000000001,55426.75,248.60000000000002
317.0,224.0,25.0,19276.27000000001,55426.75,248.60000000000002
317.0,224.0,25.0,19276.27000000001,55426.75,248.60000000000002
317.0,224.0,25.0,19276.27000000001,55426.75,248.60000000000002
317.0,224.0,25.0,19276.27000000001,55426.75,248.60000000000002
317.0,224.0,25.0,19276.27000000001,55426.75,248.60000000000002
317.0,224.0,25.0,19276.27000000001,55426.75,248.60000000000002
318.0,223.0,25.0,19276.77000000001,55414.75,248.60000000000002
318.0,224.0,25.0,19276.77000000001,55447.75,248.60000000000002
318.0,224.0,24.0,19276.77000000001,55447.75,244.60000000000002
318.0,222.0,24.0,19276.77000000001,54387.75,244.60000000000002
313.0,222.0,24.0,19231.37000000001,55038.25,244.60000000000002
310.0,221.0,24.0,18979.37000000001,54998.25,244.60000000000002
310.0,221.0,24.0,18979.37000000001,54998.25,244.60000000000002
311.0,221.0,24.0,18984.87000000001,54998.25,244.60000000000002
312.0,221.0,24.0,18989.87000000001,54998.25,244.60000000000002
313.0,221.0,24.0,18995.87000000001,54998.25,244.60000000000002
314.0,221.0,24.0,19001.87000000001,54998.25,244.60000000000002
314.0,221.0,24.0,19001.87000000001,54998.25,244.60000000000002
315.0,221.0,24.0,19006.87000000001,54998.25,244.60000000000002
315.0,221.0,24.0,19006.87000000001,54998.25,244.60000000000002
314.0,217.0,24.0,18986.87000000001,54019.25,244.60000000000002
314.0,218.0,24.0,18986.87000000001,54032.25,244.60000000000002
315.0,217.0,24.0,19186.87000000001,53568.25,244.60000000000002
315.0,218.0,24.0,19186.87000000001,53577.25,244.60000000000002
316.0,218.0,24.0,19186.87000000001,53577.25,244.60000000000002
317.0,218.0,24.0,19188.37000000001,53577.25,244.60000000000002
317.0,219.0,24.0,19188.37000000001,53577.25,244.60000000000002
317.0,220.0,24.0,19188.37000000001,53785.25,244.60000000000002
317.0,221.0,24.0,19188.37000000001,54353.25,244.60000000000002
318.0,221.0,24.0,19192.97000000001,54353.25,244.60000000000002
318.0,221.0,25.0,19192.97000000001,54353.25,254.60000000000002
318.0,222.0,25.0,19192.97000000001,54354.25,254.60000000000002
318.0,223.0,25.0,19192.97000000001,54374.25,254.60000000000002
318.0,223.0,26.0,19192.97000000001,54374.25,264.6
318.0,223.0,27.0,19192.97000000001,54374.25,274.6
319.0,223.0,27.0,19195.47000000001,54374.25,274.6
319.0,224.0,27.0,19195.47000000001,54471.25,274.6
320.0,224.0,27.0,19263.47000000001,54471.25,274.6
321.0,224.0,27.0,19273.47000000001,54471.25,274.6
321.0,224.0,28.0,19273.47000000001,54471.25,294.6
322.0,224.0,28.0,19276.070000000007,54471.25,294.6
323.0,224.0,28.0,19281.070000000007,54471.25,294.6
324.0,224.0,28.0,19289.570000000007,54471.25,294.6
324.0,224.0,29.0,19289.570000000007,54471.25,298.6
324.0,224.0,30.0,19289.570000000007,54471.25,300.6
325.0,224.0,30.0,19369.570000000007,54471.25,300.6
325.0,225.0,30.0,19369.570000000007,54472.85,300.6
325.0,226.0,30.0,19369.570000000007,54492.85,300.6
325.0,226.0,31.0,19369.570000000007,54492.85,304.1
326.0,226.0,31.0,19374.570000000007,54492.85,304.1
326.0,227.0,31.0,19374.570000000007,54528.85,304.1
327.0,227.0,31.0,19374.570000000007,54528.85,304.1
328.0,227.0,31.0,19387.570000000007,54528.85,304.1
328.0,227.0,32.0,19387.570000000007,54528.85,322.1
311.0,219.0,30.0,18812.87000000001,53298.65,298.6
304.0,219.0,29.0,18236.67000000001,52626.65,296.6
302.0,220.0,29.0,18233.77000000001,52636.65,296.6
302.0,221.0,29.0,18233.77000000001,52641.65,296.6
302.0,222.0,29.0,18233.77000000001,52646.65,296.6
303.0,221.0,29.0,18383.77000000001,52644.65,296.6
303.0,222.0,29.0,18383.77000000001,52887.65,296.6
303.0,223.0,29.0,18383.77000000001,53045.65,296.6
303.0,220.0,29.0,18384.07000000001,52889.05,296.6
304.0,220.0,29.0,18385.57000000001,52889.05,296.6
305.0,220.0,29.0,18387.07000000001,52889.05,296.6
306.0,220.0,29.0,18388.57000000001,52889.05,296.6
307.0,220.0,29.0,18390.07000000001,52889.05,296.6
308.0,220.0,29.0,18390.07000000001,52889.05,296.6
309.0,220.0,29.0,18390.07000000001,52889.05,296.6
310.0,220.0,29.0,18390.07000000001,52889.05,296.6
311.0,220.0,29.0,18390.07000000001,52889.05,296.6
311.0,220.0,29.0,18390.07000000001,52889.05,296.6
311.0,220.0,29.0,18390.07000000001,52889.05,296.6
311.0,220.0,28.0,18040.07000000001,52889.05,286.6
311.0,220.0,28.0,18040.07000000001,52889.05,286.6
311.0,219.0,28.0,18040.07000000001,52959.05,286.6
311.0,218.0,28.0,18040.07000000001,52155.05,286.6
310.0,217.0,27.0,18020.07000000001,51155.05,266.6
309.0,218.0,27.0,17936.07000000001,51335.05,266.6
306.0,217.0,27.0,17431.37000000001,50685.05,266.6
303.0,217.0,27.0,17486.87000000001,50685.05,266.6
301.0,217.0,27.0,17468.57000000001,50685.05,266.6
301.0,218.0,27.0,17468.57000000001,50719.05,266.6
301.0,219.0,27.0,17468.57000000001,50739.05,266.6
301.0,220.0,27.0,17468.57000000001,50739.05,266.6
301.0,221.0,27.0,17468.57000000001,50759.05,266.6
301.0,222.0,27.0,17468.57000000001,51759.05,266.6
300.0,223.0,27.0,17318.57000000001,52067.05,266.6
301.0,223.0,27.0,17398.57000000001,52067.05,266.6
301.0,224.0,27.0,17398.57000000001,52867.05,266.6
302.0,224.0,27.0,17467.57000000001,52867.05,266.6
302.0,224.0,27.0,17467.57000000001,52867.05,266.6
303.0,224.0,27.0,17467.57000000001,52867.05,266.6
303.0,225.0,27.0,17467.57000000001,53028.05,266.6
304.0,225.0,27.0,17483.57000000001,53028.05,266.6
303.0,224.0,27.0,17355.57000000001,53025.05,266.6
301.0,224.0,28.0,17335.57000000001,53025.05,286.6
302.0,224.0,28.0,17355.57000000001,53025.05,286.6
299.0,223.0,28.0,17305.57000000001,52478.65,286.6
300.0,223.0,28.0,17455.57000000001,52478.65,286.6
301.0,223.0,28.0,17530.57000000001,52478.65,286.6
295.0,222.0,27.0,17485.17000000001,52472.65,282.6
296.0,222.0,27.0,17500.17000000001,52472.65,282.6
297.0,222.0,27.0,17580.17000000001,52472.65,282.6
297.0,223.0,27.0,17580.17000000001,52472.65,282.6
297.0,223.0,27.0,17565.67000000001,52472.65,282.6
295.0,222.0,25.0,17352.30000000001,53720.15,270.6
295.0,220.0,25.0,17353.90000000001,53498.15,270.6
295.0,221.0,25.0,17353.90000000001,53503.75,270.6
293.0,222.0,25.0,17323.90000000001,53511.25,270.6
292.0,223.0,25.0,17310.90000000001,54561.25,270.6
291.0,224.0,25.0,17305.90000000001,54674.25,270.6
291.0,225.0,25.0,17305.90000000001,54694.25,270.6
291.0,226.0,25.0,17305.90000000001,54752.25,270.6
292.0,226.0,25.0,17308.90000000001,54752.25,270.6
292.0,227.0,25.0,17308.90000000001,54826.25,270.6
293.0,227.0,25.0,17312.40000000001,54826.25,270.6
293.0,228.0,25.0,17312.40000000001,54846.25,270.6
293.0,229.0,25.0,17312.40000000001,54846.25,270.6
292.0,229.0,25.0,17112.40000000001,54846.25,270.6
292.0,229.0,25.0,17112.40000000001,54846.25,270.6
292.0,229.0,25.0,17112.40000000001,54846.25,270.6
292.0,229.0,25.0,17112.40000000001,54846.25,270.6
293.0,229.0,25.0,17312.40000000001,54846.25,270.6
294.0,229.0,25.0,17394.40000000001,54846.25,270.6
294.0,229.0,26.0,17394.40000000001,54846.25,272.6
294.0,229.0,27.0,17394.40000000001,54846.25,283.6
295.0,229.0,27.0,17397.90000000001,54846.25,283.6
296.0,229.0,27.0,17417.90000000001,54846.25,283.6
296.0,229.0,28.0,17417.90000000001,54846.25,303.6
296.0,230.0,28.0,17417.90000000001,54946.25,303.6
297.0,230.0,28.0,17567.90000000001,54946.25,303.6
298.0,230.0,28.0,17572.200000000008,54946.25,303.6
298.0,231.0,28.0,17572.200000000008,54966.25,303.6
298.0,232.0,28.0,17572.200000000008,55526.25,303.6
299.0,232.0,28.0,17781.200000000008,55526.25,303.6
299.0,233.0,28.0,17781.200000000008,55684.25,303.6
299.0,233.0,29.0,17781.200000000008,55684.25,305.6
299.0,233.0,30.0,17781.200000000008,55684.25,309.6
300.0,233.0,30.0,17787.200000000008,55684.25,309.6
301.0,233.0,30.0,17790.700000000008,55684.25,309.6
301.0,233.0,31.0,17790.700000000008,55684.25,329.6
301.0,230.0,31.0,17790.700000000008,54220.25,329.6
301.0,231.0,31.0,17790.700000000008,54228.25,329.6
302.0,231.0,31.0,17805.700000000008,54228.25,329.6
302.0,232.0,31.0,17805.700000000008,54691.25,329.6
303.0,232.0,31.0,17817.700000000008,54691.25,329.6
304.0,232.0,31.0,17826.700000000008,54691.25,329.6
305.0,232.0,31.0,17846.700000000008,54691.25,329.6
306.0,232.0,31.0,17926.700000000008,54691.25,329.6
306.0,232.0,32.0,17926.700000000008,54691.25,339.6
307.0,232.0,32.0,17986.700000000008,54691.25,339.6
307.0,232.0,33.0,17986.700000000008,54691.25,357.6
308.0,232.0,33.0,18066.700000000008,54691.25,357.6
308.0,233.0,33.0,18066.700000000008,55031.25,357.6
309.0,233.0,33.0,18068.200000000008,55031.25,357.6
309.0,233.0,34.0,18068.200000000008,55031.25,377.6
310.0,233.0,34.0,18148.200000000008,55031.25,377.6
311.0,233.0,34.0,18158.200000000008,55031.25,377.6
312.0,233.0,34.0,18238.200000000008,55031.25,377.6
312.0,233.0,35.0,18238.200000000008,55031.25,397.6
313.0,233.0,35.0,18244.200000000008,55031.25,397.6
313.0,233.0,35.0,18244.200000000008,55031.25,397.6
314.0,233.0,35.0,18264.200000000008,55031.25,397.6
315.0,233.0,35.0,18344.200000000008,55031.25,397.6
316.0,233.0,35.0,18364.200000000008,55031.25,397.6
316.0,233.0,36.0,18364.200000000008,55031.25,399.6
317.0,233.0,36.0,18444.200000000008,55031.25,399.6
317.0,234.0,36.0,18444.200000000008,55058.25,399.6
317.0,235.0,36.0,18444.200000000008,55063.25,399.6
317.0,236.0,36.0,18444.200000000008,55226.25,399.6
318.0,236.0,36.0,18504.200000000008,55226.25,399.6
318.0,236.0,36.0,18504.200000000008,55226.25,399.6
319.0,236.0,36.0,18510.200000000008,55226.25,399.6
319.0,237.0,36.0,18510.200000000008,56378.25,399.6
319.0,238.0,36.0,18510.200000000008,56385.45,399.6
320.0,238.0,36.0,18630.200000000008,56385.45,399.6
321.0,238.0,36.0,18698.200000000008,56385.45,399.6
322.0,238.0,36.0,18718.200000000008,56385.45,399.6
322.0,238.0,37.0,18718.200000000008,56385.45,419.6
323.0,238.0,37.0,18738.200000000008,56385.45,419.6
323.0,239.0,36.0,18738.200000000008,56575.45,413.6
324.0,239.0,36.0,18751.200000000008,56575.45,413.6
323.0,240.0,36.0,18705.200000000008,56632.45,413.6
317.0,238.0,36.0,18199.200000000008,55855.45,413.6
316.0,238.0,36.0,18169.700000000008,55855.45,413.6
313.0,237.0,36.0,17968.10000000001,55849.45,413.6
314.0,237.0,36.0,17983.10000000001,55849.45,413.6
312.0,235.0,36.0,17970.10000000001,55847.45,413.6
311.0,236.0,36.0,17955.10000000001,56037.45,413.6
311.0,237.0,36.0,17955.10000000001,57056.45,413.6
309.0,234.0,36.0,17921.10000000001,57013.45,413.6
310.0,234.0,36.0,17935.10000000001,57013.45,413.6
307.0,230.0,33.0,18051.50000000001,56455.45,390.6
305.0,230.0,33.0,17687.50000000001,56455.45,390.6
305.0,231.0,33.0,17687.50000000001,56522.45,390.6
305.0,231.0,33.0,17687.50000000001,56522.45,390.6
305.0,231.0,33.0,17687.50000000001,56522.45,390.6
305.0,230.0,33.0,17690.50000000001,56387.45,390.6
303.0,231.0,33.0,17672.50000000001,56597.45,390.6
303.0,231.0,34.0,17672.50000000001,56597.45,393.6
303.0,231.0,35.0,17672.50000000001,56597.45,400.6
301.0,232.0,35.0,17566.50000000001,56727.45,400.6
301.0,233.0,35.0,17566.50000000001,56727.45,400.6
301.0,233.0,35.0,17566.50000000001,56727.45,400.6
302.0,233.0,35.0,17641.50000000001,56727.45,400.6
302.0,231.0,35.0,17661.50000000001,56082.45,400.6
303.0,231.0,35.0,17727.50000000001,56082.45,400.6
304.0,231.0,35.0,17747.50000000001,56082.45,400.6
304.0,230.0,36.0,17747.50000000001,55773.45,407.6
304.0,230.0,37.0,17747.50000000001,55773.45,415.6
305.0,230.0,37.0,17757.50000000001,55773.45,415.6
305.0,231.0,37.0,17757.50000000001,55783.45,415.6
305.0,232.0,37.0,17757.50000000001,55785.45,415.6
305.0,232.0,38.0,17757.50000000001,55785.45,432.6
305.0,232.0,39.0,17757.50000000001,55785.45,440.6
305.0,232.0,40.0,17757.50000000001,55785.45,448.6
306.0,232.0,40.0,17822.50000000001,55785.45,448.6
307.0,232.0,40.0,17842.50000000001,55785.45,448.6
307.0,233.0,40.0,17842.50000000001,56236.45,448.6
308.0,232.0,41.0,17843.50000000001,56216.45,448.6
309.0,232.0,41.0,17877.50000000001,56216.45,448.6
309.0,232.0,42.0,17877.50000000001,56216.45,454.6
310.0,232.0,41.0,17878.60000000001,56216.45,452.6
311.0,230.0,41.0,18128.60000000001,55876.45,452.6
300.0,230.0,40.0,17853.60000000001,55813.45,450.6
300.0,231.0,40.0,17853.60000000001,56033.45,450.6
300.0,232.0,40.0,17853.60000000001,56163.45,450.6
299.0,233.0,40.0,17653.60000000001,56191.45,450.6
299.0,234.0,40.0,17653.60000000001,56211.45,450.6
300.0,234.0,40.0,17657.60000000001,56211.45,450.6
300.0,234.0,41.0,17657.60000000001,56211.45,470.6
300.0,235.0,41.0,17657.60000000001,56231.45,470.6
301.0,235.0,41.0,17757.60000000001,56231.45,470.6
302.0,235.0,41.0,17762.10000000001,56231.45,470.6
302.0,236.0,41.0,17762.10000000001,56251.45,470.6
303.0,236.0,41.0,17772.10000000001,56251.45,470.6
304.0,236.0,41.0,17792.10000000001,56251.45,470.6
301.0,231.0,41.0,17704.10000000001,54968.45,470.6
301.0,232.0,41.0,17704.10000000001,54968.45,470.6
301.0,233.0,41.0,17704.10000000001,54973.25,470.6
298.0,233.0,40.0,17697.60000000001,54973.25,460.6
298.0,233.0,41.0,17697.60000000001,54973.25,480.6
298.0,233.0,42.0,17697.60000000001,54973.25,500.6
298.0,233.0,43.0,17697.60000000001,54973.25,520.6
298.0,233.0,44.0,17697.60000000001,54973.25,540.6
297.0,234.0,44.0,17691.60000000001,56073.25,540.6
297.0,235.0,44.0,17691.60000000001,56623.25,540.6
297.0,236.0,44.0,17691.60000000001,56643.25,540.6
297.0,237.0,44.0,17691.60000000001,57193.25,540.6
297.0,237.0,44.0,17691.60000000001,57193.25,540.6
297.0,237.0,45.0,17691.60000000001,57193.25,556.6
297.0,238.0,45.0,17691.60000000001,57643.25,556.6
297.0,238.0,46.0,17691.60000000001,57643.25,576.6
298.0,238.0,46.0,17707.60000000001,57643.25,576.6
298.0,239.0,46.0,17707.60000000001,58637.25,576.6
298.0,240.0,46.0,17707.60000000001,59217.25,576.6
298.0,240.0,47.0,17707.60000000001,59217.25,596.6
298.0,241.0,47.0,17707.60000000001,59902.25,596.6
299.0,241.0,47.0,17742.60000000001,59902.25,596.6
299.0,242.0,47.0,17742.60000000001,60152.25,596.6
