q_id,q_status,q_date,wd_date,on_date,county_1,type1,type2,type3,mw1,mw2,mw3
446,withdrawn,2014-03-04,,,chittenden,Oil,,,60.0,,
445,withdrawn,2014-03-04,,,norfolk,Oil,,,104.0,,
452,withdrawn,2014-03-04,,,somerset,Wind,,,85.0,,
453,withdrawn,2014-03-31,,,lincoln,Offshore Wind,,,10.0,,
454,withdrawn,2014-04-07,,,somerset,Wind,,,86.0,,
458,withdrawn,2014-04-28,,,aroostook,Wind,,,104.0,,
460,withdrawn,2014-04-29,,,aroostook,Wind,,,104.0,,
459,withdrawn,2014-04-29,,,aroostook,Wind,,,104.0,,
461,withdrawn,2014-04-30,,,aroostook,Wind,,,104.0,,
462,withdrawn,2014-04-30,,,aroostook,Wind,,,104.0,,
444,operational,2014-05-02,,2019-03-14,norfolk,Oil,,,208.0,,
469,operational,2014-06-16,,2015-06-05,fairfield,Gas,,,588.0,,
471,withdrawn,2014-06-19,,,aroostook,Wind,,,601.0,,
470,withdrawn,2014-06-19,,,aroostook,Wind,,,601.0,,
472,withdrawn,2014-06-20,2015-12-28,,hampden,Oil,,,441.0,,
476,withdrawn,2014-08-29,,,penobscot,Wind,,,53.0,,
477,operational,2014-09-19,,2019-06-01,bennington,Wind,,,30.0,,
478,withdrawn,2014-10-01,,,washington,Wind,,,9.6,,
479,withdrawn,2014-10-17,2014-11-18,,rockingham,Gas,,,838.0,,
482,withdrawn,2014-11-18,,,rutland,Hydro,,,0.32,,
481,operational,2014-11-18,,2017-06-29,rockingham,Gas,,,812.0,,
484,operational,2014-12-04,,,rockingham,Gas,,,635.0,,
485,withdrawn,2014-12-10,,,hampden,Oil,,,844.0,,
487,operational,2014-12-18,,2020-04-18,dutchess,Gas,,,1132.0,,
486,withdrawn,2014-12-19,,,hancock,Wind,,,250.0,,
488,withdrawn,2014-12-22,2015-10-16,,windham,Wind,,,74.0,,
489,withdrawn,2015-01-08,2019-11-26,,providence,Gas,,,1080.0,,
490,operational,2015-01-15,,2016-05-31,middlesex,Oil,,,75.0,,
492,withdrawn,2015-02-05,,,providence,Oil,,,238.0,,
496,operational,2015-02-13,,2019-06-15,penobscot,Hydro,,,126.0,,
497,withdrawn,2015-02-13,,,new haven,Gas,,,63.0,,
520,withdrawn,2015-02-17,,,fairfield,Oil,,,110.0,,
521,withdrawn,2015-02-17,,,fairfield,Oil,,,110.0,,
524,withdrawn,2015-02-23,,,providence,Oil,,,234.0,,
523,withdrawn,2015-02-23,,,providence,Oil,,,234.0,,
525,operational,2015-02-25,,2016-11-04,newport,Gas,,,306.0,,
530,withdrawn,2015-02-26,,,fairfield,Gas,,,588.0,,
528,withdrawn,2015-02-26,,,worcester,Gas,,,261.0,,
527,operational,2015-02-26,,,worcester,Gas,,,231.0,,
526,withdrawn,2015-02-26,,,worcester,Gas,,,201.0,,
536,withdrawn,2015-02-27,2015-12-10,,orleans,Wind,,,5.0,,
531,withdrawn,2015-02-27,,,penobscot,Gas,,,583.0,,
532,withdrawn,2015-02-27,,,franklin,Wind,,,17.0,,
534,operational,2015-02-27,,2018-05-20,windham,Gas,,,951.0,,
533,operational,2015-02-27,,2017-06-05,new haven,Gas,,,319.0,,
535,operational,2015-02-27,,2020-01-07,hampden,Wind,,,5.0,,
537,withdrawn,2015-02-28,,,middlesex,Gas,,,14.0,,
542,withdrawn,2015-03-02,,,norfolk,Oil,,,97.0,,
538,withdrawn,2015-03-02,,,newport,Gas,,,119.0,,
541,withdrawn,2015-03-02,,,hampden,Oil,,,452.0,,
540,operational,2015-03-02,,2018-05-21,new haven,Oil,,,831.0,,
543,operational,2015-03-02,,,hillsborough,Wind,,,28.0,,
545,operational,2015-03-03,,2015-06-25,rutland,Hydro,,,2.0,,
546,operational,2015-03-04,,2018-07-31,norfolk,Oil,,,340.0,,
547,withdrawn,2015-04-28,,,penobscot,Wind,,,43.0,,
549,withdrawn,2015-05-28,,,newport,Oil,,,893.0,,
548,withdrawn,2015-05-28,,,plymouth,Oil,,,893.0,,
552,operational,2015-06-12,,2020-12-07,hartford,Solar,,,20.0,,
550,withdrawn,2015-06-12,,,franklin,Solar,,,20.0,,
551,withdrawn,2015-06-12,,,windsor,Solar,,,20.0,,
553,withdrawn,2015-06-12,,,franklin,Solar,,,20.0,,
554,withdrawn,2015-06-18,,,worcester,Landfill,,,3.2,,
555,withdrawn,2015-08-07,,,oxford,Wind,,,40.0,,
556,withdrawn,2015-08-07,,,somerset,Wind,,,79.0,,
557,operational,2015-08-10,,,franklin,Solar,,,78.0,,
559,withdrawn,2015-08-12,,,windsor,Solar,,,20.0,,
558,withdrawn,2015-08-12,,,franklin,Solar,,,20.0,,
561,withdrawn,2015-08-27,,,franklin,Solar,,,20.0,,
560,withdrawn,2015-08-27,2015-10-29,,orange,Solar,,,20.0,,
562,withdrawn,2015-08-27,,,orleans,Solar,,,20.0,,
563,withdrawn,2015-09-01,,,rutland,Solar,,,20.0,,
564,withdrawn,2015-09-04,,,franklin,Solar,,,20.0,,
565,operational,2015-09-08,,,windsor,Solar,,,20.0,,
566,withdrawn,2015-09-09,,,rutland,Solar,,,20.0,,
567,withdrawn,2015-09-11,,,franklin,Solar,,,196.0,,
568,withdrawn,2015-09-25,,,rockingham,Solar,,,10.0,,
570,operational,2015-10-21,,2016-05-31,middlesex,Oil,,,250.0,,
573,withdrawn,2015-11-03,,,franklin,Wind,,,245.0,,
574,withdrawn,2015-11-03,,,franklin,Wind,,,216.0,,
572,withdrawn,2015-11-03,,,franklin,Wind,,,113.0,,
575,operational,2015-11-03,,,cumberland,Battery,,,16.0,,
576,withdrawn,2015-11-12,,,franklin,Wind,Battery,,241.0,,
577,withdrawn,2015-11-12,,,frqanklin,Wind,Battery,,270.0,,
578,withdrawn,2015-11-20,,,somerset,Solar,,,152.0,,
579,withdrawn,2015-11-25,,,cheshire,Gas,,,570.0,,
580,withdrawn,2015-11-30,,,worcester,Oil,,,1030.0,,
581,withdrawn,2015-12-02,,,worcester,Solar,,,2.7,,
582,withdrawn,2015-12-02,,,worcester,Solar,,,3.1,,
583,operational,2015-12-04,,2020-11-07,york,Solar,,,50.0,,
586,operational,2016-01-04,,,sullivan,Biomass,,,18.0,,
587,withdrawn,2016-01-07,,,cheshire,Solar,,,98.0,,
588,operational,2016-01-07,,,windham,Solar,,,49.0,,
592,operational,2016-01-21,,2023-01-06,berkshire,Hydro,,,663.0,,
594,withdrawn,2016-01-27,,,franklin,Wind,,,245.0,,
593,withdrawn,2016-01-27,,,franklin,Wind,,,216.0,,
596,withdrawn,2016-02-08,,,windham,Oil,,,1170.0,,
595,operational,2016-02-08,,,fairfield,Gas,,,588.0,,
597,withdrawn,2016-02-24,,,oxford,Hydro,,,28.0,,
598,withdrawn,2016-03-07,,,windham,Oil,,,576.0,,
599,withdrawn,2016-04-05,,,cheshire,Solar,,,65.0,,
601,withdrawn,2016-04-14,,,providence,Oil,,,690.0,,
600,withdrawn,2016-04-14,,,providence,Oil,,,650.0,,
602,operational,2016-04-14,,,grafton,Hydro,,,196.0,,
606,operational,2016-04-21,,2017-04-12,chittenden,Hydro,,,1.2,,
609,withdrawn,2016-04-22,,,new haven,Oil,,,162.0,,
610,withdrawn,2016-04-22,,,franklin,Oil,,,80.0,,
608,withdrawn,2016-04-22,,,bristol,Gas,,,70.0,,
611,withdrawn,2016-04-25,,,fairfield,Gas,,,102.0,,
615,withdrawn,2016-06-28,,,cheshire,Solar,,,78.0,,
614,withdrawn,2016-06-28,,,franklin,Solar,,,78.0,,
613,withdrawn,2016-06-28,,,windham,Solar,,,63.0,,
616,withdrawn,2016-07-01,,,windsor,Solar,,,0.0,,
617,active,2016-07-22,,,essex,Oil,,,68.0,,
618,withdrawn,2016-08-01,,,,Offshore Wind,,,800.0,,
620,withdrawn,2016-10-07,,,washington,Solar,,,75.0,,
621,withdrawn,2016-10-17,,,somerset,Wind,,,94.0,,
622,operational,2016-10-17,,2021-09-30,middlesex,Gas,,,43.0,,
623,withdrawn,2016-10-31,,,york,Solar,,,150.0,,
624,active,2016-11-08,,,,Offshore Wind,,,800.0,,
626,withdrawn,2016-12-14,,,aroostook,Wind,,,376.0,,
629,withdrawn,2017-03-07,,,new haven,Solar,,,20.0,,
628,withdrawn,2017-03-07,,,cheshire,Solar,,,30.0,,
631,withdrawn,2017-04-05,,,coos,Gas,,,8.6,,
632,withdrawn,2017-04-05,,,,Offshore Wind,Battery,,880.0,,
630,withdrawn,2017-04-05,2017-11-21,,hartford,Landfill,,,16.0,,
641,withdrawn,2017-04-24,,,oxford,Wind,,,55.0,,
642,withdrawn,2017-04-26,,,norfolk,Oil,,,98.0,,
646,withdrawn,2017-04-28,,,franklin,Solar,,,20.0,,
645,withdrawn,2017-04-28,,,orange,Solar,,,20.0,,
647,withdrawn,2017-04-28,,,middlesex,Oil,,,378.0,,
644,withdrawn,2017-04-28,,,franklin,Solar,,,20.0,,
648,withdrawn,2017-04-28,,,middlesex,Oil,,,378.0,,
649,operational,2017-05-04,,,penobscot,Wind,,,20.0,,
655,operational,2017-06-15,,,oxford,Wind,,,15.0,,
660,withdrawn,2017-07-20,,,windham,Solar,,,20.0,,
662,withdrawn,2017-07-20,,,franklin,Wind,,,150.0,,
667,withdrawn,2017-07-21,,,somerset,Solar,,,150.0,,
664,withdrawn,2017-07-21,,,franklin,Wind,,,214.0,,
663,withdrawn,2017-07-21,,,franklin,Wind,,,241.0,,
665,withdrawn,2017-07-21,,,franklin,Wind,Battery,,266.0,,
666,withdrawn,2017-07-21,,,franklin,Wind,Battery,,239.0,,
669,withdrawn,2017-07-25,,,,Offshore Wind,,,288.0,,
670,active,2017-07-25,,,somerset,Solar,,,113.0,,
671,withdrawn,2017-07-26,2017-10-25,,hartford,Solar,,,26.0,,
673,withdrawn,2017-07-26,2017-11-27,,franklin,Wind,,,20.0,,
672,withdrawn,2017-07-26,2019-10-22,,aroostook,Wind,,,630.0,,
674,active,2017-07-28,,,bennington,Solar,,,20.0,,
675,withdrawn,2017-07-28,,,new london,Solar,,,22.0,,
676,withdrawn,2017-08-03,,,sullivan,Solar,,,20.0,,
681,withdrawn,2017-08-03,,,grafton,Solar,,,20.0,,
677,withdrawn,2017-08-03,2017-10-24,,grafton,Solar,,,20.0,,
678,withdrawn,2017-08-03,2017-10-24,,grafton,Solar,,,20.0,,
679,withdrawn,2017-08-03,,,hillsborough,Solar,,,20.0,,
680,active,2017-08-03,,,rutland,Solar,,,20.0,,
682,withdrawn,2017-09-18,,,worcester,Solar,Battery,,20.0,,
684,withdrawn,2017-10-20,,,grafton,Solar,,,20.0,,
683,withdrawn,2017-10-20,,,grafton,Solar,,,20.0,,
685,withdrawn,2017-10-20,2019-11-26,,coos,Solar,,,20.0,,
686,withdrawn,2017-10-24,,,berkshire,Solar,,,20.0,,
695,withdrawn,2017-11-20,,,washington,Solar,,,6.1,,
692,operational,2017-11-20,,2019-05-24,providence,Solar,,,16.0,,
693,operational,2017-11-20,,2020-04-30,washington,Solar,,,14.0,,
691,operational,2017-11-20,,2020-09-15,kent,Solar,,,31.0,,
694,withdrawn,2017-11-20,,,washington,Solar,,,7.0,,
688,withdrawn,2017-11-21,,,worcester,Battery,,,50.0,,
687,withdrawn,2017-11-21,,,barnstable,Battery,,,150.0,,
689,withdrawn,2017-11-21,,,middlesex,Battery,,,100.0,,
690,withdrawn,2017-11-21,,,bristol,Battery,,,100.0,,
696,operational,2017-11-27,,,providence,Wind,,,21.0,,
698,operational,2017-12-07,,2020-02-05,worcester,Solar,,,8.0,,
697,operational,2017-12-07,,2020-02-05,worcester,Solar,,,6.0,,
699,withdrawn,2017-12-13,,,,Offshore Wind,Battery,,875.0,,
701,withdrawn,2017-12-15,,,,Offshore Wind,,,400.0,,
700,active,2017-12-15,,,,Offshore Wind,,,791.0,,
703,operational,2018-01-24,,2019-04-23,plymouth,Solar,,,6.8,,
704,operational,2018-01-24,,2020-02-21,bristol,Solar,,,1.9,,
702,operational,2018-01-24,,2019-07-10,plymouth,Solar,,,9.5,,
712,withdrawn,2018-02-21,,,windham,Solar,,,20.0,,
713,operational,2018-02-21,,,hartford,Solar,,,26.0,,
708,active,2018-02-21,,,litchfield,Solar,,,20.0,,
721,withdrawn,2018-02-21,,,hartford,Solar,,,26.0,,
722,withdrawn,2018-02-21,,,hartford,Solar,,,25.0,,
720,operational,2018-02-21,,2022-10-01,new london,Solar,,,15.0,,
716,operational,2018-02-21,,2023-08-18,new london,Solar,,,18.0,,
707,withdrawn,2018-02-21,,,windham,Solar,,,7.5,,
711,active,2018-02-21,,,new london,Solar,,,10.0,,
718,withdrawn,2018-02-21,,,new london,Solar,,,6.0,,
715,operational,2018-02-21,,2018-04-18,new london,Solar,,,20.0,,
719,withdrawn,2018-02-21,,,hartford,Solar,,,20.0,,
709,withdrawn,2018-02-21,,,hartford,Fuel Cell,,,15.0,,
710,active,2018-02-21,,,litchfield,Solar,,,20.0,,
717,withdrawn,2018-02-21,,,hartford,Battery,,,20.0,,
714,withdrawn,2018-02-21,,,windham,Solar,,,20.0,,
723,withdrawn,2018-03-01,,,barnstable,Battery,,,143.0,,
724,withdrawn,2018-03-07,,,windham,Oil,,,692.0,,
725,operational,2018-03-20,,,new haven,Solar,,,15.0,,
726,active,2018-03-21,,,plymouth,Battery,,,150.0,,
727,active,2018-03-28,,,cheshire,Solar,,,50.0,,
728,operational,2018-04-02,,2019-03-31,windham,Hydro,,,35.0,,
735,withdrawn,2018-04-12,,,aroostook,Wind,,,601.0,,
749,withdrawn,2018-04-12,,,franklin,Solar,,,150.0,,
751,withdrawn,2018-04-12,,,orange,Solar,,,20.0,,
747,withdrawn,2018-04-12,,,franklin,Wind,Battery,,266.0,,
731,withdrawn,2018-04-12,,,aroostook,Wind,,,104.0,,
730,withdrawn,2018-04-12,,,aroostook,Wind,,,104.0,,
746,withdrawn,2018-04-12,,,franklin,Wind,,,214.0,,
733,withdrawn,2018-04-12,,,aroostook,Wind,,,104.0,,
739,withdrawn,2018-04-12,,,somerset,Wind,,,90.0,,
745,withdrawn,2018-04-12,,,franklin,Wind,,,241.0,,
729,withdrawn,2018-04-12,,,aroostook,Wind,,,104.0,,
734,withdrawn,2018-04-12,,,aroostook,Wind,,,601.0,,
744,withdrawn,2018-04-12,,,franklin,Wind,,,150.0,,
732,withdrawn,2018-04-12,,,aroostook,Wind,,,104.0,,
748,withdrawn,2018-04-12,,,franklin,Wind,Battery,,239.0,,
750,withdrawn,2018-04-12,,,franklin,Solar,,,20.0,,
752,withdrawn,2018-04-19,,,bristol,Battery,,,103.0,,
753,withdrawn,2018-04-20,,,franklin,Solar,,,20.0,,
754,withdrawn,2018-04-25,2021-10-31,,cheshire,Solar,,,30.0,,
757,withdrawn,2018-04-26,,,somerset,Solar,,,20.0,,
758,active,2018-04-26,,,providence,Oil,,,652.0,,
760,active,2018-04-26,,,washington,Wind,,,126.0,,
756,withdrawn,2018-04-26,,,kennebec,Solar,,,20.0,,
759,operational,2018-04-26,,2022-05-31,new haven,Gas,,,350.0,,
761,withdrawn,2018-04-27,,,middlesex,Battery,,,150.0,,
762,withdrawn,2018-04-27,,,rutland,Solar,,,23.0,,
763,withdrawn,2018-04-27,,,rutland,Solar,,,15.0,,
765,withdrawn,2018-05-09,,,providence,Solar,,,10.0,,
764,operational,2018-05-09,,2019-09-30,providence,Solar,,,10.0,,
766,active,2018-05-22,,,washington,Solar,,,5.2,,
768,operational,2018-06-13,,2019-09-03,hampshire,Solar,Battery,,6.1,,
769,withdrawn,2018-06-13,,,berkshire,Wind,,,7.5,,
767,withdrawn,2018-06-13,,,fairfield,Solar,,,20.0,,
770,withdrawn,2018-06-20,,,rockingham,Solar,,,10.0,,
771,withdrawn,2018-07-26,,,penobscot,Battery,,,19.0,,
772,operational,2018-08-07,,2019-06-03,middlesex,Gas,Solar,Battery,7.8,,
774,active,2018-08-13,,,washington,Solar,,,8.0,,
773,operational,2018-08-13,,,plymouth,Solar,,,4.9,,
775,withdrawn,2018-08-20,,,kennebec,Solar,,,20.0,,
776,withdrawn,2018-08-29,2018-10-17,,north kingstown,Solar,,,10.0,,
777,withdrawn,2018-08-29,2019-10-17,,north kingstown,Solar,,,40.0,,
778,operational,2018-08-31,,,norfolk,Solar,Battery,,5.4,,
779,operational,2018-09-04,,2021-08-03,worcester,Solar,Battery,,10.0,,
780,active,2018-09-11,,,middlesex,Gas,Solar,Battery,7.8,,
782,withdrawn,2018-09-13,,,,Offshore Wind,,,352.0,,
781,active,2018-09-13,,,,Offshore Wind,,,704.0,,
784,operational,2018-09-18,,2020-03-01,new haven,Oil,,,877.0,,
786,active,2018-09-25,,,york,Solar,,,20.0,,
785,active,2018-09-25,,,belknap,Solar,,,20.0,,
787,active,2018-09-26,,,windham,Solar,,,20.0,,
788,withdrawn,2018-09-28,,,new london,Solar,,,20.0,,
789,active,2018-09-28,,,newport,Gas,,,9.1,,
790,withdrawn,2018-10-11,,,coos,Solar,,,15.0,,
792,withdrawn,2018-10-19,,,,Offshore Wind,,,805.0,,
791,withdrawn,2018-10-19,,,,Offshore Wind,,,805.0,,
795,withdrawn,2018-10-26,,,north kingstown,Solar,,,56.0,,
794,active,2018-10-26,,,north kingstown,Solar,,,10.0,,
796,withdrawn,2018-10-26,,,hartford,Solar,,,50.0,,
793,active,2018-10-26,,,north kingstown,Solar,,,40.0,,
797,active,2018-11-05,,,worcester,Solar,,,8.1,,
798,withdrawn,2018-11-08,,,androscoggin,Solar,,,15.0,,
799,withdrawn,2018-11-16,,,sullivan,Solar,,,10.0,,
801,withdrawn,2018-11-30,,,cheshire,Solar,,,14.0,,
800,withdrawn,2018-11-30,,,somerset,Solar,,,20.0,,
802,withdrawn,2018-12-04,,,hartford,Landfill,,,16.0,,
803,withdrawn,2018-12-06,,,york,Solar,,,50.0,,
805,active,2018-12-10,,,middletown,Solar,,,11.0,,
804,withdrawn,2018-12-10,,,windham,Solar,,,5.0,,
806,active,2018-12-11,,,,Offshore Wind,,,827.0,,
807,active,2018-12-13,,,addison,Solar,,,50.0,,
813,active,2018-12-14,,,worcester,Solar,,,3.9,,
817,active,2018-12-14,,,worcester,Solar,,,6.0,,
815,active,2018-12-14,,,worcester,Solar,,,14.0,,
822,withdrawn,2018-12-14,2021-10-20,,worcester,Solar,,,2.5,,
810,operational,2018-12-14,,2020-03-05,worcester,Solar,,,3.3,,
826,operational,2018-12-14,,,franklin,Solar,,,15.0,,
823,active,2018-12-14,,,hampden,Solar,,,12.0,,
809,operational,2018-12-14,,2021-08-08,hampden,Solar,,,8.0,,
812,active,2018-12-14,,,worcester,Solar,,,8.0,,
808,active,2018-12-14,,,worcester,Solar,,,12.0,,
824,active,2018-12-14,,,hampshire,Solar,,,13.0,,
811,operational,2018-12-14,,,worcester,Solar,,,25.0,,
814,operational,2018-12-14,,2021-07-29,hampshire,Solar,,,3.0,,
816,operational,2018-12-14,,2021-05-31,worcester,Solar,,,2.6,,
820,active,2018-12-14,,,hampden,Solar,,,18.0,,
825,withdrawn,2018-12-14,,,worcester,Solar,,,9.0,,
827,operational,2018-12-14,,2021-06-07,worcester,Solar,,,4.9,,
818,active,2018-12-14,,,worcester,Solar,,,13.0,,
819,operational,2018-12-14,,,worcester,Solar,,,8.7,,
830,withdrawn,2018-12-19,,,,Offshore Wind,,,860.0,,
829,withdrawn,2018-12-19,,,,Offshore Wind,,,400.0,,
831,withdrawn,2018-12-21,,,windham,Battery,,,200.0,,
832,withdrawn,2019-01-04,,,plymouth,Battery,,,150.0,,
833,active,2019-01-09,,,hancock,Solar,,,100.0,,
834,operational,2019-01-17,,2022-05-13,n. smithfield,Solar,,,38.0,,
835,active,2019-01-22,,,norfolk,Solar,,,5.0,,
836,active,2019-01-31,,,cranston,Solar,,,6.3,,
839,operational,2019-02-25,,2023-03-17,kent,Solar,,,20.0,,
838,active,2019-02-25,,,kent,Solar,,,9.8,,
842,operational,2019-03-05,,2021-09-25,pisataquis,Solar,,,20.0,,
843,withdrawn,2019-03-07,,,essex,Solar,,,12.0,,
844,active,2019-03-13,,,norfolk,Battery,,,250.0,,
845,withdrawn,2019-03-18,,,windham,Solar,,,20.0,,
847,withdrawn,2019-03-19,,,essex,Battery,,,150.0,,
846,withdrawn,2019-03-19,,,,Offshore Wind,,,840.0,,
848,active,2019-03-21,,,berkshire,Solar,,,11.0,,
866,withdrawn,2019-03-21,,,worcester,Solar,,,27.0,,
854,operational,2019-03-21,,2021-04-30,worcester,Solar,,,9.5,,
857,withdrawn,2019-03-21,,,worcester,Solar,,,71.0,,
853,active,2019-03-21,,,hampden,Solar,,,9.0,,
865,active,2019-03-21,,,hampden,Solar,,,13.0,,
858,withdrawn,2019-03-21,,,worcester,Solar,,,2.0,,
855,active,2019-03-21,,,worcester,Solar,,,14.0,,
859,withdrawn,2019-03-21,,,worcester,Solar,,,2.0,,
862,withdrawn,2019-03-21,2021-10-20,,worcester,Solar,,,20.0,,
864,active,2019-03-21,,,worcester,Solar,,,17.0,,
850,operational,2019-03-21,,2021-09-08,berkshire,Solar,,,2.5,,
860,active,2019-03-21,,,hampshire,Solar,,,20.0,,
851,withdrawn,2019-03-21,,,worcester,Solar,,,24.0,,
861,active,2019-03-21,,,worcester,Solar,,,25.0,,
863,operational,2019-03-21,,2019-09-19,worcester,Solar,,,2.2,,
867,operational,2019-03-21,,2020-12-03,hampden,Solar,,,4.0,,
852,active,2019-03-21,,,worcester,Solar,,,4.9,,
849,active,2019-03-21,,,worcester,Solar,,,5.0,,
856,withdrawn,2019-03-21,,,worcester,Solar,,,21.0,,
868,active,2019-03-25,,,sullivan,Solar,,,15.0,,
869,active,2019-03-26,,,providence,Solar,,,6.2,,
870,active,2019-03-26,,,providence,Solar,,,6.2,,
871,withdrawn,2019-03-28,,,grafton,Battery,,,100.0,,
872,withdrawn,2019-04-01,,,washington,Battery,,,180.0,,
874,active,2019-04-08,,,cumberland,Battery,,,175.0,,
876,withdrawn,2019-04-11,2021-12-20,,bristol,Battery,,,246.0,,
877,active,2019-04-11,,,norfolk,Battery,,,170.0,,
878,withdrawn,2019-04-15,,,sullivan,Solar,,,20.0,,
879,withdrawn,2019-04-15,,,middlesex,Oil,,,378.0,,
880,withdrawn,2019-04-17,,,penobscot,Oil,,,24.0,,
883,active,2019-04-24,,,middlesex,Oil,,,269.0,,
885,withdrawn,2019-04-25,,,hartford,Gas,,,20.0,,
887,withdrawn,2019-04-26,2023-11-14,,plymouth,Battery,,,150.0,,
886,withdrawn,2019-04-26,,,norfolk,Battery,,,200.0,,
888,operational,2019-04-26,,,penobscot,Hydro,,,126.0,,
892,active,2019-06-05,,,hartford,Solar,,,50.0,,
893,withdrawn,2019-06-07,2021-10-20,,,Offshore Wind,,,1200.0,,
894,withdrawn,2019-06-10,,,middlesex,Oil,,,378.0,,
895,withdrawn,2019-06-27,,,tolland,Gas,,,43.0,,
896,active,2019-07-17,,,york,Solar,,,20.0,,
897,withdrawn,2019-07-26,,,grafton,Solar,,,60.0,,
898,withdrawn,2019-07-26,,,grafton,Solar,,,33.0,,
904,active,2019-08-01,,,kennebec,Battery,,,14.0,,
906,operational,2019-08-01,,2022-07-14,york,Solar,,,4.8,,
909,active,2019-08-01,,,,Offshore Wind,,,814.0,,
905,active,2019-08-01,,,cumberland,Battery,,,10.0,,
907,withdrawn,2019-08-01,2019-10-17,,androscoggin,Solar,,,5.0,,
902,operational,2019-08-01,,2021-07-02,kennebec,Solar,,,7.2,,
901,operational,2019-08-01,,2021-06-14,oxford,Solar,,,4.6,,
903,operational,2019-08-01,,2022-07-13,kennebec,Solar,,,7.0,,
908,withdrawn,2019-08-01,2019-10-17,,somerset,Solar,,,9.0,,
900,operational,2019-08-01,,2021-06-14,oxford,Solar,,,4.6,,
910,active,2019-08-15,,,york,Solar,,,20.0,,
911,withdrawn,2019-08-22,,,oxford,Solar,,,35.0,,
912,operational,2019-08-23,,,new london,Fuel Cell,,,10.0,,
919,withdrawn,2019-08-29,2019-10-17,,knox,Solar,Battery,,5.0,,
915,withdrawn,2019-08-29,2019-10-17,,oxford,Solar,Battery,,5.0,,
916,withdrawn,2019-08-29,2019-10-17,,cumberland,Solar,Battery,,5.0,,
913,withdrawn,2019-08-29,2019-10-17,,androscoggin,Solar,,,10.0,,
921,withdrawn,2019-08-29,2019-10-17,,york,Solar,Battery,,9.4,,
918,withdrawn,2019-08-29,2019-10-17,,howard,Solar,Battery,,5.0,,
920,withdrawn,2019-08-29,2019-10-17,,york,Solar,Battery,,12.0,,
917,withdrawn,2019-08-29,2019-10-17,,androscoggin,Solar,Battery,,7.5,,
914,withdrawn,2019-08-29,2019-10-17,,androscoggin,Solar,,,5.0,,
922,withdrawn,2019-09-03,,,,Offshore Wind,,,600.0,,
923,active,2019-09-03,,,androscoggin,Solar,,,20.0,,
926,withdrawn,2019-09-11,,,,Offshore Wind,,,871.0,,
927,active,2019-09-16,,,,Offshore Wind,,,1200.0,,
928,withdrawn,2019-10-09,2023-11-27,,somerset,Solar,,,20.0,,
929,active,2019-10-15,,,york,Solar,,,20.0,,
930,operational,2019-10-17,,2022-05-26,new london,Nuclear,,,1262.0,,
931,active,2019-10-22,,,oxford,Solar,,,55.0,,
932,withdrawn,2019-10-22,2022-11-23,,carroll,Solar,,,110.0,,
934,active,2019-10-25,,,merrimack,Solar,,,18.0,,
936,withdrawn,2019-10-30,,,coos,Solar,,,45.0,,
935,active,2019-10-30,,,cumberland,Solar,,,17.0,,
938,withdrawn,2019-11-21,,,merrimack,Solar,,,35.0,,
939,active,2019-11-25,,,hartford,Gas,,,20.0,,
940,active,2019-12-02,,,hartford,Solar,,,75.0,,
941,active,2019-12-10,,,newport,Solar,,,3.4,,
942,active,2019-12-10,,,newport,Solar,,,8.4,,
943,withdrawn,2019-12-12,2021-11-12,,androscoggin,Solar,,,15.0,,
945,operational,2019-12-18,,2021-06-05,penobscot,Oil,,,8.0,,
944,active,2019-12-18,,,,Offshore Wind,,,1200.0,,
946,withdrawn,2019-12-27,,,york,Solar,,,18.0,,
947,withdrawn,2020-01-07,,,androscoggin,Battery,,,200.0,,
948,withdrawn,2020-01-10,,,grafton,Solar,,,51.0,,
950,withdrawn,2020-01-20,,,oxford,Solar,,,17.0,,
949,active,2020-01-23,,,fairfield,Gas,,,9.7,,
951,active,2020-02-03,,,androscoggin,Hydro,,,28.0,,
952,withdrawn,2020-02-18,,,androscoggin,Solar,,,5.0,,
953,active,2020-02-19,,,androscoggin,Solar,,,20.0,,
954,operational,2020-03-05,,2021-05-31,newport,Gas,,,306.0,,
956,active,2020-03-16,,,rockingham,Solar,,,10.0,,
968,active,2020-03-18,,,providence,Solar,,,5.6,,
965,active,2020-03-18,,,kent,Solar,,,10.0,,
966,active,2020-03-18,,,kent,Solar,,,3.0,,
969,active,2020-03-18,,,washington,Solar,,,2.0,,
962,active,2020-03-18,,,kent,Solar,,,3.8,,
964,active,2020-03-18,,,washington,Solar,,,3.5,,
961,active,2020-03-18,,,providence,Solar,,,2.2,,
963,active,2020-03-18,,,providence,Solar,,,4.3,,
967,active,2020-03-18,,,washington,Solar,,,4.4,,
958,active,2020-03-18,,,washington,Solar,,,6.5,,
960,active,2020-03-18,,,washington,Solar,,,6.3,,
970,active,2020-03-18,,,washington,Solar,,,7.8,,
957,active,2020-03-18,,,washington,Solar,,,6.8,,
959,active,2020-03-18,,,washington,Solar,,,6.8,,
978,active,2020-03-25,,,bristol,Solar,,,5.1,,
976,active,2020-03-25,,,bristol,Solar,Battery,,11.0,,
973,active,2020-03-25,,,plymouth,Solar,Battery,,9.8,,
974,active,2020-03-25,,,bristol,Solar,Battery,,5.0,,
977,active,2020-03-25,,,plymouth,Solar,Battery,,55.0,,
972,operational,2020-03-25,,,oxford,Gas,,,280.0,,
