n_renewable,n_non_renewable,n_storage,mw_renewable,mw_non_renewable,mw_storage
77.0,80.0,0.0,7641.3,17569.7,0.0
78.0,79.0,0.0,7646.2,17471.7,0.0
78.0,80.0,0.0,7646.2,17487.7,0.0
79.0,80.0,0.0,7649.5,17487.7,0.0
79.0,81.0,0.0,7649.5,17496.8,0.0
79.0,81.0,0.0,7673.5,17496.8,0.0
80.0,81.0,0.0,7707.5,17496.8,0.0
81.0,81.0,0.0,7740.5,17496.8,0.0
82.0,81.0,0.0,7802.5,17496.8,0.0
83.0,81.0,0.0,7822.5,17496.8,0.0
84.0,80.0,0.0,7856.5,17472.8,0.0
84.0,81.0,0.0,7856.5,17927.8,0.0
85.0,81.0,0.0,7858.2,17927.8,0.0
85.0,81.0,0.0,7858.2,17938.8,0.0
86.0,81.0,0.0,7892.2,17938.8,0.0
86.0,82.0,0.0,7892.2,17986.8,0.0
86.0,82.0,0.0,7892.2,17986.8,0.0
86.0,81.0,0.0,7892.2,17628.8,0.0
87.0,81.0,0.0,7936.2,17628.8,0.0
88.0,80.0,0.0,7956.2,17287.8,0.0
89.0,80.0,0.0,8492.2,17287.8,0.0
88.0,79.0,0.0,8462.2,17259.8,0.0
89.0,78.0,0.0,8510.2,17211.8,0.0
90.0,78.0,0.0,8538.2,17211.8,0.0
91.0,78.0,0.0,8548.2,17211.8,0.0
92.0,78.0,0.0,8581.2,17211.8,0.0
92.0,79.0,0.0,8581.2,17315.8,0.0
92.0,80.0,0.0,8581.2,17940.8,0.0
93.0,80.0,0.0,8599.2,17940.8,0.0
94.0,80.0,0.0,8784.2,17940.8,0.0
95.0,80.0,0.0,8802.2,17940.8,0.0
95.0,81.0,0.0,8802.2,18120.8,0.0
95.0,82.0,0.0,8802.2,18612.8,0.0
96.0,82.0,0.0,8832.2,18612.8,0.0
95.0,82.0,0.0,8788.2,18554.8,0.0
96.0,80.0,0.0,8821.2,18003.8,0.0
96.0,80.0,0.0,8821.2,18495.8,0.0
96.0,79.0,0.0,8821.2,18003.8,0.0
96.0,80.0,0.0,8821.2,18283.8,0.0
97.0,80.0,0.0,8869.2,18283.8,0.0
98.0,80.0,0.0,8937.2,18283.8,0.0
99.0,79.0,0.0,8962.2,18256.8,0.0
