q_id,q_status,q_date,wd_date,on_date,county_1,type1,type2,type3,mw1,mw2,mw3
27INR0082,active,2023-11-30,,,bexar,Battery,,,502.0,,
25INR0562,active,2023-11-30,,,comanche,Battery,,,101.0,,
26INR0291,active,2023-12-04,,,schleicher,Solar,Battery,,174.0,,
25INR0273,active,2023-12-04,,,karnes,Solar,Battery,,251.0,102.0,
29INR0012,active,2023-12-04,,,deaf smith,Wind,,,623.0,,
24INR0576,active,2023-12-04,,,wharton,Gas,,,380.0,,
26INR0347,active,2023-12-04,,,matagorda,Solar,,,150.0,,
29INR0010,active,2023-12-04,,,deaf smith,Wind,,,623.0,,
26INR0286,active,2023-12-04,,,lamar,Battery,,,307.0,,
27INR0099,active,2023-12-04,,,brazos,Battery,,,201.0,,
26INR0285,active,2023-12-04,,,grimes,Battery,,,205.0,,
27INR0124,active,2023-12-04,,,burnet,Solar,Battery,,84.0,84.0,
29INR0009,active,2023-12-04,,,deaf smith,Solar,,,485.0,,
29INR0011,active,2023-12-04,,,deaf smith,Solar,,,485.0,,
25INR0558,active,2023-12-04,,,throckmorton,Battery,,,51.0,,
27INR0091,active,2023-12-04,,,lavaca,Battery,,,310.0,,
30INR0005,active,2023-12-18,,,bosque,Battery,,,208.0,,
26INR0300,active,2023-12-18,,,grayson,Solar,,,300.0,,
26INR0290,active,2023-12-18,,,schleicher,Solar,,,445.0,,
25INR0337,active,2023-12-18,,,bell,Solar,,,116.0,,
26INR0325,active,2023-12-18,,,wichita,Battery,,,205.0,,
28INR0018,active,2023-12-20,,,oldham,Wind,,,352.0,,
26INR0324,active,2023-12-20,,,grimes,Battery,,,205.0,,
26INR0375,active,2023-12-20,,,fort bend,Battery,,,522.0,,
26INR0306,active,2023-12-20,,,san patricio,Battery,,,512.0,,
